ascent,descent,timestamp,altitude,cadence,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,battery_soc,calories,distance,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
60,27,2022-09-10 21:51:32,27.399999999999977,75.0,27.399999999999977,6.669,2.0,50.6155099,-84.9138756,124.0,6.669,,205.0,13857.41,0.7,14.0,33.0,46.0,22.5,74.5,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:33,27.399999999999977,64.0,27.399999999999977,6.675,2.0,50.6155418,-84.9139666,75.0,6.675,,205.0,13864.07,0.69,1.5,66.0,6.0,16.5,57.5,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:34,27.600000000000023,73.0,27.600000000000023,6.596,2.0,50.6155736,-84.9140486,27.0,6.596,,205.0,13870.64,0.73,3.0,86.0,11.5,8.5,31.0,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:35,27.600000000000023,79.0,27.600000000000023,6.542,2.0,50.6156055,-84.9141396,56.0,6.542,,205.0,13877.16,0.82,16.5,57.0,57.0,11.5,38.0,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:36,27.600000000000023,79.0,27.600000000000023,6.521,2.0,50.6156373,-84.9142215,85.0,6.521,,205.0,13883.67,0.93,16.0,53.0,58.5,11.5,38.5,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:37,27.799999999999955,79.0,27.799999999999955,6.469,2.0,50.6156646,-84.9143034,97.0,6.469,,205.0,13890.14,1.04,16.5,49.0,56.5,16.0,50.0,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:38,27.799999999999955,79.0,27.799999999999955,6.355,2.0,50.6156919,-84.9143854,100.0,6.355,,205.0,13896.36,1.07,18.5,52.0,61.0,18.5,58.5,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:39,27.799999999999955,79.0,27.799999999999955,6.263,2.0,50.6157147,-84.9144673,126.0,6.263,,205.0,13902.6,1.06,20.5,52.0,71.5,17.5,57.5,25.0,2022,9,10,21,1.14,195.0
60,27,2022-09-10 21:51:40,27.799999999999955,79.0,27.799999999999955,5.988,3.0,50.6157557,-84.9145765,139.0,5.988,,205.0,13911.07,0.96,17.5,46.0,66.0,21.0,64.0,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:41,28.0,79.0,28.0,5.579,4.0,50.6158057,-84.9147039,146.0,5.579,,206.0,13920.87,0.88,18.0,51.0,66.0,22.5,67.0,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:42,28.0,79.0,28.0,5.17,6.0,50.6158558,-84.9148314,146.0,5.17,,206.0,13930.67,0.79,19.0,53.0,66.5,24.0,71.0,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:43,28.200000000000045,80.0,28.200000000000045,4.88,6.0,50.6159058,-84.9149315,145.0,4.88,,206.0,13938.95,0.77,17.5,54.0,64.5,24.5,76.0,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:44,28.200000000000045,80.0,28.200000000000045,5.109,5.0,50.6159332,-84.9150043,170.0,5.109,,206.0,13944.84,0.81,19.0,53.0,69.0,18.5,69.5,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:45,28.200000000000045,80.0,28.200000000000045,5.775,4.0,50.6159377,-84.9150862,169.0,5.775,,206.0,13950.72,0.91,18.5,52.0,67.5,20.5,73.0,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:46,28.399999999999977,81.0,28.399999999999977,5.975,4.0,50.6159468,-84.9151772,160.0,5.975,,206.0,13956.62,1.05,18.0,53.0,65.5,22.5,77.0,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:47,28.399999999999977,82.0,28.399999999999977,5.821,3.0,50.6159514,-84.9152592,150.0,5.821,,206.0,13962.39,1.23,20.5,55.0,69.5,22.5,73.0,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:48,28.600000000000023,86.0,28.600000000000023,5.626,3.0,50.6159559,-84.9153411,148.0,5.626,,207.0,13967.94,1.4,24.0,51.0,73.5,21.0,64.5,25.0,2022,9,10,21,1.14,195.0
61,27,2022-09-10 21:51:49,28.600000000000023,89.0,28.600000000000023,5.972,3.0,50.615965,-84.915423,117.0,5.972,,207.0,13974.0,1.53,16.5,43.0,49.0,22.5,73.5,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:50,28.799999999999955,90.0,28.799999999999955,6.031,3.0,50.6159832,-84.915514,115.0,6.031,,207.0,13980.07,1.62,18.5,58.0,62.5,18.5,61.0,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:51,29.0,81.0,29.0,5.806,3.0,50.6159923,-84.9155959,125.0,5.806,,207.0,13985.82,1.68,21.0,51.0,69.5,15.5,51.5,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:52,29.0,60.0,29.0,5.475,3.0,50.6160014,-84.9156688,134.0,5.475,,207.0,13991.18,1.69,22.5,30.0,71.5,18.5,59.5,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:53,29.200000000000045,54.0,29.200000000000045,4.95,3.0,50.6160105,-84.9157325,95.0,4.95,,207.0,13995.95,1.74,21.0,22.0,73.0,24.5,78.5,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:54,29.200000000000045,73.0,29.200000000000045,4.758,3.0,50.6160105,-84.9158053,125.0,4.758,,207.0,14000.64,1.82,16.0,36.0,78.0,19.5,70.5,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:55,29.399999999999977,85.0,29.399999999999977,4.797,2.0,50.6160151,-84.915869,198.0,4.797,,208.0,14005.45,1.82,25.5,51.0,93.0,4.5,93.0,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:56,29.399999999999977,90.0,29.399999999999977,4.987,2.0,50.6160151,-84.9159509,270.0,4.987,,208.0,14010.5,1.76,20.0,39.0,75.5,18.0,97.5,25.0,2022,9,10,21,1.14,195.0
62,27,2022-09-10 21:51:57,29.399999999999977,93.0,29.399999999999977,5.365,2.0,50.6160196,-84.9160329,297.0,5.365,,208.0,14015.99,1.71,16.0,42.0,69.0,26.5,90.0,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:51:58,29.399999999999977,95.0,29.399999999999977,5.624,2.0,50.6160287,-84.9161057,268.0,5.624,,208.0,14021.66,1.58,20.0,44.0,83.0,18.0,78.5,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:51:59,29.600000000000023,96.0,29.600000000000023,6.109,2.0,50.6160287,-84.9161967,191.0,6.109,,209.0,14027.95,1.39,18.5,39.0,74.0,18.5,73.5,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:00,29.600000000000023,97.0,29.600000000000023,6.275,2.0,50.6160333,-84.9162877,170.0,6.275,,209.0,14034.3,1.18,17.0,41.0,65.0,19.0,69.0,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:01,29.600000000000023,98.0,29.600000000000023,5.789,2.0,50.6160378,-84.9163787,157.0,5.789,,209.0,14040.41,0.0,15.5,45.0,56.5,19.5,64.5,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:02,29.600000000000023,91.0,29.600000000000023,5.546,2.0,50.6160424,-84.9164607,120.0,5.546,,209.0,14046.5,0.0,15.5,50.0,57.5,19.5,62.5,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:03,29.600000000000023,88.0,29.600000000000023,5.432,2.0,50.6160469,-84.9165517,116.0,5.432,,209.0,14052.3,0.0,22.5,53.0,87.5,20.5,66.0,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:04,29.600000000000023,87.0,29.600000000000023,5.454,2.0,50.6160515,-84.9166336,105.0,5.454,,209.0,14058.13,0.0,16.0,46.0,59.0,18.0,62.5,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:05,29.799999999999955,86.0,29.799999999999955,5.255,2.0,50.6160606,-84.9167246,95.0,5.255,,209.0,14063.97,0.0,16.0,48.0,53.5,17.5,59.0,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:06,29.799999999999955,86.0,29.799999999999955,5.16,2.0,50.616056,-84.9168065,129.0,5.16,,209.0,14069.74,0.0,17.0,49.0,57.5,21.0,65.0,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:07,30.0,85.0,30.0,5.441,2.0,50.6160515,-84.9168885,106.0,5.441,,210.0,14075.67,0.0,16.0,52.0,60.5,24.5,74.0,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:08,30.0,84.0,30.0,5.297,2.0,50.6160469,-84.9169795,102.0,5.297,,210.0,14081.64,0.02,16.0,56.0,59.0,15.5,56.0,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:09,30.200000000000045,84.0,30.200000000000045,5.221,2.0,50.6160515,-84.9170614,98.0,5.221,,210.0,14087.64,0.85,16.5,54.0,60.0,15.5,55.5,25.0,2022,9,10,21,1.14,195.0
63,27,2022-09-10 21:52:10,30.200000000000045,82.0,30.200000000000045,5.611,2.0,50.6160469,-84.9171433,92.0,5.611,,210.0,14093.45,1.0,17.5,52.0,61.5,16.0,55.0,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:11,30.399999999999977,82.0,30.399999999999977,5.808,2.0,50.6160424,-84.9172343,91.0,5.808,,210.0,14099.24,1.16,18.0,51.0,62.5,16.0,55.0,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:12,30.399999999999977,81.0,30.399999999999977,5.926,2.0,50.6160378,-84.9173163,98.0,5.926,,210.0,14105.25,1.35,17.5,51.0,61.5,16.0,56.0,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:13,30.600000000000023,81.0,30.600000000000023,6.275,2.0,50.6160333,-84.9174073,95.0,6.275,,210.0,14111.62,1.49,14.0,49.0,54.0,16.0,60.0,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:14,30.600000000000023,82.0,30.600000000000023,6.385,2.0,50.6160287,-84.9174983,102.0,6.385,,210.0,14118.03,1.61,17.5,44.0,62.5,19.0,63.0,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:15,30.600000000000023,81.0,30.600000000000023,6.149,2.0,50.6160287,-84.9175893,109.0,6.149,,210.0,14124.12,1.65,13.0,38.0,51.5,19.0,64.5,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:16,30.799999999999955,74.0,30.799999999999955,6.033,2.0,50.6160242,-84.9176804,51.0,6.033,,210.0,14130.12,1.66,7.5,33.0,33.0,18.5,62.0,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:17,30.799999999999955,78.0,30.799999999999955,5.974,2.0,50.6160196,-84.9177623,29.0,5.974,,210.0,14136.07,1.57,5.5,32.0,21.5,14.5,55.5,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:18,31.0,75.0,31.0,5.359,2.0,50.6160151,-84.9178351,23.0,5.359,,210.0,14141.22,1.45,8.5,36.0,36.0,3.0,50.0,25.0,2022,9,10,21,1.14,195.0
64,27,2022-09-10 21:52:19,31.0,81.0,31.0,4.709,2.0,50.6160151,-84.9178988,34.0,4.709,,210.0,14145.73,1.3,14.0,58.0,51.0,8.0,45.0,25.0,2022,9,10,21,1.14,195.0
65,27,2022-09-10 21:52:20,31.0,83.0,31.0,4.731,2.0,50.6160105,-84.9179716,66.0,4.731,,211.0,14150.47,1.17,17.5,55.0,60.0,14.0,47.5,25.0,2022,9,10,21,1.14,195.0
65,27,2022-09-10 21:52:21,31.200000000000045,84.0,31.200000000000045,5.158,2.0,50.6160105,-84.9180535,134.0,5.158,,211.0,14155.76,1.1,19.0,50.0,65.0,17.0,58.0,25.0,2022,9,10,21,1.14,195.0
65,27,2022-09-10 21:52:22,31.200000000000045,87.0,31.200000000000045,5.965,2.0,50.616006,-84.9181355,153.0,5.965,,211.0,14162.0,1.1,22.0,50.0,74.0,22.0,73.0,25.0,2022,9,10,21,1.14,195.0
65,27,2022-09-10 21:52:23,31.200000000000045,88.0,31.200000000000045,6.629,2.0,50.6159969,-84.9182356,153.0,6.629,,211.0,14168.86,1.11,19.0,45.0,65.0,23.0,74.0,25.0,2022,9,10,21,1.14,195.0
65,27,2022-09-10 21:52:24,31.399999999999977,86.0,31.399999999999977,6.654,2.0,50.6159923,-84.9183266,141.0,6.654,,211.0,14175.52,1.16,16.0,43.0,54.0,21.5,72.0,25.0,2022,9,10,21,1.14,195.0
65,27,2022-09-10 21:52:25,31.399999999999977,81.0,31.399999999999977,5.948,2.0,50.6159832,-84.9184176,66.0,5.948,,211.0,14181.18,1.17,15.0,44.0,49.0,19.5,66.0,25.0,2022,9,10,21,1.14,195.0
65,27,2022-09-10 21:52:26,31.399999999999977,73.0,31.399999999999977,5.293,2.0,50.6159787,-84.9184905,63.0,5.293,,211.0,14186.28,1.18,13.5,47.0,50.5,18.0,58.0,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:27,31.600000000000023,56.0,31.600000000000023,5.411,2.0,50.6159741,-84.9185724,60.0,5.411,,211.0,14191.74,1.17,9.5,44.0,53.5,17.0,54.5,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:28,31.600000000000023,40.0,31.600000000000023,5.5,2.0,50.6159696,-84.9186452,57.0,5.5,,211.0,14197.28,1.18,6.0,24.0,56.5,16.0,50.5,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:29,31.799999999999955,32.0,31.799999999999955,5.224,2.0,50.6159605,-84.918718,52.0,5.224,,211.0,14202.41,1.18,2.0,5.0,59.5,14.5,47.0,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:30,31.799999999999955,41.0,31.799999999999955,4.834,2.0,50.6159559,-84.9187817,47.0,4.834,,211.0,14207.1,1.21,7.5,28.0,62.5,14.0,45.0,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:31,32.0,78.0,32.0,4.638,2.0,50.6159514,-84.9188545,88.0,4.638,,211.0,14211.68,1.24,18.5,47.0,65.0,15.0,50.0,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:32,32.0,80.0,32.0,4.93,2.0,50.6159423,-84.9189274,109.0,4.93,,212.0,14216.65,1.27,19.5,46.0,67.5,20.0,71.0,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:33,32.0,80.0,32.0,5.449,2.0,50.6159377,-84.9190002,123.0,5.449,,212.0,14222.3,1.3,18.5,46.0,64.0,21.5,74.0,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:34,32.200000000000045,81.0,32.200000000000045,5.809,2.0,50.6159286,-84.9190912,115.0,5.809,,212.0,14228.23,1.29,17.5,45.0,60.5,23.0,76.5,25.0,2022,9,10,21,1.14,195.0
66,27,2022-09-10 21:52:35,32.200000000000045,81.0,32.200000000000045,6.174,2.0,50.6159195,-84.9191822,105.0,6.174,,212.0,14234.52,1.25,14.5,44.0,53.5,22.0,74.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:36,32.200000000000045,80.0,32.200000000000045,6.393,2.0,50.6159058,-84.9192732,69.0,6.393,,212.0,14241.01,1.2,13.0,47.0,50.0,19.0,65.0,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:37,32.200000000000045,79.0,32.200000000000045,6.51,2.0,50.6158922,-84.9193643,67.0,6.51,,212.0,14247.57,1.12,19.5,54.0,64.0,14.5,50.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:38,32.39999999999998,78.0,32.39999999999998,6.372,2.0,50.6158785,-84.9194553,67.0,6.372,,212.0,14253.91,1.07,20.5,47.0,66.0,14.0,48.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:39,32.39999999999998,78.0,32.39999999999998,6.295,2.0,50.6158694,-84.9195463,70.0,6.295,,212.0,14260.15,1.0,20.0,50.0,64.5,15.0,51.0,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:40,32.39999999999998,79.0,32.39999999999998,6.326,2.0,50.6158649,-84.9196373,134.0,6.326,,212.0,14266.5,0.93,19.5,47.0,62.5,16.5,55.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:41,32.39999999999998,81.0,32.39999999999998,6.275,2.0,50.6158558,-84.9197284,168.0,6.275,,213.0,14272.78,0.82,18.5,42.0,61.5,20.0,65.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:42,32.39999999999998,81.0,32.39999999999998,6.086,2.0,50.6158512,-84.9198194,149.0,6.086,,213.0,14278.78,0.73,18.0,48.0,60.5,23.5,76.0,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:43,32.60000000000002,81.0,32.60000000000002,5.851,2.0,50.6158467,-84.9199013,111.0,5.851,,213.0,14284.55,0.0,23.0,52.0,73.0,21.0,66.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:44,32.60000000000002,82.0,32.60000000000002,6.099,2.0,50.6158376,-84.9199832,132.0,6.099,,213.0,14290.76,0.0,23.5,51.0,74.0,19.5,63.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:45,32.60000000000002,82.0,32.60000000000002,6.253,2.0,50.6158285,-84.9200742,142.0,6.253,,213.0,14297.07,0.0,19.5,50.0,66.0,20.5,69.0,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:46,32.60000000000002,83.0,32.60000000000002,5.931,2.0,50.6158239,-84.9201562,139.0,5.931,,213.0,14302.87,0.0,17.5,53.0,68.5,21.0,68.0,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:47,32.799999999999955,85.0,32.799999999999955,5.656,2.0,50.6158239,-84.9202472,150.0,5.656,,213.0,14308.44,0.0,22.5,56.0,78.5,22.5,72.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:48,32.799999999999955,86.0,32.799999999999955,5.597,2.0,50.6158194,-84.9203291,160.0,5.597,,214.0,14314.01,0.0,22.5,48.0,75.0,23.0,73.5,25.0,2022,9,10,21,1.14,195.0
67,27,2022-09-10 21:52:49,32.799999999999955,87.0,32.799999999999955,5.859,2.0,50.6158103,-84.920411,153.0,5.859,,214.0,14319.96,0.71,21.0,47.0,71.0,21.5,69.0,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:50,33.0,88.0,33.0,5.946,2.0,50.6158012,-84.9204929,170.0,5.946,,214.0,14325.92,0.8,20.5,49.0,70.5,20.0,64.5,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:51,33.0,89.0,33.0,6.185,2.0,50.6157966,-84.920584,177.0,6.185,,214.0,14332.18,0.91,20.0,52.0,69.5,22.5,72.0,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:52,33.0,90.0,33.0,6.495,2.0,50.6157875,-84.9206841,172.0,6.495,,214.0,14338.81,0.97,20.0,57.0,68.5,24.5,79.0,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:53,33.0,91.0,33.0,6.407,2.0,50.6157784,-84.9207751,146.0,6.407,,214.0,14345.2,0.97,20.5,48.0,70.5,24.0,76.0,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:54,33.200000000000045,91.0,33.200000000000045,6.227,2.0,50.6157693,-84.9208661,151.0,6.227,,214.0,14351.35,0.95,20.5,51.0,73.0,22.5,70.5,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:55,33.200000000000045,92.0,33.200000000000045,6.473,2.0,50.6157557,-84.9209572,161.0,6.473,,215.0,14357.91,0.88,21.0,57.0,75.5,22.0,67.0,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:56,33.200000000000045,91.0,33.200000000000045,6.637,2.0,50.6157466,-84.9210482,143.0,6.637,,215.0,14364.61,0.8,21.0,60.0,78.0,24.0,68.5,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:57,33.200000000000045,91.0,33.200000000000045,6.633,2.0,50.615742,-84.9211483,160.0,6.633,,215.0,14371.23,0.72,25.0,55.0,84.0,26.0,74.5,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:58,33.39999999999998,93.0,33.39999999999998,6.505,2.0,50.6157329,-84.9212393,195.0,6.505,,215.0,14377.69,0.67,29.0,50.0,90.0,27.5,80.5,25.0,2022,9,10,21,1.14,195.0
68,27,2022-09-10 21:52:59,33.39999999999998,95.0,33.39999999999998,6.22,2.0,50.6157238,-84.9213303,261.0,6.22,,215.0,14383.82,0.66,27.5,52.0,86.0,30.0,87.5,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:00,33.60000000000002,96.0,33.60000000000002,6.208,2.0,50.6157147,-84.9214123,184.0,6.208,,216.0,14390.01,0.69,23.0,50.0,74.5,32.5,93.0,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:01,33.60000000000002,95.0,33.60000000000002,6.19,2.0,50.615701,-84.9215033,148.0,6.19,,216.0,14396.18,0.78,20.5,48.0,66.5,32.0,92.0,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:02,33.799999999999955,94.0,33.799999999999955,5.693,2.0,50.6156874,-84.9215852,130.0,5.693,,216.0,14401.73,0.87,18.5,52.0,60.5,21.0,67.0,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:03,33.799999999999955,94.0,33.799999999999955,5.307,2.0,50.6156783,-84.921658,116.0,5.307,,216.0,14406.91,0.98,17.5,57.0,58.0,18.5,60.0,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:04,34.0,93.0,34.0,5.636,2.0,50.6156692,-84.9217399,105.0,5.636,,216.0,14412.65,1.13,16.5,53.0,56.5,17.5,57.5,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:05,34.0,92.0,34.0,6.333,2.0,50.6156646,-84.921831,98.0,6.333,,216.0,14419.21,1.25,16.0,52.0,54.0,17.0,55.5,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:06,34.0,91.0,34.0,6.345,2.0,50.6156601,-84.921922,97.0,6.345,,216.0,14425.57,1.36,15.5,55.0,50.5,16.5,56.0,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:07,34.200000000000045,91.0,34.200000000000045,6.334,2.0,50.6156555,-84.922013,100.0,6.334,,216.0,14431.9,1.36,18.5,58.0,59.5,16.0,55.5,25.0,2022,9,10,21,1.14,195.0
69,27,2022-09-10 21:53:08,34.200000000000045,89.0,34.200000000000045,6.259,2.0,50.6156464,-84.922104,109.0,6.259,,217.0,14438.13,1.33,19.5,52.0,63.5,16.0,55.0,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:09,34.200000000000045,90.0,34.200000000000045,6.107,2.0,50.6156419,-84.9221951,128.0,6.107,,217.0,14444.18,1.23,18.0,52.0,60.5,17.5,60.0,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:10,34.39999999999998,90.0,34.39999999999998,6.111,2.0,50.6156373,-84.922277,122.0,6.111,,217.0,14450.26,1.14,16.5,53.0,59.5,19.5,66.0,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:11,34.39999999999998,90.0,34.39999999999998,6.295,2.0,50.6156373,-84.9223771,148.0,6.295,,217.0,14456.61,1.07,22.0,53.0,72.5,18.5,62.5,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:12,34.60000000000002,91.0,34.60000000000002,6.927,2.0,50.6156328,-84.9224772,175.0,6.927,,217.0,14463.78,1.05,23.5,53.0,75.5,16.5,66.0,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:13,34.60000000000002,92.0,34.60000000000002,7.013,2.0,50.6156328,-84.9225774,183.0,7.013,,217.0,14470.84,1.07,20.0,53.0,68.5,20.0,73.0,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:14,34.60000000000002,93.0,34.60000000000002,6.73,2.0,50.6156282,-84.9226775,166.0,6.73,,217.0,14477.48,1.11,18.0,54.0,61.0,21.5,73.0,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:15,34.799999999999955,93.0,34.799999999999955,6.443,2.0,50.6156237,-84.9227685,149.0,6.443,,218.0,14483.81,1.15,17.5,54.0,55.5,21.0,67.0,25.0,2022,9,10,21,1.14,195.0
70,27,2022-09-10 21:53:16,34.799999999999955,93.0,34.799999999999955,6.705,2.0,50.6156146,-84.9228686,132.0,6.705,,218.0,14490.62,1.14,17.5,54.0,61.5,21.0,67.0,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:17,34.799999999999955,96.0,34.799999999999955,6.893,2.0,50.61561,-84.9229687,208.0,6.893,,218.0,14497.59,1.03,22.0,50.0,74.0,19.5,63.5,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:18,34.799999999999955,99.0,34.799999999999955,6.775,2.0,50.6156009,-84.9230598,301.0,6.775,,218.0,14504.3,0.92,25.0,48.0,87.5,20.5,71.0,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:19,35.0,103.0,35.0,7.254,2.0,50.6155964,-84.923169,367.0,7.254,,219.0,14511.7,0.0,23.0,45.0,86.0,24.0,85.5,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:20,35.0,94.0,35.0,7.474,2.0,50.6155827,-84.9232782,197.0,7.474,,219.0,14519.28,0.0,15.0,44.0,57.0,26.5,93.0,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:21,35.0,91.0,35.0,7.0,2.0,50.6155736,-84.9233783,165.0,7.0,,219.0,14526.05,0.0,17.0,51.0,64.0,22.0,67.0,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:22,35.0,90.0,35.0,6.366,2.0,50.6155645,-84.9234603,167.0,6.366,,219.0,14532.2,0.0,16.0,43.0,58.0,23.0,70.0,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:23,35.200000000000045,90.0,35.200000000000045,6.339,2.0,50.61556,-84.9235604,170.0,6.339,,219.0,14538.57,0.53,16.0,43.0,54.0,21.5,70.0,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:24,35.200000000000045,90.0,35.200000000000045,6.401,2.0,50.6155463,-84.9236514,145.0,6.401,,219.0,14545.0,0.56,16.0,44.0,55.0,19.0,68.0,25.0,2022,9,10,21,1.14,195.0
71,27,2022-09-10 21:53:25,35.200000000000045,90.0,35.200000000000045,6.675,2.0,50.6155372,-84.9237424,140.0,6.675,,220.0,14551.77,0.62,15.0,46.0,60.0,21.0,73.0,25.0,2022,9,10,21,1.14,195.0
72,27,2022-09-10 21:53:26,35.39999999999998,89.0,35.39999999999998,7.047,2.0,50.6155327,-84.9238517,139.0,7.047,,220.0,14558.96,0.71,16.0,47.0,57.0,17.5,59.0,25.0,2022,9,10,21,1.14,195.0
72,27,2022-09-10 21:53:27,35.39999999999998,89.0,35.39999999999998,7.396,2.0,50.6155236,-84.9239518,140.0,7.396,,220.0,14566.46,0.8,15.5,41.0,54.5,16.5,59.0,25.0,2022,9,10,21,1.14,195.0
