ascent,descent,timestamp,battery_soc,cadence,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,temperature,calories,distance,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,altitude,enhanced_altitude,grade,left_right_balance,year,month,day,hour,wind_speed,wind_direction
7,4,2023-02-08 23:39:27,,49.0,7.926,2.0,50.522467,-84.8109386,138.0,7.926,10.0,51.0,1716.82,23.5,81.5,9.5,81.5,68.20000000000005,68.20000000000005,0.0,35.0,2023,2,8,23,1.63,47.0
7,4,2023-02-08 23:39:28,,67.0,8.247,2.0,50.5223623,-84.8109295,182.0,8.247,10.0,51.0,1726.38,23.0,80.5,5.0,79.0,67.79999999999995,67.79999999999995,0.0,38.0,2023,2,8,23,1.63,47.0
7,5,2023-02-08 23:39:29,,91.0,8.258,2.0,50.5222667,-84.8109113,268.0,8.258,10.0,51.0,1735.7,22.0,79.5,1.0,76.0,67.60000000000002,67.60000000000002,-0.03,40.0,2023,2,8,23,1.63,47.0
7,5,2023-02-08 23:39:30,,94.0,8.351,2.0,50.5221712,-84.8108749,286.0,8.351,10.0,51.0,1744.79,23.0,78.0,9.0,73.0,67.39999999999998,67.39999999999998,-0.4,42.0,2023,2,8,23,1.63,47.0
7,5,2023-02-08 23:39:31,,72.0,8.366,2.0,50.5220756,-84.8108385,259.0,8.366,10.0,52.0,1753.95,16.5,55.5,16.5,71.5,67.20000000000005,67.20000000000005,-1.15,23.0,2023,2,8,23,1.63,47.0
7,5,2023-02-08 23:39:32,,57.0,8.195,2.0,50.5219846,-84.8108021,208.0,8.195,9.0,52.0,1762.79,4.5,20.5,14.5,63.0,67.0,67.0,-1.83,27.0,2023,2,8,23,1.63,47.0
7,6,2023-02-08 23:39:33,,52.0,8.305,2.0,50.5218981,-84.8107748,75.0,8.305,9.0,52.0,1771.35,5.5,27.5,4.0,24.5,66.79999999999995,66.79999999999995,-2.29,59.0,2023,2,8,23,1.63,47.0
7,6,2023-02-08 23:39:34,,92.0,8.69,2.0,50.5218071,-84.8107383,108.0,8.69,9.0,52.0,1780.31,17.5,66.0,3.5,23.0,66.60000000000002,66.60000000000002,-2.54,52.0,2023,2,8,23,1.63,47.0
7,6,2023-02-08 23:39:35,,93.0,8.548,2.0,50.5217206,-84.8106928,172.0,8.548,9.0,52.0,1788.85,22.0,75.5,14.0,53.5,66.39999999999998,66.39999999999998,-2.56,49.0,2023,2,8,23,1.63,47.0
7,6,2023-02-08 23:39:36,,94.0,8.535,2.0,50.5216341,-84.8106473,209.0,8.535,9.0,52.0,1797.37,23.0,74.0,25.0,86.0,66.20000000000005,66.20000000000005,-2.42,48.0,2023,2,8,23,1.63,47.0
7,6,2023-02-08 23:39:37,,95.0,8.419,3.0,50.5215522,-84.8106018,235.0,8.419,9.0,53.0,1805.72,23.0,75.0,25.0,86.5,66.0,66.0,-2.36,48.0,2023,2,8,23,1.63,47.0
7,7,2023-02-08 23:39:38,,96.0,8.391,3.0,50.5214657,-84.8105563,245.0,8.391,9.0,53.0,1814.07,22.5,76.0,25.0,86.5,65.79999999999995,65.79999999999995,-2.24,49.0,2023,2,8,23,1.63,47.0
7,7,2023-02-08 23:39:39,,98.0,8.537,3.0,50.5213793,-84.8105108,237.0,8.537,9.0,53.0,1822.71,22.5,77.0,25.0,87.0,65.60000000000002,65.60000000000002,-2.22,49.0,2023,2,8,23,1.63,47.0
7,7,2023-02-08 23:39:40,,99.0,9.106,3.0,50.5212882,-84.8104653,217.0,9.106,9.0,53.0,1832.05,22.0,75.0,25.0,86.0,65.39999999999998,65.39999999999998,-2.09,48.0,2023,2,8,23,1.63,47.0
7,7,2023-02-08 23:39:41,,99.0,10.126,3.0,50.5211927,-84.8103834,196.0,10.126,9.0,54.0,1842.48,21.0,70.0,24.5,83.0,65.20000000000005,65.20000000000005,-2.01,48.0,2023,2,8,23,1.63,47.0
7,7,2023-02-08 23:39:42,,99.0,10.607,3.0,50.5210971,-84.8102923,179.0,10.607,9.0,54.0,1853.24,20.0,67.5,23.0,77.5,65.20000000000005,65.20000000000005,-1.93,47.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:43,,100.0,10.59,3.0,50.520997,-84.8102286,163.0,10.59,9.0,54.0,1863.8,18.5,64.5,21.5,72.5,65.0,65.0,-1.84,48.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:44,,100.0,10.658,3.0,50.5208923,-84.8101649,160.0,10.658,9.0,54.0,1874.5,17.5,62.0,20.5,70.5,65.0,65.0,-1.73,49.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:45,,100.0,10.891,3.0,50.5207831,-84.8101012,152.0,10.891,9.0,54.0,1885.46,16.5,59.5,20.5,69.5,64.79999999999995,64.79999999999995,-1.51,49.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:46,,100.0,10.457,3.0,50.520683,-84.8100466,145.0,10.457,9.0,54.0,1895.74,16.0,59.0,19.5,68.0,64.79999999999995,64.79999999999995,-1.26,52.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:47,2.0,101.0,9.395,3.0,50.5205919,-84.8100011,138.0,9.395,9.0,54.0,1904.77,16.0,64.5,18.0,63.5,64.79999999999995,64.79999999999995,-1.03,55.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:48,,100.0,8.806,3.0,50.5205055,-84.8099556,125.0,8.806,9.0,54.0,1913.38,14.5,54.5,18.0,62.5,64.79999999999995,64.79999999999995,-0.86,48.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:49,,98.0,8.974,3.0,50.5204144,-84.80991,119.0,8.974,9.0,55.0,1922.44,15.5,54.5,17.0,60.5,64.60000000000002,64.60000000000002,-0.76,51.0,2023,2,8,23,1.63,47.0
7,8,2023-02-08 23:39:50,,88.0,9.52,2.0,50.5203098,-84.8098736,106.0,9.52,9.0,55.0,1932.13,10.0,73.5,16.5,59.5,64.60000000000002,64.60000000000002,-0.67,53.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:51,,79.0,9.793,2.0,50.5202096,-84.8098372,102.0,9.793,9.0,55.0,1942.04,1.5,99.5,16.0,60.0,64.60000000000002,64.60000000000002,-0.64,54.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:52,,70.0,8.771,3.0,50.5201277,-84.8097917,100.0,8.771,9.0,55.0,1950.38,8.0,96.5,11.5,64.0,64.60000000000002,64.60000000000002,-0.53,53.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:53,,61.0,7.693,3.0,50.5200503,-84.8097553,97.0,7.693,9.0,55.0,1957.69,14.5,93.5,7.5,67.5,64.60000000000002,64.60000000000002,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:54,,52.0,7.403,3.0,50.5199775,-84.8097189,94.0,7.403,9.0,55.0,1965.07,21.0,90.5,3.0,71.5,64.60000000000002,64.60000000000002,0.0,51.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:55,,43.0,7.207,3.0,50.5199047,-84.8096916,91.0,7.207,9.0,55.0,1972.19,25.5,87.0,1.5,75.5,64.60000000000002,64.60000000000002,0.0,51.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:56,,80.0,7.259,3.0,50.5198273,-84.8096552,200.0,7.259,9.0,56.0,1979.46,24.5,81.5,6.5,79.5,64.60000000000002,64.60000000000002,0.0,49.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:57,,85.0,8.065,3.0,50.5197454,-84.8096097,292.0,8.065,9.0,56.0,1987.81,23.0,76.0,12.0,83.5,64.60000000000002,64.60000000000002,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:58,,88.0,8.441,3.0,50.5196635,-84.8095642,327.0,8.441,9.0,56.0,1996.4,22.0,70.5,17.0,87.0,64.60000000000002,64.60000000000002,0.0,50.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:39:59,,88.0,7.857,3.0,50.5195816,-84.8095369,319.0,7.857,9.0,56.0,2004.04,20.5,65.0,22.5,91.0,64.39999999999998,64.39999999999998,0.0,46.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:00,,83.0,7.458,3.0,50.5195088,-84.8095004,196.0,7.458,9.0,57.0,2011.33,21.0,65.5,24.5,87.5,64.39999999999998,64.39999999999998,0.0,44.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:01,,80.0,7.225,3.0,50.5194359,-84.809464,196.0,7.225,9.0,57.0,2018.49,27.5,83.0,17.0,60.5,64.39999999999998,64.39999999999998,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:02,,83.0,6.908,3.0,50.5193677,-84.8094367,259.0,6.908,9.0,57.0,2025.29,26.5,86.0,20.5,74.0,64.39999999999998,64.39999999999998,0.0,50.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:03,,91.0,6.514,3.0,50.519304,-84.8094094,311.0,6.514,9.0,57.0,2031.64,26.0,89.5,24.0,88.0,64.39999999999998,64.39999999999998,0.0,46.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:04,,94.0,6.987,3.0,50.5192266,-84.8093912,322.0,6.987,9.0,58.0,2038.8,22.5,84.5,27.0,90.0,64.39999999999998,64.39999999999998,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:05,,83.0,7.62,3.0,50.5191447,-84.809373,285.0,7.62,9.0,58.0,2046.64,20.0,78.5,26.0,78.0,64.39999999999998,64.39999999999998,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:06,,80.0,7.192,3.0,50.5190719,-84.8093457,225.0,7.192,9.0,58.0,2053.67,28.5,92.5,17.5,57.5,64.39999999999998,64.39999999999998,0.0,57.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:07,,81.0,7.145,4.0,50.5189945,-84.8093275,256.0,7.145,9.0,58.0,2060.87,29.0,91.5,25.0,86.5,64.39999999999998,64.39999999999998,0.0,55.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:08,,81.0,7.144,4.0,50.5189171,-84.8093002,250.0,7.144,9.0,59.0,2068.03,26.0,85.0,27.0,94.0,64.39999999999998,64.39999999999998,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:09,,82.0,7.215,4.0,50.5188398,-84.809282,218.0,7.215,9.0,59.0,2075.48,18.0,59.5,26.0,90.0,64.20000000000005,64.20000000000005,0.0,48.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:10,,82.0,7.303,4.0,50.5187578,-84.8092547,192.0,7.303,9.0,59.0,2083.46,11.0,37.0,23.5,83.0,64.20000000000005,64.20000000000005,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:11,,82.0,7.405,4.0,50.5186714,-84.8092183,212.0,7.405,9.0,59.0,2091.8,21.5,76.5,22.0,81.5,64.20000000000005,64.20000000000005,0.0,56.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:12,,81.0,7.499,4.0,50.5185849,-84.8091728,214.0,7.499,9.0,59.0,2100.32,25.5,81.0,20.5,76.0,64.20000000000005,64.20000000000005,0.0,60.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:13,,81.0,7.594,4.0,50.518503,-84.8091364,204.0,7.594,9.0,60.0,2108.63,22.0,78.0,22.0,77.0,64.20000000000005,64.20000000000005,0.0,54.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:14,,81.0,7.96,4.0,50.518421,-84.8090908,194.0,7.96,9.0,60.0,2116.9,17.5,72.5,23.0,78.0,64.20000000000005,64.20000000000005,0.0,48.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:15,,80.0,8.397,4.0,50.5183346,-84.8090544,168.0,8.397,9.0,60.0,2125.4,14.0,67.5,23.0,78.0,64.0,64.0,0.0,44.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:16,,79.0,8.12,4.0,50.5182527,-84.8090089,151.0,8.12,9.0,60.0,2133.38,17.5,72.5,25.5,80.5,64.0,64.0,0.0,46.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:17,,71.0,7.467,4.0,50.5181798,-84.8089725,139.0,7.467,9.0,60.0,2140.69,18.0,70.5,23.0,76.5,64.0,64.0,0.0,49.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:18,,56.0,6.443,4.0,50.5181207,-84.808927,127.0,6.443,9.0,60.0,2146.92,19.5,71.5,21.0,73.0,64.0,64.0,0.0,54.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:19,,41.0,5.665,4.0,50.5180752,-84.8088997,114.0,5.665,9.0,60.0,2151.78,21.5,76.5,20.5,70.5,64.20000000000005,64.20000000000005,0.0,59.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:20,,26.0,5.583,3.0,50.5180297,-84.8088451,102.0,5.583,9.0,61.0,2157.16,24.0,82.0,20.0,68.5,64.20000000000005,64.20000000000005,0.0,65.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:21,,49.0,5.678,3.0,50.5179796,-84.8087905,101.0,5.678,9.0,61.0,2163.53,26.5,87.5,19.5,66.5,64.20000000000005,64.20000000000005,0.0,70.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:22,,70.0,5.871,3.0,50.5179204,-84.8087541,148.0,5.871,9.0,61.0,2169.59,29.5,92.0,21.5,72.0,64.20000000000005,64.20000000000005,0.0,61.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:23,,77.0,5.828,3.0,50.5178613,-84.8087268,202.0,5.828,9.0,61.0,2175.47,30.0,91.5,26.5,84.0,64.20000000000005,64.20000000000005,0.0,53.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:24,,82.0,6.78,3.0,50.5177839,-84.8086994,228.0,6.78,9.0,61.0,2182.64,29.0,87.5,31.0,94.5,64.39999999999998,64.39999999999998,0.0,50.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:25,,82.0,8.23,3.0,50.5176974,-84.808663,226.0,8.23,9.0,61.0,2191.33,28.0,89.5,29.0,91.5,64.39999999999998,64.39999999999998,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:26,,84.0,8.193,3.0,50.5176201,-84.8086084,203.0,8.193,9.0,62.0,2199.53,26.5,87.5,28.5,92.5,64.39999999999998,64.39999999999998,0.0,55.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:27,,84.0,8.099,3.0,50.5175472,-84.8085356,179.0,8.099,9.0,62.0,2207.54,18.5,72.0,27.5,88.0,64.39999999999998,64.39999999999998,0.0,48.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:28,,74.0,8.053,3.0,50.5174835,-84.8084628,150.0,8.053,9.0,62.0,2215.54,20.0,75.5,26.5,86.5,64.39999999999998,64.39999999999998,0.0,49.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:29,,68.0,7.921,3.0,50.5174244,-84.8083809,131.0,7.921,9.0,62.0,2223.49,26.0,87.0,26.0,88.0,64.39999999999998,64.39999999999998,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:30,,70.0,7.774,3.0,50.5173652,-84.808299,130.0,7.774,9.0,62.0,2231.23,19.0,71.5,26.0,87.5,64.39999999999998,64.39999999999998,0.0,54.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:31,,74.0,7.702,3.0,50.5173015,-84.8082261,139.0,7.702,9.0,62.0,2238.93,22.5,79.0,24.5,79.5,64.20000000000005,64.20000000000005,0.0,57.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:32,,68.0,7.505,3.0,50.5172469,-84.8081533,127.0,7.505,9.0,62.0,2246.35,20.0,74.0,24.5,80.5,64.20000000000005,64.20000000000005,0.0,53.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:33,,54.0,7.243,3.0,50.5171922,-84.8080714,104.0,7.243,9.0,63.0,2253.47,23.5,76.5,17.0,77.0,64.20000000000005,64.20000000000005,0.0,77.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:34,,39.0,6.732,3.0,50.5171467,-84.8080077,95.0,6.732,9.0,63.0,2259.98,35.0,88.0,0.0,68.0,64.20000000000005,64.20000000000005,0.0,99.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:35,,25.0,6.152,3.0,50.5171012,-84.807944,85.0,6.152,9.0,63.0,2265.97,34.0,89.5,0.0,59.0,64.20000000000005,64.20000000000005,0.0,94.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:36,,10.0,5.78,3.0,50.5170557,-84.8078894,76.0,5.78,9.0,63.0,2271.7,33.0,90.5,0.0,49.5,64.20000000000005,64.20000000000005,0.0,89.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:37,,0.0,5.372,3.0,50.5170148,-84.8078347,0.0,5.372,9.0,63.0,2276.92,32.5,91.5,0.0,40.5,64.39999999999998,64.39999999999998,0.0,84.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:38,,0.0,4.685,3.0,50.5169783,-84.8077983,0.0,4.685,9.0,63.0,2281.36,31.5,93.0,0.0,31.5,64.39999999999998,64.39999999999998,0.0,79.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:39,,0.0,4.204,3.0,50.5169374,-84.8077801,0.0,4.204,9.0,63.0,2285.41,30.5,94.0,0.0,22.5,64.39999999999998,64.39999999999998,0.0,74.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:40,,30.0,4.404,3.0,50.5168873,-84.8077983,39.0,4.404,9.0,63.0,2289.89,30.0,95.5,0.0,13.0,64.60000000000002,64.60000000000002,0.0,69.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:41,,63.0,4.767,3.0,50.5168418,-84.8078347,103.0,4.767,9.0,63.0,2294.79,29.0,96.5,0.0,4.0,64.60000000000002,64.60000000000002,0.0,64.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:42,,77.0,5.175,3.0,50.5168009,-84.8078894,161.0,5.175,9.0,63.0,2300.09,28.5,96.0,0.0,14.5,64.60000000000002,64.60000000000002,0.0,59.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:43,,84.0,5.565,3.0,50.5167508,-84.8079349,177.0,5.565,9.0,63.0,2305.78,28.0,94.5,0.0,41.5,64.60000000000002,64.60000000000002,0.0,54.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:44,,81.0,5.944,3.0,50.5167007,-84.8079895,251.0,5.944,9.0,63.0,2311.85,27.5,93.0,0.0,68.0,64.60000000000002,64.60000000000002,0.0,50.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:45,,85.0,6.297,3.0,50.5166461,-84.8080441,283.0,6.297,9.0,64.0,2318.26,27.0,91.5,0.0,95.0,64.39999999999998,64.39999999999998,0.0,48.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:46,,89.0,6.613,3.0,50.516587,-84.8081078,260.0,6.613,9.0,64.0,2324.98,27.0,91.0,5.0,97.0,64.39999999999998,64.39999999999998,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:47,,88.0,6.891,3.0,50.5165323,-84.8081715,220.0,6.891,9.0,64.0,2331.96,27.0,90.5,11.5,93.0,64.20000000000005,64.20000000000005,0.0,46.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:48,,81.0,6.97,2.0,50.5164777,-84.8082443,198.0,6.97,9.0,64.0,2338.96,27.0,90.5,18.0,89.0,64.20000000000005,64.20000000000005,0.0,44.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:49,,85.0,7.065,2.0,50.5164231,-84.8083081,238.0,7.065,9.0,65.0,2346.06,27.0,90.0,24.0,85.5,64.0,64.0,0.0,43.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:50,,86.0,7.175,2.0,50.5163639,-84.8083809,245.0,7.175,9.0,65.0,2353.26,25.5,88.5,24.0,85.5,64.0,64.0,0.0,43.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:51,,88.0,7.198,2.0,50.5163093,-84.8084537,247.0,7.198,9.0,65.0,2360.46,24.5,84.0,24.5,86.0,64.0,64.0,0.0,55.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:52,,89.0,7.179,2.0,50.5162547,-84.8085174,253.0,7.179,9.0,65.0,2367.47,23.5,79.5,25.0,86.5,63.799999999999955,63.799999999999955,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:53,,90.0,7.039,2.0,50.5161956,-84.8085902,252.0,7.039,9.0,65.0,2374.55,22.5,74.5,25.5,86.5,63.799999999999955,63.799999999999955,0.0,41.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:54,,90.0,7.021,2.0,50.5161409,-84.8086721,251.0,7.021,9.0,66.0,2382.14,21.0,70.0,22.5,77.5,63.799999999999955,63.799999999999955,0.0,49.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:55,,89.0,6.791,2.0,50.5160863,-84.8087359,167.0,6.791,8.0,66.0,2389.23,19.5,65.5,19.5,68.5,63.799999999999955,63.799999999999955,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:56,,87.0,6.637,2.0,50.5160317,-84.8088087,144.0,6.637,8.0,66.0,2396.18,18.5,60.5,16.5,59.0,63.799999999999955,63.799999999999955,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:57,,86.0,6.564,2.0,50.5159771,-84.8088724,108.0,6.564,8.0,66.0,2402.9,17.5,57.0,14.5,53.0,63.60000000000002,63.60000000000002,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:58,,85.0,5.898,2.0,50.5159225,-84.8089361,93.0,5.898,8.0,66.0,2409.18,17.0,55.5,14.5,53.0,63.799999999999955,63.799999999999955,0.0,50.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:40:59,,57.0,5.343,2.0,50.5158724,-84.8089816,88.0,5.343,8.0,66.0,2414.84,15.0,51.0,14.0,52.5,64.0,64.0,0.0,46.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:00,,54.0,5.56,2.0,50.5158269,-84.8090271,97.0,5.56,8.0,66.0,2420.35,30.5,76.0,14.0,52.5,64.0,64.0,0.0,45.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:01,,70.0,5.914,2.0,50.5157769,-84.8090817,157.0,5.914,8.0,66.0,2426.26,29.0,79.5,19.5,65.0,64.20000000000005,64.20000000000005,0.0,44.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:02,,74.0,6.113,2.0,50.5157268,-84.8091364,223.0,6.113,8.0,67.0,2432.43,18.0,69.0,24.0,76.0,64.20000000000005,64.20000000000005,0.0,49.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:03,,77.0,6.491,2.0,50.5156767,-84.8092001,264.0,6.491,8.0,67.0,2438.85,18.5,73.0,17.0,66.0,64.20000000000005,64.20000000000005,0.0,53.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:04,,83.0,6.791,2.0,50.5156267,-84.8092729,297.0,6.791,8.0,67.0,2445.63,17.0,66.0,20.0,73.5,64.20000000000005,64.20000000000005,0.0,49.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:05,,87.0,6.866,2.0,50.5155721,-84.8093366,290.0,6.866,8.0,68.0,2452.48,15.5,59.0,22.5,80.5,64.20000000000005,64.20000000000005,0.0,42.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:06,,87.0,6.626,2.0,50.515522,-84.8094003,269.0,6.626,8.0,68.0,2459.13,14.5,52.0,25.0,87.5,64.20000000000005,64.20000000000005,0.0,37.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:07,,87.0,6.298,2.0,50.5154674,-84.8094549,240.0,6.298,8.0,68.0,2465.47,14.0,50.5,26.5,90.5,64.20000000000005,64.20000000000005,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:08,,83.0,5.855,2.0,50.5154082,-84.8094913,195.0,5.855,8.0,68.0,2471.36,16.5,59.0,25.5,84.5,64.20000000000005,64.20000000000005,0.0,54.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:09,,79.0,5.288,2.0,50.5153582,-84.8095278,202.0,5.288,8.0,68.0,2476.74,18.5,67.5,24.0,79.0,64.20000000000005,64.20000000000005,0.0,38.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:10,,77.0,5.57,2.0,50.5153126,-84.8095824,200.0,5.57,8.0,69.0,2482.12,20.5,76.0,23.0,73.0,64.20000000000005,64.20000000000005,0.0,56.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:11,,80.0,6.616,2.0,50.5152717,-84.8096552,246.0,6.616,8.0,69.0,2488.44,24.5,86.0,23.5,80.0,64.20000000000005,64.20000000000005,0.0,52.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:12,,88.0,7.073,2.0,50.5152353,-84.8097462,324.0,7.073,8.0,69.0,2495.58,29.0,95.5,24.5,94.5,64.20000000000005,64.20000000000005,0.0,45.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:13,,90.0,6.921,2.0,50.5151898,-84.8098281,376.0,6.921,8.0,70.0,2502.74,26.5,87.0,24.0,89.5,64.20000000000005,64.20000000000005,0.0,41.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:14,,91.0,6.912,2.0,50.5151442,-84.80991,206.0,6.912,8.0,70.0,2509.9,24.0,79.0,23.5,84.0,64.20000000000005,64.20000000000005,0.0,41.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:15,,90.0,7.127,2.0,50.5150987,-84.809992,159.0,7.127,8.0,70.0,2517.16,21.5,71.0,23.0,79.0,64.20000000000005,64.20000000000005,0.0,47.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:16,,90.0,7.059,2.0,50.5150532,-84.8100739,133.0,7.059,8.0,70.0,2524.4,19.0,63.0,22.5,73.5,64.0,64.0,0.0,48.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:17,,87.0,6.625,2.0,50.5150077,-84.8101649,111.0,6.625,8.0,70.0,2531.47,16.0,52.0,21.5,67.5,64.0,64.0,0.0,46.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:18,,72.0,5.495,2.0,50.5149713,-84.8102377,61.0,5.495,8.0,70.0,2537.64,4.0,13.5,16.5,53.5,64.0,64.0,0.0,40.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:19,,57.0,4.362,2.0,50.5149394,-84.8102923,37.0,4.362,8.0,70.0,2542.66,0.5,20.0,9.5,35.5,64.20000000000005,64.20000000000005,0.0,5.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:20,,49.0,3.882,2.0,50.5149121,-84.8103378,22.0,3.882,8.0,70.0,2546.76,4.5,34.5,8.0,32.5,64.20000000000005,64.20000000000005,0.0,32.0,2023,2,8,23,1.63,47.0
7,9,2023-02-08 23:41:21,,48.0,3.282,2.0,50.5148894,-84.8103834,28.0,3.282,8.0,70.0,2550.31,12.5,49.0,10.0,40.5,64.39999999999998,64.39999999999998,0.0,50.0,2023,2,8,23,1.63,47.0
