battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,97,25.0,50.0,88.5,335,33.0,94.5,2022-04-07 17:17:52,13.0,2351.61,10.065,2.0,50.5367992,-84.8184139,10.065,-30.19999999999999,-30.19999999999999,0.16,2022,4,7,17,6.05,56.0
,97,25.5,52.0,89.0,322,27.5,87.0,2022-04-07 17:17:53,13.0,2361.49,10.049,2.0,50.5368803,-84.8185062,10.049,-30.19999999999999,-30.19999999999999,0.0,2022,4,7,17,6.05,56.0
,97,25.5,53.0,86.5,308,26.5,85.0,2022-04-07 17:17:54,13.0,2371.38,10.026,2.0,50.5369594,-84.8186017,10.026,-30.399999999999977,-30.399999999999977,0.0,2022,4,7,17,6.05,56.0
,97,24.0,53.0,82.5,293,28.0,87.0,2022-04-07 17:17:55,13.0,2381.05,9.926,2.0,50.5370343,-84.8186987,9.926,-30.399999999999977,-30.399999999999977,-0.23,2022,4,7,17,6.05,56.0
,97,24.5,54.0,83.0,278,28.0,86.0,2022-04-07 17:17:56,13.0,2390.46,9.669,2.0,50.5371064,-84.8187941,9.669,-30.600000000000023,-30.600000000000023,-0.65,2022,4,7,17,6.05,56.0
,96,25.5,56.0,84.0,264,27.5,84.5,2022-04-07 17:17:57,13.0,2400.33,9.611,2.0,50.5371821,-84.8188943,9.611,-30.80000000000001,-30.80000000000001,-0.83,2022,4,7,17,6.05,56.0
,95,25.5,56.0,84.5,252,27.5,84.0,2022-04-07 17:17:58,13.0,2409.95,9.513,2.0,50.5372554,-84.8189923,9.513,-31.0,-31.0,-0.97,2022,4,7,17,6.05,56.0
,94,25.0,56.0,84.0,251,26.5,81.0,2022-04-07 17:17:59,13.0,2419.39,9.441,2.0,50.537327,-84.8190891,9.441,-31.19999999999999,-31.19999999999999,-1.37,2022,4,7,17,6.05,56.0
,93,22.0,50.0,76.5,241,24.5,75.0,2022-04-07 17:18:00,13.0,2428.76,9.193,2.0,50.5373981,-84.8191853,9.193,-31.19999999999999,-31.19999999999999,-1.67,2022,4,7,17,6.05,56.0
,93,14.5,33.0,56.5,189,24.0,74.5,2022-04-07 17:18:01,13.0,2437.94,8.905,2.0,50.5374663,-84.8192812,8.905,-31.19999999999999,-31.19999999999999,-1.58,2022,4,7,17,6.05,56.0
,93,7.5,17.0,37.0,137,23.0,73.5,2022-04-07 17:18:02,13.0,2446.66,8.828,2.0,50.5375304,-84.8193733,8.828,-31.19999999999999,-31.19999999999999,-1.39,2022,4,7,17,6.05,56.0
,74,9.5,44.0,46.0,257,23.0,73.5,2022-04-07 17:18:03,13.0,2455.24,8.921,2.0,50.5375933,-84.8194641,8.921,-31.399999999999977,-31.399999999999977,-1.24,2022,4,7,17,6.05,56.0
,49,16.5,91.0,70.5,464,23.0,73.5,2022-04-07 17:18:04,13.0,2464.68,9.333,2.0,50.5376631,-84.8195631,9.333,-31.399999999999977,-31.399999999999977,-0.81,2022,4,7,17,6.05,56.0
,77,16.5,65.0,70.5,486,23.0,73.5,2022-04-07 17:18:05,13.0,2474.37,9.583,2.0,50.5377307,-84.8196698,9.583,-31.399999999999977,-31.399999999999977,-0.42,2022,4,7,17,6.05,56.0
,91,16.5,55.0,70.5,411,23.0,73.5,2022-04-07 17:18:06,13.0,2483.63,9.596,2.0,50.5377928,-84.8197745,9.596,-31.600000000000023,-31.600000000000023,-0.51,2022,4,7,17,6.05,56.0
,93,16.5,55.0,70.5,377,23.0,73.5,2022-04-07 17:18:07,13.0,2494.39,9.676,2.0,50.5378613,-84.8199,9.676,-31.80000000000001,-31.80000000000001,-0.77,2022,4,7,17,6.05,56.0
,93,16.5,55.0,70.5,362,23.0,73.5,2022-04-07 17:18:08,13.0,2504.19,9.52,2.0,50.5379234,-84.8200147,9.52,-31.80000000000001,-31.80000000000001,-0.94,2022,4,7,17,6.05,56.0
,94,16.5,56.0,70.5,291,23.0,73.5,2022-04-07 17:18:09,13.0,2514.02,9.481,2.0,50.5379829,-84.8201322,9.481,-31.80000000000001,-31.80000000000001,-1.03,2022,4,7,17,6.05,56.0
,93,16.5,59.0,70.5,254,23.0,73.5,2022-04-07 17:18:10,13.0,2523.84,9.668,2.0,50.5380394,-84.8202522,9.668,-31.600000000000023,-31.600000000000023,-0.78,2022,4,7,17,6.05,56.0
,93,19.0,59.0,75.5,211,24.0,75.0,2022-04-07 17:18:11,13.0,2533.4,9.215,2.0,50.5380924,-84.8203708,9.215,-31.399999999999977,-31.399999999999977,-0.27,2022,4,7,17,6.05,56.0
,93,23.5,57.0,84.0,164,25.5,77.5,2022-04-07 17:18:12,13.0,2542.49,8.911,2.0,50.5381437,-84.8204828,8.911,-31.399999999999977,-31.399999999999977,0.22,2022,4,7,17,6.05,56.0
,86,27.0,55.0,91.5,143,26.5,79.5,2022-04-07 17:18:13,13.0,2551.65,8.99,2.0,50.5381968,-84.8205945,8.99,-31.399999999999977,-31.399999999999977,0.72,2022,4,7,17,6.05,56.0
,46,27.0,55.0,91.5,288,26.5,79.5,2022-04-07 17:18:14,13.0,2560.89,9.236,2.0,50.5382536,-84.8207041,9.236,-31.19999999999999,-31.19999999999999,1.09,2022,4,7,17,6.05,56.0
,87,27.0,54.0,90.5,301,26.5,80.0,2022-04-07 17:18:15,13.0,2570.04,9.163,2.0,50.5383157,-84.8208067,9.163,-31.399999999999977,-31.399999999999977,1.07,2022,4,7,17,6.05,56.0
,87,24.5,47.0,84.5,253,26.0,82.5,2022-04-07 17:18:16,13.0,2579.05,8.847,2.0,50.5383857,-84.8208962,8.847,-31.399999999999977,-31.399999999999977,0.67,2022,4,7,17,6.05,56.0
,87,22.5,40.0,78.5,205,25.5,85.5,2022-04-07 17:18:17,13.0,2588.22,9.137,2.0,50.5384671,-84.8209704,9.137,-31.19999999999999,-31.19999999999999,0.18,2022,4,7,17,6.05,56.0
,87,20.5,33.0,72.5,157,25.0,88.0,2022-04-07 17:18:18,13.0,2597.45,9.458,2.0,50.5385533,-84.8210363,9.458,-31.19999999999999,-31.19999999999999,0.0,2022,4,7,17,6.05,56.0
,88,18.5,26.0,66.0,109,24.5,90.5,2022-04-07 17:18:19,13.0,2606.66,9.319,2.0,50.5386338,-84.8211132,9.319,-31.0,-31.0,0.0,2022,4,7,17,6.05,56.0
,53,18.5,25.0,65.5,324,24.5,91.0,2022-04-07 17:18:20,13.0,2615.83,9.105,2.0,50.5387066,-84.8212025,9.105,-31.0,-31.0,0.19,2022,4,7,17,6.05,56.0
,78,18.5,25.0,65.5,381,24.5,91.0,2022-04-07 17:18:21,13.0,2625.04,9.025,2.0,50.5387789,-84.8212937,9.025,-30.80000000000001,-30.80000000000001,0.58,2022,4,7,17,6.05,56.0
,93,18.5,25.0,65.5,262,24.5,91.0,2022-04-07 17:18:22,13.0,2634.64,9.264,2.0,50.5388514,-84.8213923,9.264,-30.80000000000001,-30.80000000000001,0.82,2022,4,7,17,6.05,56.0
,93,19.0,27.0,66.5,223,24.5,91.5,2022-04-07 17:18:23,13.0,2644.07,9.499,3.0,50.5389173,-84.8214961,9.499,-30.80000000000001,-30.80000000000001,0.87,2022,4,7,17,6.05,56.0
,93,22.0,42.0,75.0,235,26.5,94.0,2022-04-07 17:18:24,13.0,2654.35,9.835,3.0,50.538988,-84.8216104,9.835,-31.0,-31.0,0.65,2022,4,7,17,6.05,56.0
,93,24.5,54.0,82.0,237,28.0,96.5,2022-04-07 17:18:25,13.0,2663.88,9.571,3.0,50.5390528,-84.8217171,9.571,-30.80000000000001,-30.80000000000001,0.21,2022,4,7,17,6.05,56.0
,91,26.5,44.0,81.5,280,24.5,78.5,2022-04-07 17:18:26,13.0,2673.06,9.377,3.0,50.5391136,-84.8218218,9.377,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,91,22.5,45.0,77.5,209,23.5,79.0,2022-04-07 17:18:27,13.0,2682.94,9.239,3.0,50.5391742,-84.8219387,9.239,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,90,17.0,43.0,63.5,189,22.0,77.0,2022-04-07 17:18:28,13.0,2691.98,8.837,3.0,50.5392218,-84.8220527,8.837,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,90,15.0,40.0,55.0,202,19.5,69.0,2022-04-07 17:18:29,13.0,2700.78,8.581,3.0,50.5392723,-84.8221604,8.581,-31.0,-31.0,0.0,2022,4,7,17,6.05,56.0
,89,18.0,38.0,65.0,198,15.0,58.0,2022-04-07 17:18:30,13.0,2709.72,8.732,3.0,50.5393197,-84.822273,8.732,-31.0,-31.0,0.0,2022,4,7,17,6.05,56.0
,88,21.0,37.0,75.0,194,10.5,46.5,2022-04-07 17:18:31,13.0,2718.66,8.532,3.0,50.5393649,-84.822387,8.532,-31.0,-31.0,0.0,2022,4,7,17,6.05,56.0
,88,21.5,37.0,76.0,151,10.0,45.5,2022-04-07 17:18:32,13.0,2727.14,7.472,3.0,50.5394033,-84.8224984,7.472,-31.0,-31.0,0.0,2022,4,7,17,6.05,56.0
,88,21.5,37.0,76.0,104,10.0,45.5,2022-04-07 17:18:33,13.0,2733.76,5.809,3.0,50.5394342,-84.8225848,5.809,-31.0,-31.0,0.0,2022,4,7,17,6.05,56.0
,88,21.5,37.0,76.0,56,10.0,45.5,2022-04-07 17:18:34,13.0,2738.6,4.523,3.0,50.5394562,-84.8226483,4.523,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,88,21.5,37.0,76.0,9,10.0,45.5,2022-04-07 17:18:35,13.0,2742.2,3.057,3.0,50.5394769,-84.8226907,3.057,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,35,13.5,37.0,51.0,31,16.0,67.0,2022-04-07 17:18:36,13.0,2745.46,2.578,3.0,50.5395024,-84.8227218,2.578,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,29,10.5,55.0,41.0,142,18.5,75.5,2022-04-07 17:18:37,13.0,2749.08,3.398,3.0,50.5395244,-84.8227649,3.398,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,43,10.5,73.0,41.0,316,18.5,75.5,2022-04-07 17:18:38,13.0,2752.86,3.989,3.0,50.5395495,-84.8228076,3.989,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,55,10.5,74.0,41.0,420,18.5,75.5,2022-04-07 17:18:39,13.0,2757.42,4.83,2.0,50.5395782,-84.8228609,4.83,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,80,11.0,74.0,42.0,202,18.5,76.0,2022-04-07 17:18:40,13.0,2763.2,5.145,2.0,50.5396185,-84.8229248,5.145,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,81,13.5,74.0,49.5,213,19.5,79.5,2022-04-07 17:18:41,13.0,2769.04,5.319,2.0,50.5396548,-84.8229931,5.319,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,82,16.5,74.0,57.5,224,20.5,83.0,2022-04-07 17:18:42,13.0,2774.22,5.657,2.0,50.5396815,-84.8230588,5.657,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,83,19.5,74.0,65.0,235,21.5,86.5,2022-04-07 17:18:43,13.0,2780.04,6.433,2.0,50.5397175,-84.8231277,6.433,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,83,19.5,74.0,65.5,499,21.5,87.0,2022-04-07 17:18:44,13.0,2787.05,7.398,3.0,50.539766,-84.8232051,7.398,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,83,19.5,74.0,65.5,494,21.5,87.0,2022-04-07 17:18:45,13.0,2794.38,7.773,3.0,50.5398198,-84.8232823,7.773,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,90,27.0,74.0,86.5,467,22.0,89.0,2022-04-07 17:18:46,13.0,2802.02,8.116,3.0,50.5398703,-84.8233694,8.116,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,97,32.0,74.0,100.0,389,22.0,90.5,2022-04-07 17:18:47,13.0,2810.53,8.098,3.0,50.5399219,-84.8234712,8.098,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,99,30.5,71.0,96.5,301,22.5,89.5,2022-04-07 17:18:48,13.0,2818.72,8.284,2.0,50.5399756,-84.8235649,8.284,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,101,27.0,64.0,88.5,301,24.5,87.0,2022-04-07 17:18:49,13.0,2827.03,8.564,2.0,50.5400335,-84.8236566,8.564,-30.399999999999977,-30.399999999999977,0.0,2022,4,7,17,6.05,56.0
,102,24.0,58.0,80.5,301,26.0,84.5,2022-04-07 17:18:50,13.0,2835.37,8.295,2.0,50.5400932,-84.8237466,8.295,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,103,23.5,54.0,80.0,276,26.0,84.5,2022-04-07 17:18:51,13.0,2843.65,8.297,2.0,50.5401491,-84.8238396,8.297,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,23.5,52.0,80.0,238,26.0,84.5,2022-04-07 17:18:52,13.0,2851.76,8.12,2.0,50.5401973,-84.8239374,8.12,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,101,23.5,53.0,79.0,220,26.0,83.0,2022-04-07 17:18:53,13.0,2859.93,8.307,2.0,50.5402471,-84.8240348,8.307,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,100,23.0,56.0,77.0,248,26.0,80.0,2022-04-07 17:18:54,13.0,2868.25,8.212,2.0,50.5402994,-84.8241325,8.212,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,22.5,59.0,75.0,276,26.5,77.0,2022-04-07 17:18:55,13.0,2876.71,8.575,2.0,50.5403518,-84.8242327,8.575,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,100,22.5,61.0,73.5,244,26.5,75.5,2022-04-07 17:18:56,13.0,2885.57,8.766,2.0,50.5404092,-84.8243348,8.766,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,101,22.5,61.0,73.5,171,26.5,75.5,2022-04-07 17:18:57,13.0,2894.79,8.769,2.0,50.5404743,-84.8244354,8.769,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,22.5,58.0,73.5,160,26.5,75.5,2022-04-07 17:18:58,13.0,2903.43,8.739,2.0,50.5405373,-84.8245274,8.739,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,22.5,50.0,73.5,156,26.5,75.5,2022-04-07 17:18:59,13.0,2911.97,8.583,2.0,50.5405997,-84.8246181,8.583,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,22.0,48.0,72.0,133,25.5,73.5,2022-04-07 17:19:00,13.0,2920.1,8.225,2.0,50.540656,-84.8247079,8.225,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,102,21.5,48.0,70.0,100,24.0,71.0,2022-04-07 17:19:01,13.0,2927.48,7.272,2.0,50.5407027,-84.8247941,7.272,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,20.5,48.0,68.0,68,23.0,68.5,2022-04-07 17:19:02,13.0,2933.29,5.712,3.0,50.5407407,-84.8248608,5.712,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,20.0,48.0,66.0,35,21.5,66.0,2022-04-07 17:19:03,13.0,2936.65,3.324,3.0,50.5407622,-84.8248997,3.324,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,19.0,48.0,64.0,2,20.0,63.0,2022-04-07 17:19:04,13.0,2938.97,1.502,3.0,50.5407753,-84.8249281,1.502,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,0,19.0,48.0,64.0,0,20.0,63.0,2022-04-07 17:19:05,13.0,2940.9,1.113,3.0,50.5407895,-84.8249485,1.113,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,4,18.0,,,0,20.0,63.0,2022-04-07 17:19:06,13.0,2942.5,0.623,3.0,50.5408038,-84.8249682,0.623,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,27,14.0,,,52,20.0,62.0,2022-04-07 17:19:07,13.0,2942.5,0.0,3.0,50.5408147,-84.8249787,0.0,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,50,10.0,,,36,20.0,61.0,2022-04-07 17:19:08,13.0,2942.5,0.0,3.0,50.5408189,-84.8249857,0.0,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,73,5.5,,,20,19.5,60.0,2022-04-07 17:19:09,13.0,2942.5,0.0,3.0,50.5408189,-84.8249857,0.0,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,96,1.5,,,5,19.5,59.5,2022-04-07 17:19:10,13.0,2942.5,0.0,2.0,50.5408189,-84.8249857,0.0,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,0,0.0,0.0,,0,19.5,59.0,2022-04-07 17:19:34,13.0,2943.75,3.327,2.0,50.540829,-84.8250228,3.327,-30.600000000000023,-30.600000000000023,0.0,2022,4,7,17,6.05,56.0
,16,15.0,0.0,99.0,428,8.5,25.5,2022-04-07 17:19:35,13.0,2948.08,4.222,2.0,50.5408435,-84.8250824,4.222,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,36,26.0,0.0,99.0,590,0.0,0.0,2022-04-07 17:19:36,13.0,2953.16,4.996,2.0,50.5408626,-84.8251512,4.996,-30.80000000000001,-30.80000000000001,0.0,2022,4,7,17,6.05,56.0
,55,26.0,0.0,99.0,704,0.0,0.0,2022-04-07 17:19:37,13.0,2959.54,6.201,2.0,50.5408924,-84.8252343,6.201,-31.0,-31.0,-1.14,2022,4,7,17,6.05,56.0
,69,28.0,0.0,99.5,764,21.5,76.5,2022-04-07 17:19:38,13.0,2967.24,7.292,2.0,50.5409345,-84.8253302,7.292,-31.399999999999977,-31.399999999999977,-3.54,2022,4,7,17,6.05,56.0
,85,24.0,35.0,95.0,711,29.0,98.5,2022-04-07 17:19:39,13.0,2975.61,8.199,2.0,50.5409826,-84.8254327,8.199,-31.399999999999977,-31.399999999999977,-4.54,2022,4,7,17,6.05,56.0
,95,22.0,48.0,91.0,601,29.5,98.5,2022-04-07 17:19:40,13.0,2984.38,8.598,2.0,50.5410352,-84.8255378,8.598,-31.399999999999977,-31.399999999999977,-3.64,2022,4,7,17,6.05,56.0
,105,22.0,48.0,89.5,275,29.5,98.5,2022-04-07 17:19:41,13.0,2993.41,8.858,2.0,50.5410974,-84.8256381,8.858,-31.600000000000023,-31.600000000000023,-2.57,2022,4,7,17,6.05,56.0
,105,29.0,48.0,92.0,283,26.0,97.5,2022-04-07 17:19:42,13.0,3002.81,8.916,2.0,50.5411651,-84.825739,8.916,-31.600000000000023,-31.600000000000023,-1.87,2022,4,7,17,6.05,56.0
,106,29.0,57.0,92.0,353,26.0,97.5,2022-04-07 17:19:43,13.0,3012.24,9.13,2.0,50.541234,-84.8258392,9.13,-31.600000000000023,-31.600000000000023,-1.14,2022,4,7,17,6.05,56.0
,102,29.0,61.0,92.0,393,26.0,97.5,2022-04-07 17:19:44,13.0,3021.91,9.338,2.0,50.5413048,-84.8259416,9.338,-31.80000000000001,-31.80000000000001,-0.49,2022,4,7,17,6.05,56.0
,99,29.0,61.0,93.0,386,28.5,97.0,2022-04-07 17:19:45,13.0,3031.49,9.444,2.0,50.5413727,-84.8260458,9.444,-31.80000000000001,-31.80000000000001,-0.48,2022,4,7,17,6.05,56.0
,100,28.5,61.0,94.5,372,31.5,96.0,2022-04-07 17:19:46,13.0,3041.19,9.699,2.0,50.5414402,-84.8261527,9.699,-31.80000000000001,-31.80000000000001,-0.5,2022,4,7,17,6.05,56.0
,101,28.5,61.0,96.0,358,34.5,95.5,2022-04-07 17:19:47,13.0,3051.47,9.719,2.0,50.5415119,-84.826266,9.719,-31.80000000000001,-31.80000000000001,-0.17,2022,4,7,17,6.05,56.0
,104,28.5,51.0,96.0,316,34.5,95.5,2022-04-07 17:19:48,13.0,3061.57,9.797,2.0,50.541582,-84.8263777,9.797,-31.600000000000023,-31.600000000000023,0.0,2022,4,7,17,6.05,56.0
,107,28.5,34.0,96.0,301,34.5,95.5,2022-04-07 17:19:49,13.0,3072.03,10.006,2.0,50.5416557,-84.8264919,10.006,-31.19999999999999,-31.19999999999999,0.26,2022,4,7,17,6.05,56.0
,104,30.5,30.0,97.0,298,34.5,95.0,2022-04-07 17:19:50,13.0,3083.07,10.176,2.0,50.5417355,-84.8266102,10.176,-31.0,-31.0,0.96,2022,4,7,17,6.05,56.0
,97,36.5,29.0,100.0,369,34.0,94.0,2022-04-07 17:19:51,13.0,3094.01,10.121,2.0,50.5418152,-84.8267266,10.121,-30.80000000000001,-30.80000000000001,1.66,2022,4,7,17,6.05,56.0
,95,31.5,46.0,96.5,350,35.0,96.5,2022-04-07 17:19:52,13.0,3104.83,10.097,2.0,50.5418976,-84.8268372,10.097,-30.600000000000023,-30.600000000000023,2.01,2022,4,7,17,6.05,56.0
,95,30.0,50.0,95.5,335,35.0,97.0,2022-04-07 17:19:53,13.0,3115.36,10.251,2.0,50.5419779,-84.8269444,10.251,-30.80000000000001,-30.80000000000001,1.92,2022,4,7,17,6.05,56.0
,96,30.0,50.0,95.5,324,35.0,97.0,2022-04-07 17:19:54,13.0,3125.66,10.271,2.0,50.5420534,-84.8270534,10.271,-30.80000000000001,-30.80000000000001,1.46,2022,4,7,17,6.05,56.0
,96,30.0,50.0,95.5,312,35.0,97.0,2022-04-07 17:19:55,13.0,3135.63,9.914,2.0,50.5421256,-84.82716,9.914,-30.600000000000023,-30.600000000000023,0.86,2022,4,7,17,6.05,56.0
,96,30.0,50.0,95.5,273,35.0,97.0,2022-04-07 17:19:56,13.0,3146.33,9.764,3.0,50.5422018,-84.8272761,9.764,-30.600000000000023,-30.600000000000023,0.26,2022,4,7,17,6.05,56.0
,96,30.0,50.0,95.5,215,35.0,97.0,2022-04-07 17:19:57,13.0,3157.31,9.654,3.0,50.5422798,-84.8273954,9.654,-30.399999999999977,-30.399999999999977,0.0,2022,4,7,17,6.05,56.0
,93,30.0,50.0,95.5,177,35.0,97.0,2022-04-07 17:19:58,13.0,3167.11,9.085,3.0,50.5423469,-84.8275046,9.085,-30.19999999999999,-30.19999999999999,0.26,2022,4,7,17,6.05,56.0
,92,27.5,41.0,88.0,153,31.0,89.0,2022-04-07 17:19:59,13.0,3176.29,8.233,3.0,50.5424067,-84.8276103,8.233,-30.19999999999999,-30.19999999999999,0.74,2022,4,7,17,6.05,56.0
,91,24.0,30.0,77.5,135,26.0,78.0,2022-04-07 17:20:00,13.0,3184.7,8.058,3.0,50.5424611,-84.8277076,8.058,-30.0,-30.0,1.05,2022,4,7,17,6.05,56.0
,91,21.0,19.0,67.5,117,21.0,67.0,2022-04-07 17:20:01,13.0,3192.97,8.372,3.0,50.5425151,-84.8278024,8.372,-29.80000000000001,-29.80000000000001,1.33,2022,4,7,17,6.05,56.0
,63,20.0,16.0,65.0,300,20.0,64.5,2022-04-07 17:20:02,13.0,3201.39,8.406,3.0,50.5425718,-84.8278969,8.406,-29.600000000000023,-29.600000000000023,1.74,2022,4,7,17,6.05,56.0
,76,20.0,16.0,65.0,344,20.0,64.5,2022-04-07 17:20:03,13.0,3209.91,8.532,3.0,50.5426211,-84.8280009,8.532,-29.399999999999977,-29.399999999999977,2.12,2022,4,7,17,6.05,56.0
,83,20.0,16.0,65.0,340,20.0,64.5,2022-04-07 17:20:04,13.0,3218.32,8.509,3.0,50.5426713,-84.8281022,8.509,-29.19999999999999,-29.19999999999999,2.38,2022,4,7,17,6.05,56.0
,84,20.0,24.0,65.0,304,20.0,64.5,2022-04-07 17:20:05,13.0,3227.11,8.609,3.0,50.5427273,-84.8282046,8.609,-29.19999999999999,-29.19999999999999,2.4,2022,4,7,17,6.05,56.0
,84,20.5,46.0,66.0,274,20.5,66.0,2022-04-07 17:20:06,13.0,3235.65,8.543,2.0,50.5427843,-84.8283014,8.543,-29.0,-29.0,2.09,2022,4,7,17,6.05,56.0
,84,21.5,42.0,69.0,246,22.5,71.0,2022-04-07 17:20:07,13.0,3244.02,8.4,2.0,50.5428399,-84.8283967,8.4,-29.0,-29.0,1.6,2022,4,7,17,6.05,56.0
,84,22.5,38.0,72.0,217,24.5,76.5,2022-04-07 17:20:08,13.0,3252.28,8.322,2.0,50.5428951,-84.8284905,8.322,-29.0,-29.0,0.93,2022,4,7,17,6.05,56.0
,84,23.5,35.0,75.0,188,26.5,82.0,2022-04-07 17:20:09,13.0,3259.87,7.786,2.0,50.5429462,-84.828576,7.786,-28.80000000000001,-28.80000000000001,0.43,2022,4,7,17,6.05,56.0
,84,24.5,31.0,78.0,158,28.5,87.0,2022-04-07 17:20:10,13.0,3266.14,6.654,2.0,50.5429888,-84.8286462,6.654,-28.600000000000023,-28.600000000000023,0.61,2022,4,7,17,6.05,56.0
,81,24.5,31.0,78.0,79,28.5,87.0,2022-04-07 17:20:11,13.0,3270.81,5.151,3.0,50.5430224,-84.8286966,5.151,-28.600000000000023,-28.600000000000023,1.04,2022,4,7,17,6.05,56.0
,77,24.5,31.0,78.0,1,28.5,87.0,2022-04-07 17:20:12,13.0,3274.51,4.061,3.0,50.5430491,-84.8287361,4.061,-28.399999999999977,-28.399999999999977,1.37,2022,4,7,17,6.05,56.0
,39,8.0,31.0,77.5,46,16.0,67.5,2022-04-07 17:20:13,13.0,3277.59,3.325,3.0,50.5430735,-84.8287657,3.325,-28.399999999999977,-28.399999999999977,1.67,2022,4,7,17,6.05,56.0
,23,4.5,36.0,77.0,111,10.0,58.5,2022-04-07 17:20:14,13.0,3280.39,2.971,3.0,50.5431001,-84.8287847,2.971,-28.399999999999977,-28.399999999999977,1.84,2022,4,7,17,6.05,56.0
,27,12.5,45.0,76.5,193,10.0,58.5,2022-04-07 17:20:15,13.0,3283.22,2.94,3.0,50.543127,-84.8288035,2.94,-28.19999999999999,-28.19999999999999,1.89,2022,4,7,17,6.05,56.0
,31,20.0,52.0,80.0,225,13.0,66.0,2022-04-07 17:20:16,13.0,3285.82,2.591,3.0,50.5431486,-84.8288272,2.591,-28.19999999999999,-28.19999999999999,2.0,2022,4,7,17,6.05,56.0
,34,26.5,52.0,95.5,121,25.0,93.0,2022-04-07 17:20:17,13.0,3287.73,2.074,3.0,50.5431641,-84.8288453,2.074,-28.0,-28.0,2.24,2022,4,7,17,6.05,56.0
,35,24.5,,88.5,77,28.0,99.5,2022-04-07 17:20:18,13.0,3289.07,1.519,3.0,50.5431747,-84.8288581,1.519,-28.0,-28.0,2.55,2022,4,7,17,6.05,56.0
,34,20.0,,74.5,51,28.0,99.5,2022-04-07 17:20:19,13.0,3289.98,0.968,3.0,50.5431872,-84.8288674,0.968,-27.80000000000001,-27.80000000000001,2.8,2022,4,7,17,6.05,56.0
,80,17.5,73.0,81.5,546,24.5,88.5,2022-04-07 17:24:58,14.0,3300.73,8.271,2.0,50.5428008,-84.8283804,8.271,-27.600000000000023,-27.600000000000023,0.0,2022,4,7,17,6.05,56.0
