ascent,descent,timestamp,battery_soc,cadence,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,calories,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
3,3,2023-02-16 00:42:27,,94.0,9.707,2.0,32.5,57.0,88.5,50.5268725,-84.8132233,104.0,8.0,30.0,9.707,13.0,36.0,1478.44,52.0,52.0,-2.36,2023,2,16,0,4.83,326.0
3,3,2023-02-16 00:42:28,,95.0,9.299,2.0,27.5,55.0,82.0,50.5267769,-84.8131868,177.0,13.0,47.5,9.299,13.0,36.0,1487.92,51.799999999999955,51.799999999999955,-2.6,2023,2,16,0,4.83,326.0
3,3,2023-02-16 00:42:29,,95.0,9.084,2.0,22.5,54.0,76.0,50.5266859,-84.8131413,190.0,18.0,65.0,9.084,13.0,37.0,1496.97,51.39999999999998,51.39999999999998,-2.78,2023,2,16,0,4.83,326.0
3,3,2023-02-16 00:42:30,,93.0,8.807,2.0,23.0,57.0,80.0,50.5265948,-84.8130958,190.0,18.5,65.5,8.807,13.0,37.0,1505.66,51.39999999999998,51.39999999999998,-2.82,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:31,,92.0,8.594,2.0,23.0,56.0,79.5,50.5265129,-84.8130503,194.0,20.0,68.0,8.594,13.0,37.0,1514.09,51.200000000000045,51.200000000000045,-2.7,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:32,,91.0,8.67,3.0,22.5,55.0,79.5,50.5264265,-84.8130048,211.0,22.5,75.5,8.67,13.0,37.0,1522.63,51.200000000000045,51.200000000000045,-2.46,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:33,,89.0,8.6,3.0,24.5,54.0,89.5,50.52634,-84.8129684,212.0,22.5,82.0,8.6,13.0,37.0,1531.23,51.200000000000045,51.200000000000045,-2.12,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:34,,88.0,8.339,3.0,26.0,57.0,87.5,50.5262581,-84.8129229,212.0,22.5,79.5,8.339,13.0,38.0,1539.34,51.200000000000045,51.200000000000045,-1.72,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:35,,88.0,8.363,3.0,26.5,57.0,88.0,50.5261807,-84.8128774,213.0,23.0,80.0,8.363,13.0,38.0,1547.23,51.200000000000045,51.200000000000045,-1.3,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:36,,87.0,8.352,3.0,27.0,56.0,89.0,50.5260988,-84.812841,224.0,23.5,82.0,8.352,13.0,38.0,1555.06,51.39999999999998,51.39999999999998,-0.41,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:37,,86.0,8.387,3.0,27.5,56.0,89.5,50.5260214,-84.8128046,237.0,24.5,84.5,8.387,13.0,38.0,1563.14,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:38,,86.0,8.625,3.0,29.0,55.0,92.0,50.5259395,-84.8127499,240.0,25.5,88.5,8.625,13.0,39.0,1571.49,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:39,,86.0,8.457,3.0,27.0,55.0,89.5,50.5258439,-84.8127226,240.0,25.5,85.5,8.457,13.0,39.0,1580.41,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:40,,88.0,8.136,3.0,26.0,56.0,87.0,50.5257483,-84.8126862,237.0,25.5,85.0,8.136,13.0,39.0,1589.92,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:41,,92.0,8.122,3.0,27.0,51.0,85.5,50.5256573,-84.8126498,232.0,25.0,87.0,8.122,13.0,39.0,1598.7,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:42,,91.0,8.092,3.0,28.0,48.0,84.0,50.5255708,-84.8126134,209.0,25.0,89.0,8.092,13.0,40.0,1606.73,51.60000000000002,51.60000000000002,0.4,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:43,,90.0,7.883,3.0,25.5,52.0,85.0,50.5254889,-84.8125861,196.0,26.0,87.0,7.883,13.0,40.0,1614.97,51.60000000000002,51.60000000000002,0.23,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:44,,89.0,7.709,3.0,27.0,55.0,88.5,50.5253979,-84.8125861,188.0,26.0,87.0,7.709,13.0,40.0,1623.2,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:45,,87.0,7.373,3.0,28.5,57.0,91.0,50.5253205,-84.8125497,192.0,26.0,87.0,7.373,13.0,40.0,1630.94,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:46,,86.0,7.189,3.0,27.5,58.0,90.0,50.5252386,-84.8125042,202.0,25.5,87.0,7.189,13.0,40.0,1638.98,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:47,,84.0,7.234,3.0,23.5,57.0,85.0,50.5251567,-84.8124587,198.0,25.5,87.0,7.234,13.0,41.0,1647.39,52.200000000000045,52.200000000000045,0.34,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:48,,82.0,6.893,3.0,24.5,56.0,82.5,50.5250793,-84.8124314,182.0,25.5,87.0,6.893,13.0,41.0,1654.94,52.200000000000045,52.200000000000045,0.66,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:49,,80.0,6.476,3.0,23.0,58.0,81.0,50.525002,-84.8124041,161.0,21.5,75.0,6.476,13.0,41.0,1662.3,52.39999999999998,52.39999999999998,0.92,2023,2,16,0,4.83,326.0
3,4,2023-02-16 00:42:50,,74.0,5.298,3.0,18.0,42.0,63.5,50.5249337,-84.812395,136.0,19.5,68.0,5.298,13.0,41.0,1668.78,52.60000000000002,52.60000000000002,1.28,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:42:51,,62.0,3.996,3.0,14.0,48.0,48.0,50.5248836,-84.8123767,97.0,19.0,66.0,3.996,13.0,41.0,1673.45,53.0,53.0,1.75,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:42:52,,51.0,2.668,3.0,15.0,60.0,52.5,50.5248472,-84.8123676,75.0,19.5,66.0,2.668,13.0,41.0,1676.63,53.200000000000045,53.200000000000045,2.25,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:42:53,,43.0,2.118,3.0,16.5,51.0,57.5,50.524829,-84.8123585,65.0,20.0,66.5,2.118,13.0,41.0,1678.77,53.60000000000002,53.60000000000002,2.76,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:42:54,,33.0,2.332,3.0,17.5,42.0,62.5,50.5248017,-84.8123676,48.0,21.0,66.5,2.332,13.0,41.0,1681.13,53.799999999999955,53.799999999999955,3.31,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:43:06,,0.0,1.547,1.0,28.5,60.0,86.0,50.5247334,-84.8123312,0.0,32.5,90.5,1.547,13.0,41.0,1682.95,54.39999999999998,54.39999999999998,0.0,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:43:07,,12.0,1.873,2.0,29.5,62.0,87.5,50.5247152,-84.8123221,11.0,33.5,92.5,1.873,13.0,41.0,1683.12,54.39999999999998,54.39999999999998,0.0,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:43:08,,34.0,2.571,2.0,30.5,63.0,89.5,50.5246925,-84.8123039,39.0,34.5,94.5,2.571,13.0,41.0,1685.93,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
4,4,2023-02-16 00:43:09,,57.0,3.431,2.0,31.0,65.0,91.5,50.5246561,-84.8122857,94.0,35.5,96.5,3.431,13.0,41.0,1689.58,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
5,4,2023-02-16 00:43:10,,76.0,3.749,2.0,30.0,57.0,91.5,50.5246197,-84.8122675,202.0,35.0,96.0,3.749,13.0,42.0,1693.08,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
5,4,2023-02-16 00:43:11,,80.0,3.969,2.0,25.5,52.0,82.0,50.5245742,-84.8122402,188.0,32.5,95.0,3.969,13.0,42.0,1697.58,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
5,4,2023-02-16 00:43:12,,84.0,3.916,2.0,17.0,50.0,59.0,50.5245332,-84.812222,173.0,28.0,92.5,3.916,13.0,42.0,1701.46,54.39999999999998,54.39999999999998,0.0,2023,2,16,0,4.83,326.0
5,5,2023-02-16 00:43:13,,83.0,4.137,2.0,13.5,47.0,47.0,50.5244922,-84.8122038,141.0,24.0,77.5,4.137,13.0,42.0,1705.68,54.39999999999998,54.39999999999998,0.0,2023,2,16,0,4.83,326.0
5,5,2023-02-16 00:43:14,,81.0,3.921,2.0,11.5,51.0,40.5,50.5244558,-84.8121856,115.0,18.5,61.5,3.921,13.0,42.0,1709.45,54.60000000000002,54.60000000000002,0.01,2023,2,16,0,4.83,326.0
5,5,2023-02-16 00:43:15,,79.0,3.729,2.0,12.5,58.0,41.5,50.5244194,-84.8121674,95.0,14.5,48.5,3.729,13.0,42.0,1713.18,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:16,,74.0,3.852,2.0,14.0,65.0,47.5,50.5243785,-84.8121492,62.0,12.5,43.0,3.852,13.0,42.0,1717.07,54.60000000000002,54.60000000000002,0.05,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:17,,71.0,3.971,2.0,16.0,68.0,54.0,50.5243375,-84.8121219,62.0,11.0,37.0,3.971,13.0,42.0,1721.08,54.60000000000002,54.60000000000002,0.17,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:18,,75.0,4.493,2.0,22.5,62.0,77.5,50.524292,-84.8120946,87.0,20.0,72.5,4.493,13.0,43.0,1725.73,54.60000000000002,54.60000000000002,0.34,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:19,,84.0,4.48,2.0,23.5,40.0,79.5,50.524251,-84.8120673,193.0,28.5,91.5,4.48,13.0,43.0,1730.13,54.60000000000002,54.60000000000002,0.5,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:20,,84.0,5.032,2.0,24.0,42.0,78.0,50.5241964,-84.8120218,227.0,30.5,88.0,5.032,13.0,43.0,1735.44,54.60000000000002,54.60000000000002,0.2,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:21,,88.0,5.35,2.0,28.5,52.0,90.0,50.5241509,-84.8119762,254.0,25.0,75.5,5.35,13.0,43.0,1740.79,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:22,,92.0,5.486,2.0,26.5,51.0,88.5,50.5241008,-84.8119398,238.0,25.0,78.0,5.486,13.0,43.0,1746.36,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:23,,92.0,5.317,2.0,24.5,51.0,86.5,50.5240462,-84.8119034,215.0,25.0,80.0,5.317,13.0,44.0,1751.93,54.60000000000002,54.60000000000002,0.0,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:24,,92.0,5.271,2.0,23.0,50.0,81.5,50.5239962,-84.811867,201.0,25.0,81.5,5.271,13.0,44.0,1757.22,54.799999999999955,54.799999999999955,0.0,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:25,,92.0,5.523,2.0,22.0,52.0,76.0,50.5239415,-84.8118306,207.0,25.0,81.5,5.523,13.0,44.0,1762.88,54.799999999999955,54.799999999999955,0.0,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:26,,91.0,5.347,2.0,21.5,52.0,72.5,50.5238824,-84.8118033,195.0,24.5,80.0,5.347,13.0,44.0,1768.71,55.0,55.0,0.0,2023,2,16,0,4.83,326.0
6,5,2023-02-16 00:43:27,,90.0,5.335,2.0,21.0,51.0,69.0,50.5238278,-84.811776,187.0,24.0,79.0,5.335,13.0,44.0,1774.42,55.200000000000045,55.200000000000045,0.0,2023,2,16,0,4.83,326.0
7,5,2023-02-16 00:43:28,,90.0,5.145,2.0,20.5,51.0,65.5,50.5237686,-84.8117487,178.0,23.5,77.5,5.145,13.0,45.0,1780.04,55.200000000000045,55.200000000000045,0.0,2023,2,16,0,4.83,326.0
7,5,2023-02-16 00:43:29,,89.0,4.969,2.0,15.5,50.0,50.0,50.5237094,-84.8117214,143.0,21.5,69.5,4.969,13.0,45.0,1785.85,55.39999999999998,55.39999999999998,0.99,2023,2,16,0,4.83,326.0
7,5,2023-02-16 00:43:30,,83.0,4.394,2.0,8.0,49.0,27.5,50.5236594,-84.8117032,114.0,18.0,58.0,4.394,13.0,45.0,1790.68,55.39999999999998,55.39999999999998,1.8,2023,2,16,0,4.83,326.0
7,5,2023-02-16 00:43:31,,63.0,3.975,2.0,1.5,43.0,10.0,50.5236184,-84.8116759,102.0,15.0,49.0,3.975,13.0,45.0,1795.11,55.39999999999998,55.39999999999998,1.94,2023,2,16,0,4.83,326.0
7,5,2023-02-16 00:43:32,,49.0,3.488,2.0,1.0,31.0,20.0,50.523582,-84.8116486,89.0,11.0,50.5,3.488,13.0,45.0,1799.12,55.39999999999998,55.39999999999998,1.92,2023,2,16,0,4.83,326.0
7,5,2023-02-16 00:43:33,,35.0,3.522,2.0,0.5,19.0,29.5,50.5235502,-84.8116304,77.0,7.0,52.0,3.522,13.0,45.0,1802.42,55.60000000000002,55.60000000000002,1.77,2023,2,16,0,4.83,326.0
7,5,2023-02-16 00:43:34,,25.0,2.967,2.0,0.5,7.0,39.5,50.5235228,-84.8116122,35.0,3.5,53.5,2.967,13.0,45.0,1805.2,55.799999999999955,55.799999999999955,1.61,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:35,,33.0,2.482,2.0,1.5,10.0,49.0,50.5234955,-84.8116031,38.0,1.0,55.0,2.482,13.0,45.0,1807.52,55.799999999999955,55.799999999999955,1.55,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:36,,42.0,2.179,2.0,9.5,33.0,59.0,50.5234819,-84.8115849,41.0,9.0,57.0,2.179,13.0,45.0,1809.59,56.0,56.0,1.66,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:37,,40.0,1.212,3.0,17.5,57.0,68.5,50.5234728,-84.811594,49.0,16.5,58.5,1.212,13.0,45.0,1810.49,56.200000000000045,56.200000000000045,1.96,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:38,,34.0,0.961,3.0,22.0,56.0,74.5,50.5234591,-84.811594,76.0,24.5,72.0,0.961,13.0,45.0,1811.43,56.200000000000045,56.200000000000045,2.43,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:39,,34.0,0.0,2.0,22.0,54.0,73.5,50.52345,-84.811594,69.0,29.0,83.5,0.0,13.0,45.0,1811.43,56.200000000000045,56.200000000000045,3.03,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:40,,33.0,0.0,2.0,18.5,51.0,65.5,50.5234409,-84.8115849,63.0,27.0,84.0,0.0,13.0,45.0,1811.43,56.39999999999998,56.39999999999998,1.35,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:41,,30.0,0.0,2.0,15.5,48.0,57.5,50.5234318,-84.8115849,57.0,25.5,84.0,0.0,13.0,45.0,1811.43,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:42,,26.0,0.0,2.0,18.0,45.0,65.0,50.5234318,-84.8115849,54.0,26.5,84.5,0.0,13.0,45.0,1811.43,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:43,,23.0,0.002,2.0,21.5,42.0,73.5,50.5234318,-84.8115849,51.0,28.0,85.5,0.002,13.0,45.0,1811.43,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:45,,41.0,2.424,2.0,27.5,55.0,85.0,50.5234136,-84.8116304,78.0,30.0,87.0,2.424,13.0,45.0,1811.51,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:46,,47.0,1.265,2.0,16.0,54.0,58.5,50.5234045,-84.8116395,90.0,24.5,90.5,1.265,12.0,46.0,1812.44,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:47,,42.0,1.401,2.0,14.0,56.0,55.0,50.5233909,-84.8116395,94.0,22.5,82.5,1.401,12.0,46.0,1813.89,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:48,,25.0,1.058,2.0,13.0,57.0,54.0,50.5233772,-84.8116395,53.0,21.0,73.5,1.058,12.0,46.0,1814.84,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:49,,27.0,0.263,2.0,15.0,58.0,59.5,50.5233772,-84.8116395,56.0,20.0,69.5,0.263,12.0,46.0,1814.84,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:50,,29.0,0.544,2.0,20.0,60.0,74.5,50.5233727,-84.8116395,59.0,19.5,72.5,0.544,12.0,46.0,1815.47,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:51,,59.0,3.184,2.0,25.5,61.0,89.5,50.5233317,-84.8116213,113.0,19.5,75.5,3.184,12.0,46.0,1819.49,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:52,,108.0,3.215,2.0,25.5,59.0,82.5,50.5233089,-84.8115849,301.0,22.0,86.0,3.215,12.0,46.0,1822.73,56.39999999999998,56.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:53,,113.0,3.575,2.0,24.5,57.0,74.0,50.5232771,-84.8115575,346.0,24.0,94.0,3.575,12.0,47.0,1826.44,56.200000000000045,56.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:54,,99.0,4.241,2.0,23.5,58.0,73.0,50.5232316,-84.8115393,283.0,24.0,91.5,4.241,12.0,47.0,1830.9,56.200000000000045,56.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:55,,71.0,5.339,2.0,16.0,63.0,55.0,50.5231724,-84.811512,238.0,23.0,78.0,5.339,12.0,47.0,1836.59,56.0,56.0,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:56,,49.0,5.254,2.0,22.0,69.0,74.5,50.5231178,-84.8115029,142.0,26.5,81.5,5.254,12.0,47.0,1841.75,56.0,56.0,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:57,,91.0,4.913,2.0,26.0,64.0,85.0,50.5230632,-84.8115029,176.0,28.5,86.0,4.913,12.0,48.0,1846.63,56.0,56.0,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:58,,94.0,4.832,2.0,28.0,60.0,90.5,50.5230131,-84.8114938,308.0,30.0,91.0,4.832,12.0,48.0,1851.45,56.0,56.0,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:43:59,,91.0,4.651,2.0,29.5,51.0,95.0,50.5229676,-84.8114938,270.0,31.5,94.5,4.651,12.0,48.0,1856.04,56.0,56.0,-0.72,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:00,,87.0,5.083,2.0,27.0,43.0,93.5,50.5229084,-84.8114756,275.0,33.0,95.5,5.083,12.0,48.0,1861.27,56.0,56.0,-1.04,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:01,,88.0,5.22,2.0,28.0,55.0,94.5,50.5228584,-84.8114665,282.0,28.5,88.5,5.22,12.0,49.0,1866.54,56.200000000000045,56.200000000000045,-0.38,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:02,,88.0,6.098,2.0,28.0,57.0,93.0,50.5227901,-84.8114392,283.0,27.0,87.5,6.098,12.0,49.0,1872.89,56.200000000000045,56.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:03,,87.0,6.112,2.0,28.0,60.0,91.5,50.5227264,-84.8114301,277.0,27.5,88.5,6.112,12.0,49.0,1878.96,56.200000000000045,56.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:04,,87.0,5.982,2.0,28.0,61.0,90.0,50.5226672,-84.8113937,231.0,27.0,88.0,5.982,12.0,49.0,1884.8,56.0,56.0,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:05,,89.0,6.46,2.0,26.5,59.0,89.0,50.522599,-84.8113573,236.0,25.0,79.0,6.46,12.0,50.0,1891.62,55.799999999999955,55.799999999999955,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:06,,91.0,6.269,2.0,24.0,57.0,82.0,50.5225398,-84.81133,232.0,24.5,82.5,6.269,12.0,50.0,1897.79,55.799999999999955,55.799999999999955,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:07,,92.0,6.536,2.0,18.5,55.0,78.0,50.522467,-84.8113027,222.0,24.0,82.0,6.536,12.0,50.0,1904.47,55.799999999999955,55.799999999999955,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:08,,90.0,6.996,2.0,12.5,39.0,75.5,50.5223987,-84.8112663,161.0,23.0,79.5,6.996,12.0,50.0,1911.57,55.799999999999955,55.799999999999955,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:09,,66.0,6.726,2.0,6.5,17.0,73.0,50.5223305,-84.8112299,92.0,22.0,77.0,6.726,12.0,50.0,1918.19,55.60000000000002,55.60000000000002,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:10,,51.0,6.394,2.0,0.5,2.0,70.5,50.5222667,-84.8111935,66.0,21.0,74.0,6.394,12.0,50.0,1924.49,55.799999999999955,55.799999999999955,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:11,,37.0,6.085,2.0,0.0,11.0,68.0,50.5222212,-84.8111388,44.0,18.0,77.0,6.085,12.0,50.0,1930.47,55.799999999999955,55.799999999999955,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:12,,39.0,6.53,2.0,0.0,19.0,65.0,50.5221666,-84.8110751,12.0,14.5,80.0,6.53,12.0,50.0,1937.12,55.799999999999955,55.799999999999955,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:13,,55.0,6.671,3.0,0.0,66.0,62.5,50.5221074,-84.8110205,9.0,11.0,83.0,6.671,12.0,50.0,1943.85,55.60000000000002,55.60000000000002,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:14,,56.0,6.503,3.0,0.0,99.0,60.0,50.5220483,-84.810975,1.0,7.5,86.0,6.503,12.0,50.0,1950.3,55.39999999999998,55.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:15,,48.0,6.268,3.0,0.0,98.0,57.5,50.5219891,-84.8109295,0.0,4.5,88.5,6.268,12.0,50.0,1956.5,55.39999999999998,55.39999999999998,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:16,,39.0,5.787,3.0,0.0,97.0,54.5,50.5219345,-84.810884,0.0,1.0,91.5,5.787,12.0,50.0,1962.13,55.200000000000045,55.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:17,,30.0,5.485,3.0,3.5,96.0,52.0,50.521889,-84.8108476,0.0,0.0,94.5,5.485,12.0,50.0,1967.48,55.200000000000045,55.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:18,,39.0,5.367,3.0,9.0,95.0,49.5,50.5218435,-84.8108021,19.0,0.0,97.5,5.367,12.0,50.0,1972.72,55.200000000000045,55.200000000000045,0.0,2023,2,16,0,4.83,326.0
8,5,2023-02-16 00:44:19,,78.0,5.114,3.0,13.0,75.0,47.5,50.5217934,-84.8107748,65.0,2.5,93.0,5.114,12.0,50.0,1977.85,55.0,55.0,-0.77,2023,2,16,0,4.83,326.0
8,6,2023-02-16 00:44:20,,79.0,4.767,3.0,13.5,44.0,47.5,50.5217479,-84.8107474,79.0,15.0,59.0,4.767,12.0,51.0,1982.43,54.799999999999955,54.799999999999955,-1.45,2023,2,16,0,4.83,326.0
8,6,2023-02-16 00:44:21,,77.0,4.106,3.0,14.5,57.0,50.0,50.521707,-84.8107383,84.0,13.0,46.5,4.106,12.0,51.0,1986.41,55.0,55.0,-1.51,2023,2,16,0,4.83,326.0
8,6,2023-02-16 00:44:22,,67.0,3.929,3.0,17.0,58.0,58.5,50.5216614,-84.8107383,86.0,15.0,51.0,3.929,12.0,51.0,1990.26,54.799999999999955,54.799999999999955,-1.36,2023,2,16,0,4.83,326.0
8,6,2023-02-16 00:44:23,,55.0,4.625,3.0,20.0,58.0,69.0,50.5216114,-84.8107292,86.0,17.5,61.5,4.625,12.0,51.0,1995.01,54.60000000000002,54.60000000000002,-1.22,2023,2,16,0,4.83,326.0
8,7,2023-02-16 00:44:24,,78.0,5.475,3.0,23.0,59.0,79.0,50.5215613,-84.8106928,138.0,19.5,71.0,5.475,12.0,51.0,2000.05,54.60000000000002,54.60000000000002,-1.21,2023,2,16,0,4.83,326.0
8,7,2023-02-16 00:44:25,,82.0,5.621,3.0,26.0,60.0,89.0,50.5215113,-84.8106655,182.0,22.0,80.5,5.621,12.0,51.0,2005.43,54.39999999999998,54.39999999999998,-1.33,2023,2,16,0,4.83,326.0
8,7,2023-02-16 00:44:26,,86.0,5.884,3.0,25.0,61.0,76.5,50.5214475,-84.8106291,202.0,27.5,87.5,5.884,12.0,51.0,2011.91,54.39999999999998,54.39999999999998,-1.52,2023,2,16,0,4.83,326.0
8,7,2023-02-16 00:44:27,,93.0,6.489,3.0,27.0,63.0,85.5,50.5213838,-84.8105927,201.0,24.5,76.5,6.489,12.0,52.0,2018.34,54.200000000000045,54.200000000000045,-1.73,2023,2,16,0,4.83,326.0
8,7,2023-02-16 00:44:28,,90.0,6.842,3.0,28.0,60.0,95.0,50.5213156,-84.8105563,266.0,24.5,77.5,6.842,12.0,52.0,2025.0,53.799999999999955,53.799999999999955,-1.99,2023,2,16,0,4.83,326.0
8,7,2023-02-16 00:44:29,,92.0,6.882,3.0,26.0,53.0,92.0,50.5212473,-84.8105199,302.0,29.0,94.5,6.882,12.0,52.0,2031.9,53.60000000000002,53.60000000000002,-2.39,2023,2,16,0,4.83,326.0
8,8,2023-02-16 00:44:30,,96.0,6.945,3.0,22.5,46.0,78.0,50.5211745,-84.8104926,302.0,28.5,95.5,6.945,12.0,52.0,2038.93,53.39999999999998,53.39999999999998,-2.79,2023,2,16,0,4.83,326.0
8,8,2023-02-16 00:44:31,,95.0,6.92,3.0,21.5,38.0,75.0,50.5211108,-84.8104562,223.0,28.5,93.0,6.92,12.0,53.0,2045.9,53.0,53.0,-3.05,2023,2,16,0,4.83,326.0
8,8,2023-02-16 00:44:32,,93.0,5.804,3.0,22.0,48.0,77.0,50.5210607,-84.8104107,232.0,28.0,89.5,5.804,12.0,53.0,2051.38,52.799999999999955,52.799999999999955,-3.2,2023,2,16,0,4.83,326.0
8,8,2023-02-16 00:44:33,,95.0,6.629,3.0,21.0,54.0,74.0,50.5209924,-84.8103652,220.0,27.0,85.5,6.629,12.0,53.0,2058.11,52.60000000000002,52.60000000000002,-3.29,2023,2,16,0,4.83,326.0
