timestamp,battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,left_right_balance,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-11-03 14:22:22,,28.0,157.0,5512.43,2.389,2.0,50.5521881,-84.8358612,39.0,2.389,32.0,12.5,54.0,9.5,29.5,15.0,42.39999999999998,16.0,13.0,42.39999999999998,1.78,2022,11,3,14,5.8,238.0
2022-11-03 14:22:23,,36.0,157.0,5515.3,2.77,2.0,50.5521603,-84.8358702,102.0,2.77,36.0,18.5,76.0,22.5,64.5,15.0,42.39999999999998,16.0,13.0,42.39999999999998,1.77,2022,11,3,14,5.8,238.0
2022-11-03 14:22:24,,53.0,157.0,5518.97,3.468,2.0,50.5521198,-84.8358796,115.0,3.468,41.0,24.5,95.0,34.5,97.0,15.0,42.39999999999998,16.0,13.0,42.39999999999998,1.55,2022,11,3,14,5.8,238.0
2022-11-03 14:22:25,,68.0,157.0,5523.77,4.403,2.0,50.5520723,-84.8358992,218.0,4.403,51.0,26.5,91.5,31.0,96.0,15.0,42.39999999999998,16.0,13.0,42.39999999999998,1.23,2022,11,3,14,5.8,238.0
2022-11-03 14:22:26,,78.0,158.0,5528.79,4.851,2.0,50.5520222,-84.8359273,268.0,4.851,45.0,26.5,93.0,28.0,96.0,15.0,42.39999999999998,16.0,13.0,42.39999999999998,0.85,2022,11,3,14,5.8,238.0
2022-11-03 14:22:27,,82.0,158.0,5533.67,4.883,2.0,50.5519733,-84.8359627,299.0,4.883,42.0,25.0,92.5,26.5,94.5,15.0,42.60000000000002,16.0,13.0,42.60000000000002,0.55,2022,11,3,14,5.8,238.0
2022-11-03 14:22:28,,85.0,158.0,5538.32,4.709,2.0,50.5519317,-84.8359909,308.0,4.709,39.0,23.0,88.0,26.5,92.0,15.0,42.60000000000002,16.0,13.0,42.60000000000002,0.47,2022,11,3,14,5.8,238.0
2022-11-03 14:22:29,,89.0,158.0,5542.93,4.643,2.0,50.551886,-84.8360267,287.0,4.643,39.0,22.0,79.0,28.0,91.0,15.0,42.60000000000002,16.0,13.0,42.60000000000002,0.58,2022,11,3,14,5.8,238.0
2022-11-03 14:22:30,,89.0,159.0,5547.77,4.768,2.0,50.5518403,-84.8360539,269.0,4.768,45.0,21.0,79.5,25.0,90.0,15.0,42.799999999999955,16.0,13.0,42.799999999999955,0.67,2022,11,3,14,5.8,238.0
2022-11-03 14:22:31,,87.0,159.0,5552.61,4.851,2.0,50.5517919,-84.8360802,225.0,4.851,41.0,19.5,74.5,25.0,88.5,15.0,42.799999999999955,16.0,13.0,42.799999999999955,0.85,2022,11,3,14,5.8,238.0
2022-11-03 14:22:32,,81.0,159.0,5558.14,5.322,2.0,50.5517358,-84.8361084,228.0,5.322,46.0,22.5,82.0,25.5,85.0,15.0,43.0,16.0,13.0,43.0,1.0,2022,11,3,14,5.8,238.0
2022-11-03 14:22:33,,81.0,159.0,5563.43,5.307,2.0,50.551685,-84.8361367,236.0,5.307,48.0,27.0,93.5,26.0,86.0,15.0,43.0,16.0,13.0,43.0,1.16,2022,11,3,14,5.8,238.0
2022-11-03 14:22:34,,82.0,160.0,5568.84,5.397,2.0,50.5516308,-84.8361721,244.0,5.397,47.0,28.5,96.5,29.0,94.5,15.0,43.200000000000045,16.0,13.0,43.200000000000045,1.29,2022,11,3,14,5.8,238.0
2022-11-03 14:22:35,,82.0,160.0,5574.27,5.418,2.0,50.5515757,-84.8362004,259.0,5.418,47.0,27.5,95.5,29.0,94.0,15.0,43.200000000000045,16.0,13.0,43.200000000000045,1.42,2022,11,3,14,5.8,238.0
2022-11-03 14:22:36,,83.0,160.0,5580.06,5.695,2.0,50.5515212,-84.8362375,268.0,5.695,47.0,27.0,94.5,29.0,93.5,15.0,43.39999999999998,16.0,13.0,43.39999999999998,1.58,2022,11,3,14,5.8,238.0
2022-11-03 14:22:37,,85.0,160.0,5585.87,5.783,2.0,50.5514663,-84.8362822,280.0,5.783,44.0,26.0,93.5,29.5,93.0,15.0,43.60000000000002,17.0,13.0,43.60000000000002,1.78,2022,11,3,14,5.8,238.0
2022-11-03 14:22:38,,86.0,161.0,5591.85,5.935,2.0,50.5514072,-84.8363186,289.0,5.935,45.0,25.0,93.0,29.5,92.5,15.0,43.799999999999955,17.0,13.0,43.799999999999955,2.03,2022,11,3,14,5.8,238.0
2022-11-03 14:22:39,,87.0,161.0,5597.97,6.088,2.0,50.5513489,-84.8363551,290.0,6.088,49.0,24.5,92.0,29.5,92.0,15.0,44.0,17.0,13.0,44.0,2.33,2022,11,3,14,5.8,238.0
2022-11-03 14:22:40,,87.0,161.0,5604.27,6.424,2.0,50.5512911,-84.8363994,280.0,6.424,48.0,24.0,90.5,31.0,91.5,15.0,44.200000000000045,17.0,13.0,44.200000000000045,2.59,2022,11,3,14,5.8,238.0
2022-11-03 14:22:41,,86.0,162.0,5611.05,6.49,2.0,50.5512246,-84.8364469,282.0,6.49,48.0,25.5,93.5,28.0,90.5,15.0,44.39999999999998,17.0,13.0,44.39999999999998,2.68,2022,11,3,14,5.8,238.0
2022-11-03 14:22:42,,87.0,162.0,5617.71,6.615,2.0,50.5511614,-84.8364923,286.0,6.615,47.0,26.0,95.5,26.5,90.0,15.0,44.60000000000002,18.0,13.0,44.60000000000002,2.71,2022,11,3,14,5.8,238.0
2022-11-03 14:22:43,,87.0,162.0,5623.94,6.312,2.0,50.5511021,-84.8365371,284.0,6.312,46.0,26.0,96.0,27.5,90.5,15.0,44.799999999999955,18.0,13.0,44.799999999999955,2.7,2022,11,3,14,5.8,238.0
2022-11-03 14:22:44,,88.0,162.0,5630.36,6.437,2.0,50.5510432,-84.8365739,279.0,6.437,44.0,25.5,93.5,29.5,92.5,15.0,45.0,18.0,13.0,45.0,2.65,2022,11,3,14,5.8,238.0
2022-11-03 14:22:45,,88.0,163.0,5636.76,6.412,2.0,50.55098,-84.8366188,278.0,6.412,44.0,23.0,84.0,29.5,94.0,15.0,45.200000000000045,18.0,13.0,45.200000000000045,2.6,2022,11,3,14,5.8,238.0
2022-11-03 14:22:46,,87.0,163.0,5642.59,6.065,2.0,50.5509257,-84.8366546,274.0,6.065,53.0,24.0,86.0,25.5,90.0,15.0,45.39999999999998,18.0,13.0,45.39999999999998,2.55,2022,11,3,14,5.8,238.0
2022-11-03 14:22:47,,87.0,163.0,5648.99,6.176,2.0,50.5508614,-84.8366916,272.0,6.176,46.0,24.5,87.5,23.5,87.5,15.0,45.60000000000002,18.0,13.0,45.60000000000002,2.55,2022,11,3,14,5.8,238.0
2022-11-03 14:22:48,,87.0,163.0,5655.12,6.155,2.0,50.5508024,-84.8367272,275.0,6.155,46.0,23.5,88.0,23.0,86.5,15.0,45.799999999999955,19.0,13.0,45.799999999999955,2.62,2022,11,3,14,5.8,238.0
2022-11-03 14:22:49,,79.0,164.0,5660.72,5.732,2.0,50.5507436,-84.8367549,264.0,5.732,42.0,21.5,82.5,22.5,85.5,15.0,46.0,19.0,13.0,46.0,2.78,2022,11,3,14,5.8,238.0
2022-11-03 14:22:50,,76.0,164.0,5665.67,5.145,2.0,50.5506973,-84.836783,249.0,5.145,30.0,7.5,35.0,19.5,84.5,15.0,46.200000000000045,19.0,13.0,46.200000000000045,3.0,2022,11,3,14,5.8,238.0
2022-11-03 14:22:51,,76.0,164.0,5671.05,5.334,2.0,50.5506441,-84.8368185,137.0,5.334,54.0,10.0,38.0,19.5,79.0,15.0,46.60000000000002,19.0,13.0,46.60000000000002,3.13,2022,11,3,14,5.8,238.0
2022-11-03 14:22:52,,71.0,164.0,5675.25,4.48,2.0,50.5506034,-84.8368459,109.0,4.48,50.0,14.5,48.5,20.0,72.5,15.0,46.60000000000002,20.0,13.0,46.60000000000002,3.28,2022,11,3,14,5.8,238.0
2022-11-03 14:22:53,,51.0,164.0,5679.04,3.955,2.0,50.5505672,-84.8368725,92.0,3.955,46.0,18.0,57.5,20.5,68.5,15.0,47.0,20.0,13.0,47.0,3.46,2022,11,3,14,5.8,238.0
2022-11-03 14:22:54,,32.0,164.0,5682.62,3.675,2.0,50.5505355,-84.8368914,75.0,3.675,45.0,21.5,65.0,20.5,68.5,15.0,47.200000000000045,20.0,13.0,47.200000000000045,3.5,2022,11,3,14,5.8,238.0
2022-11-03 14:22:55,,13.0,164.0,5686.0,3.456,2.0,50.550504,-84.8369179,58.0,3.456,44.0,24.5,72.0,20.5,68.5,15.0,47.39999999999998,20.0,13.0,47.39999999999998,3.56,2022,11,3,14,5.8,238.0
2022-11-03 14:22:56,,0.0,164.0,5688.55,2.785,2.0,50.5504772,-84.8369361,0.0,2.785,43.0,28.0,79.0,20.5,68.5,15.0,47.60000000000002,20.0,13.0,47.60000000000002,3.64,2022,11,3,14,5.8,238.0
2022-11-03 14:22:57,,14.0,164.0,5691.3,2.782,2.0,50.5504542,-84.8369539,9.0,2.782,42.0,31.0,86.5,20.5,68.5,15.0,47.60000000000002,21.0,13.0,47.60000000000002,3.8,2022,11,3,14,5.8,238.0
2022-11-03 14:22:58,,41.0,164.0,5694.43,3.032,2.0,50.5504221,-84.8369722,35.0,3.032,41.0,33.0,93.0,20.5,68.5,15.0,47.799999999999955,21.0,13.0,47.799999999999955,3.97,2022,11,3,14,5.8,238.0
2022-11-03 14:22:59,,49.0,164.0,5697.89,3.377,2.0,50.5503857,-84.8369909,100.0,3.377,40.0,24.5,95.5,20.5,68.5,15.0,48.0,21.0,13.0,48.0,4.25,2022,11,3,14,5.8,238.0
2022-11-03 14:23:00,,55.0,165.0,5701.9,3.802,2.0,50.5503482,-84.8370187,218.0,3.802,43.0,25.0,93.0,28.5,87.5,15.0,48.0,21.0,13.0,48.0,4.48,2022,11,3,14,5.8,238.0
2022-11-03 14:23:01,,62.0,165.0,5706.41,4.337,2.0,50.5503068,-84.8370469,219.0,4.337,43.0,25.5,91.0,30.5,96.0,15.0,48.0,21.0,13.0,48.0,4.54,2022,11,3,14,5.8,238.0
2022-11-03 14:23:02,,70.0,165.0,5711.31,4.751,2.0,50.5502612,-84.8370833,239.0,4.751,44.0,24.5,88.0,29.0,95.0,15.0,48.200000000000045,21.0,13.0,48.200000000000045,4.3,2022,11,3,14,5.8,238.0
2022-11-03 14:23:03,,75.0,165.0,5715.94,4.672,2.0,50.5502159,-84.8371188,281.0,4.672,43.0,24.0,85.5,28.5,93.5,15.0,48.200000000000045,21.0,13.0,48.200000000000045,3.92,2022,11,3,14,5.8,238.0
2022-11-03 14:23:04,,78.0,166.0,5720.81,4.808,2.0,50.5501697,-84.8371463,309.0,4.808,40.0,25.0,92.5,26.0,95.5,15.0,48.39999999999998,22.0,13.0,48.39999999999998,3.24,2022,11,3,14,5.8,238.0
2022-11-03 14:23:05,,81.0,166.0,5725.67,4.844,2.0,50.5501199,-84.8371737,305.0,4.844,41.0,25.5,91.5,26.0,95.5,15.0,48.60000000000002,22.0,13.0,48.60000000000002,2.76,2022,11,3,14,5.8,238.0
2022-11-03 14:23:06,,85.0,166.0,5730.6,4.896,2.0,50.5500741,-84.8372018,289.0,4.896,43.0,25.5,90.0,25.0,93.0,15.0,48.799999999999955,22.0,13.0,48.799999999999955,2.37,2022,11,3,14,5.8,238.0
2022-11-03 14:23:07,,86.0,167.0,5735.87,5.191,2.0,50.5500242,-84.8372378,269.0,5.191,44.0,24.0,85.0,24.5,90.5,15.0,49.0,22.0,13.0,49.0,2.23,2022,11,3,14,5.8,238.0
2022-11-03 14:23:08,,87.0,167.0,5741.38,5.436,2.0,50.5499696,-84.8372736,226.0,5.436,46.0,21.0,75.0,24.5,90.0,15.0,49.0,22.0,13.0,49.0,2.21,2022,11,3,14,5.8,238.0
2022-11-03 14:23:09,,87.0,167.0,5746.43,5.153,2.0,50.54992,-84.837301,205.0,5.153,48.0,19.5,72.5,24.5,87.0,15.0,49.0,22.0,13.0,49.0,2.23,2022,11,3,14,5.8,238.0
2022-11-03 14:23:10,,87.0,167.0,5751.33,4.968,2.0,50.5498741,-84.8373288,162.0,4.968,52.0,18.0,69.5,24.0,83.5,15.0,49.200000000000045,22.0,13.0,49.200000000000045,2.2,2022,11,3,14,5.8,238.0
2022-11-03 14:23:11,,88.0,167.0,5756.84,5.359,2.0,50.5498187,-84.8373666,147.0,5.359,43.0,16.5,59.5,21.5,74.0,15.0,49.200000000000045,22.0,13.0,49.200000000000045,2.06,2022,11,3,14,5.8,238.0
2022-11-03 14:23:12,,88.0,167.0,5762.48,5.566,2.0,50.5497642,-84.8374111,126.0,5.566,39.0,15.5,52.0,19.5,66.0,15.0,49.200000000000045,22.0,13.0,49.200000000000045,1.87,2022,11,3,14,5.8,238.0
2022-11-03 14:23:13,,82.0,167.0,5768.26,5.724,2.0,50.5497096,-84.8374475,102.0,5.724,33.0,14.5,51.0,20.0,65.5,15.0,49.200000000000045,23.0,13.0,49.200000000000045,1.68,2022,11,3,14,5.8,238.0
2022-11-03 14:23:14,,76.0,168.0,5773.87,5.641,2.0,50.5496557,-84.8374837,99.0,5.641,25.0,11.0,33.0,20.0,65.5,15.0,49.39999999999998,23.0,13.0,49.39999999999998,1.47,2022,11,3,14,5.8,238.0
2022-11-03 14:23:15,,72.0,168.0,5779.43,5.601,2.0,50.5496053,-84.8375199,106.0,5.601,48.0,16.5,57.5,24.0,77.0,15.0,49.200000000000045,23.0,13.0,49.200000000000045,1.25,2022,11,3,14,5.8,238.0
2022-11-03 14:23:16,,73.0,168.0,5785.43,5.886,2.0,50.5495459,-84.8375567,113.0,5.886,40.0,18.0,64.5,23.5,76.0,15.0,49.200000000000045,23.0,13.0,49.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:23:17,,72.0,168.0,5791.4,5.946,2.0,50.5494909,-84.8375938,104.0,5.946,38.0,17.0,59.5,20.5,67.5,14.0,49.200000000000045,23.0,13.0,49.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:23:18,,55.0,168.0,5797.48,6.043,2.0,50.5494313,-84.8376386,98.0,6.043,,16.0,55.0,18.0,59.0,14.0,49.200000000000045,23.0,13.0,49.200000000000045,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:23:19,,35.0,168.0,5803.87,6.4,2.0,50.5493695,-84.8376744,93.0,6.4,,,,,,14.0,49.0,23.0,13.0,49.0,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:23:20,,16.0,168.0,5810.57,6.549,2.0,50.549304,-84.8377204,87.0,6.549,,,,,,14.0,48.799999999999955,23.0,13.0,48.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:23:21,,0.0,168.0,5816.99,6.451,2.0,50.5492405,-84.8377575,0.0,6.451,,,,,,14.0,48.799999999999955,23.0,13.0,48.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:23:22,,0.0,168.0,5823.32,6.541,2.0,50.5491793,-84.8378012,0.0,6.541,,,,,,14.0,48.39999999999998,23.0,13.0,48.39999999999998,-0.01,2022,11,3,14,5.8,238.0
2022-11-03 14:23:23,,0.0,168.0,5830.23,6.625,2.0,50.549113,-84.8378489,0.0,6.625,,,,,,14.0,48.200000000000045,23.0,14.0,48.200000000000045,-1.34,2022,11,3,14,5.8,238.0
2022-11-03 14:23:24,,0.0,168.0,5836.89,6.628,2.0,50.5490535,-84.8378935,0.0,6.628,,,,,,14.0,47.799999999999955,23.0,14.0,47.799999999999955,-1.83,2022,11,3,14,5.8,238.0
2022-11-03 14:23:25,,0.0,168.0,5843.13,6.347,2.0,50.5489905,-84.8379302,0.0,6.347,,,,,,14.0,47.60000000000002,23.0,14.0,47.60000000000002,-2.36,2022,11,3,14,5.8,238.0
2022-11-03 14:23:26,,0.0,168.0,5850.12,6.845,2.0,50.5489255,-84.8379768,0.0,6.845,,,,,,14.0,47.200000000000045,23.0,14.0,47.200000000000045,-2.96,2022,11,3,14,5.8,238.0
2022-11-03 14:23:27,,0.0,168.0,5857.68,7.369,2.0,50.5488537,-84.8380309,0.0,7.369,,,,,,14.0,46.799999999999955,23.0,15.0,46.799999999999955,-3.55,2022,11,3,14,5.8,238.0
2022-11-03 14:23:28,,0.0,168.0,5865.32,7.623,2.0,50.5487854,-84.8380853,0.0,7.623,,,,,,14.0,46.39999999999998,23.0,15.0,46.39999999999998,-4.05,2022,11,3,14,5.8,238.0
2022-11-03 14:23:29,,0.0,168.0,5872.67,7.393,2.0,50.5487135,-84.8381394,0.0,7.393,,,,,,14.0,46.200000000000045,23.0,16.0,46.200000000000045,-4.37,2022,11,3,14,5.8,238.0
2022-11-03 14:23:30,,0.0,168.0,5879.12,6.643,2.0,50.5486545,-84.8381857,0.0,6.643,,,,,,14.0,46.0,23.0,16.0,46.0,-4.32,2022,11,3,14,5.8,238.0
2022-11-03 14:23:31,,0.0,168.0,5884.14,5.433,2.0,50.5486107,-84.8382287,0.0,5.433,,,,,,14.0,45.799999999999955,23.0,16.0,45.799999999999955,-4.08,2022,11,3,14,5.8,238.0
2022-11-03 14:23:32,,0.0,168.0,5887.08,3.577,2.0,50.5485841,-84.8382473,0.0,3.577,,,,,,14.0,45.60000000000002,23.0,16.0,45.60000000000002,-3.74,2022,11,3,14,5.8,238.0
2022-11-03 14:23:33,,0.0,168.0,5889.77,2.911,2.0,50.548561,-84.8382733,0.0,2.911,,,,,,14.0,45.39999999999998,23.0,16.0,45.39999999999998,-3.41,2022,11,3,14,5.8,238.0
2022-11-03 14:23:34,,0.0,168.0,5892.29,2.623,2.0,50.5485338,-84.838284,0.0,2.623,,,,,,14.0,45.200000000000045,23.0,17.0,45.200000000000045,-3.23,2022,11,3,14,5.8,238.0
2022-11-03 14:23:35,,0.0,168.0,5894.95,2.651,2.0,50.5485118,-84.8383114,0.0,2.651,,,,,,14.0,45.0,23.0,17.0,45.0,-3.24,2022,11,3,14,5.8,238.0
2022-11-03 14:23:36,,0.0,168.0,5897.36,2.455,2.0,50.5484977,-84.8383403,0.0,2.455,,,,,,14.0,44.799999999999955,23.0,17.0,44.799999999999955,-3.5,2022,11,3,14,5.8,238.0
2022-11-03 14:23:37,,0.0,168.0,5900.62,3.074,2.0,50.5484794,-84.8383835,0.0,3.074,,,,,,14.0,44.799999999999955,23.0,17.0,44.799999999999955,-4.02,2022,11,3,14,5.8,238.0
2022-11-03 14:23:38,,0.0,168.0,5904.24,3.489,2.0,50.5484511,-84.8384098,0.0,3.489,,,,,,14.0,44.799999999999955,23.0,17.0,44.799999999999955,-4.67,2022,11,3,14,5.8,238.0
2022-11-03 14:23:39,,7.0,168.0,5907.82,3.549,2.0,50.5484143,-84.8384159,10.0,3.549,,,,,,14.0,44.60000000000002,23.0,18.0,44.60000000000002,-5.26,2022,11,3,14,5.8,238.0
2022-11-03 14:23:40,,40.0,168.0,5911.62,3.729,2.0,50.5483786,-84.8383869,42.0,3.729,51.0,,,,,14.0,44.39999999999998,23.0,18.0,44.39999999999998,-5.07,2022,11,3,14,5.8,238.0
2022-11-03 14:23:41,,51.0,168.0,5915.47,3.84,2.0,50.5483516,-84.8383418,110.0,3.84,55.0,,,,,14.0,44.39999999999998,23.0,18.0,44.39999999999998,-4.52,2022,11,3,14,5.8,238.0
2022-11-03 14:23:42,,60.0,168.0,5919.72,4.123,2.0,50.548324,-84.8382942,161.0,4.123,55.0,29.5,94.5,16.5,65.5,14.0,44.200000000000045,23.0,18.0,44.200000000000045,-3.79,2022,11,3,14,5.8,238.0
2022-11-03 14:23:43,,75.0,169.0,5925.13,5.086,2.0,50.5482964,-84.8382301,231.0,5.086,36.0,30.5,95.5,28.5,85.5,14.0,44.0,23.0,18.0,44.0,-3.19,2022,11,3,14,5.8,238.0
2022-11-03 14:23:44,,88.0,169.0,5930.74,5.48,2.0,50.5482653,-84.8381564,246.0,5.48,45.0,30.0,94.5,30.5,93.0,14.0,43.799999999999955,23.0,18.0,43.799999999999955,-2.79,2022,11,3,14,5.8,238.0
2022-11-03 14:23:45,,91.0,169.0,5936.67,5.825,2.0,50.5482425,-84.8380742,244.0,5.825,44.0,27.5,93.5,28.5,94.0,14.0,43.799999999999955,23.0,18.0,43.799999999999955,-2.62,2022,11,3,14,5.8,238.0
2022-11-03 14:23:46,,90.0,169.0,5943.0,6.239,2.0,50.5482186,-84.8379918,225.0,6.239,44.0,25.5,92.5,28.5,93.0,14.0,43.60000000000002,23.0,18.0,43.60000000000002,-2.58,2022,11,3,14,5.8,238.0
2022-11-03 14:23:47,,87.0,170.0,5949.83,7.083,2.0,50.5481822,-84.8379008,230.0,7.083,50.0,27.0,95.5,28.5,88.0,14.0,43.39999999999998,23.0,19.0,43.39999999999998,-2.57,2022,11,3,14,5.8,238.0
2022-11-03 14:23:48,,89.0,170.0,5957.07,7.607,2.0,50.5481457,-84.8378086,274.0,7.607,48.0,24.5,84.0,27.5,91.5,14.0,43.200000000000045,23.0,19.0,43.200000000000045,-2.56,2022,11,3,14,5.8,238.0
2022-11-03 14:23:49,,89.0,170.0,5965.0,8.506,2.0,50.5481096,-84.8377085,281.0,8.506,34.0,25.5,89.0,28.5,91.0,14.0,43.0,23.0,19.0,43.0,-2.55,2022,11,3,14,5.8,238.0
2022-11-03 14:23:50,,90.0,170.0,5973.33,8.314,2.0,50.5480729,-84.8375987,310.0,8.314,19.0,24.0,89.0,29.0,89.5,14.0,42.799999999999955,23.0,19.0,42.799999999999955,-2.55,2022,11,3,14,5.8,238.0
2022-11-03 14:23:51,,77.0,171.0,5981.23,8.421,2.0,50.5480359,-84.8374897,303.0,8.421,26.0,20.0,78.5,28.5,89.0,14.0,42.60000000000002,23.0,19.0,42.60000000000002,-2.5,2022,11,3,14,5.8,238.0
2022-11-03 14:23:52,,64.0,171.0,5989.49,8.418,2.0,50.5479954,-84.8373898,253.0,8.418,54.0,24.0,87.5,25.5,94.5,14.0,42.60000000000002,23.0,20.0,42.60000000000002,-2.34,2022,11,3,14,5.8,238.0
2022-11-03 14:23:53,,51.0,171.0,5997.36,8.037,2.0,50.5479569,-84.8372827,216.0,8.037,53.0,24.0,88.5,26.5,95.0,14.0,42.39999999999998,23.0,20.0,42.39999999999998,-2.17,2022,11,3,14,5.8,238.0
2022-11-03 14:23:54,,37.0,171.0,6005.24,7.892,2.0,50.5479425,-84.8371708,180.0,7.892,52.0,24.0,89.0,27.5,95.0,14.0,42.200000000000045,23.0,20.0,42.200000000000045,-2.0,2022,11,3,14,5.8,238.0
2022-11-03 14:23:55,,24.0,171.0,6012.98,7.892,2.0,50.5479239,-84.8370614,143.0,7.892,52.0,23.5,90.0,28.5,94.5,14.0,42.200000000000045,23.0,20.0,42.200000000000045,-1.78,2022,11,3,14,5.8,238.0
2022-11-03 14:23:56,,67.0,171.0,6020.97,7.957,2.0,50.5478997,-84.8369535,143.0,7.957,51.0,23.5,90.5,29.5,94.5,14.0,42.200000000000045,23.0,20.0,42.200000000000045,-1.59,2022,11,3,14,5.8,238.0
2022-11-03 14:23:57,,69.0,172.0,6028.71,7.892,2.0,50.5478591,-84.8368549,181.0,7.892,49.0,24.5,89.5,29.5,93.5,14.0,42.0,23.0,20.0,42.0,-1.38,2022,11,3,14,5.8,238.0
2022-11-03 14:23:58,,81.0,172.0,6037.05,8.363,2.0,50.5478127,-84.8367529,251.0,8.363,47.0,25.5,88.5,29.0,92.0,14.0,42.0,23.0,20.0,42.0,-1.19,2022,11,3,14,5.8,238.0
2022-11-03 14:23:59,,84.0,172.0,6045.96,8.739,2.0,50.5477622,-84.8366427,279.0,8.739,45.0,26.0,87.5,29.0,91.0,14.0,42.0,23.0,20.0,42.0,-1.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:00,,85.0,173.0,6054.78,8.748,2.0,50.5477121,-84.8365326,313.0,8.748,43.0,26.5,86.0,29.5,91.0,14.0,41.799999999999955,23.0,20.0,41.799999999999955,-0.88,2022,11,3,14,5.8,238.0
2022-11-03 14:24:01,,87.0,173.0,6063.98,8.872,2.0,50.5476623,-84.8364164,310.0,8.872,43.0,24.0,82.5,31.5,95.0,14.0,41.799999999999955,23.0,20.0,41.799999999999955,-0.78,2022,11,3,14,5.8,238.0
2022-11-03 14:24:02,,88.0,173.0,6073.35,8.952,2.0,50.547608,-84.8363065,306.0,8.952,46.0,24.5,89.5,31.5,95.0,14.0,41.799999999999955,23.0,20.0,41.799999999999955,-0.72,2022,11,3,14,5.8,238.0
2022-11-03 14:24:03,,89.0,174.0,6083.16,8.908,2.0,50.5475529,-84.8361794,302.0,8.908,48.0,22.0,79.5,28.5,91.5,14.0,41.60000000000002,23.0,21.0,41.60000000000002,-0.71,2022,11,3,14,5.8,238.0
2022-11-03 14:24:04,,89.0,174.0,6092.85,9.548,2.0,50.5474971,-84.8360687,299.0,9.548,49.0,21.5,74.5,26.0,89.0,14.0,41.60000000000002,23.0,21.0,41.60000000000002,-0.72,2022,11,3,14,5.8,238.0
2022-11-03 14:24:05,,89.0,174.0,6102.55,8.926,2.0,50.5474346,-84.8359519,303.0,8.926,47.0,24.0,83.5,25.5,89.5,14.0,41.60000000000002,23.0,21.0,41.60000000000002,-0.71,2022,11,3,14,5.8,238.0
2022-11-03 14:24:06,,88.0,174.0,6111.81,8.944,2.0,50.5473791,-84.8358417,312.0,8.944,42.0,27.0,92.0,25.5,90.0,14.0,41.39999999999998,23.0,21.0,41.39999999999998,-0.73,2022,11,3,14,5.8,238.0
2022-11-03 14:24:07,,88.0,175.0,6121.15,9.024,2.0,50.5473201,-84.8357328,310.0,9.024,44.0,27.0,93.5,26.5,91.5,14.0,41.60000000000002,23.0,21.0,41.60000000000002,-0.71,2022,11,3,14,5.8,238.0
2022-11-03 14:24:08,,88.0,175.0,6130.53,8.941,2.0,50.5472612,-84.8356233,307.0,8.941,47.0,27.0,95.0,27.5,93.0,14.0,41.60000000000002,23.0,21.0,41.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:09,,88.0,175.0,6139.62,8.948,2.0,50.547206,-84.8355137,316.0,8.948,50.0,27.5,95.5,27.5,94.0,14.0,41.60000000000002,23.0,21.0,41.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:10,,88.0,176.0,6148.73,8.944,2.0,50.547148,-84.8354061,333.0,8.944,49.0,28.0,96.0,27.0,94.0,14.0,41.60000000000002,23.0,21.0,41.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:11,,89.0,176.0,6157.72,8.713,2.0,50.5470935,-84.8352962,351.0,8.713,46.0,28.0,97.0,27.0,94.0,14.0,41.60000000000002,23.0,21.0,41.60000000000002,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:12,,89.0,176.0,6166.01,8.199,2.0,50.5470477,-84.8351963,359.0,8.199,47.0,28.0,97.0,28.5,96.5,14.0,41.799999999999955,23.0,21.0,41.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:13,,89.0,177.0,6174.33,7.908,2.0,50.5469982,-84.8350968,355.0,7.908,51.0,28.5,96.5,27.5,94.0,14.0,41.799999999999955,23.0,21.0,41.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:14,,90.0,177.0,6182.87,8.908,2.0,50.5469485,-84.8349894,359.0,8.908,51.0,28.5,93.5,26.0,90.5,14.0,41.799999999999955,23.0,21.0,41.799999999999955,0.0,2022,11,3,14,5.8,238.0
2022-11-03 14:24:15,,91.0,178.0,6192.8,9.945,2.0,50.5468872,-84.8348778,354.0,9.945,50.0,23.5,83.0,27.0,91.0,14.0,42.0,23.0,21.0,42.0,0.0,2022,11,3,14,5.8,238.0
