altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
8.199999999999989,7872.5,8.199999999999989,7.179,2,50.4160337,-84.4721684,7.179,2022-08-12 23:27:34,50.0,,74.0,3.39,18.0,102.0,181.0,29.0,46.0,89.5,230.0,25.5,84.5,2022,8,12,23,2.55,228.0
8.399999999999977,7879.82,8.399999999999977,7.256,2,50.4160292,-84.4722778,7.256,2022-08-12 23:27:35,50.0,,74.0,2.83,18.0,96.0,181.0,25.0,46.0,84.0,229.0,27.0,87.0,2022,8,12,23,2.55,228.0
8.399999999999977,7887.08,8.399999999999977,7.27,2,50.4160256,-84.4723841,7.27,2022-08-12 23:27:36,50.0,,74.0,2.26,18.0,94.0,181.0,25.5,42.0,88.0,233.0,24.0,83.0,2022,8,12,23,2.55,228.0
8.600000000000023,7894.47,8.600000000000023,7.375,2,50.4160247,-84.4724852,7.375,2022-08-12 23:27:37,50.0,,74.0,1.78,18.0,93.0,181.0,25.0,48.0,87.5,241.0,23.5,83.0,2022,8,12,23,2.55,228.0
8.600000000000023,7902.16,8.600000000000023,7.403,2,50.4160201,-84.4725961,7.403,2022-08-12 23:27:38,50.0,,74.0,1.44,18.0,93.0,182.0,26.5,48.0,89.5,269.0,25.5,88.5,2022,8,12,23,2.55,228.0
8.800000000000011,7909.75,8.800000000000011,7.518,2,50.4160165,-84.4727072,7.518,2022-08-12 23:27:39,50.0,,74.0,1.23,18.0,94.0,182.0,29.5,46.0,94.5,282.0,28.0,95.5,2022,8,12,23,2.55,228.0
9.0,7917.39,9.0,7.59,2,50.4160146,-84.4728225,7.59,2022-08-12 23:27:40,50.0,,74.0,1.15,18.0,95.0,182.0,25.5,43.0,88.5,284.0,27.0,96.0,2022,8,12,23,2.55,228.0
9.0,7925.22,9.0,7.574,2,50.4160064,-84.4729333,7.574,2022-08-12 23:27:41,50.0,,74.0,1.18,18.0,96.0,182.0,26.5,45.0,90.5,279.0,26.0,90.5,2022,8,12,23,2.55,228.0
9.199999999999989,7932.88,9.199999999999989,7.643,2,50.4160019,-84.4730417,7.643,2022-08-12 23:27:42,50.0,,74.0,1.25,18.0,98.0,183.0,27.5,47.0,92.5,254.0,25.5,84.5,2022,8,12,23,2.55,228.0
9.199999999999989,7940.51,9.199999999999989,7.889,2,50.4159965,-84.4731507,7.889,2022-08-12 23:27:43,50.0,,74.0,1.31,18.0,99.0,183.0,27.5,48.0,94.0,256.0,25.5,83.5,2022,8,12,23,2.55,228.0
9.199999999999989,7948.57,9.199999999999989,8.084,2,50.4159883,-84.4732698,8.084,2022-08-12 23:27:44,51.0,,74.0,1.29,18.0,101.0,183.0,26.0,46.0,91.0,260.0,26.0,87.5,2022,8,12,23,2.55,228.0
9.199999999999989,7956.73,9.199999999999989,8.082,2,50.4159827,-84.4733902,8.082,2022-08-12 23:27:45,51.0,,74.0,1.18,18.0,102.0,183.0,22.0,43.0,79.0,255.0,26.0,86.5,2022,8,12,23,2.55,228.0
9.199999999999989,7964.9,9.199999999999989,8.138,2,50.4159746,-84.4735084,8.138,2022-08-12 23:27:46,51.0,,74.0,0.99,18.0,104.0,184.0,19.5,39.0,74.0,248.0,25.0,82.0,2022,8,12,23,2.55,228.0
9.199999999999989,7973.15,9.199999999999989,8.227,2,50.41597,-84.4736269,8.227,2022-08-12 23:27:47,51.0,,74.0,0.79,18.0,104.0,184.0,20.0,42.0,72.5,240.0,26.0,85.0,2022,8,12,23,2.55,228.0
9.199999999999989,7981.18,9.199999999999989,8.158,2,50.4159637,-84.4737432,8.158,2022-08-12 23:27:48,51.0,,74.0,0.3,18.0,104.0,184.0,21.0,44.0,70.5,216.0,25.0,84.0,2022,8,12,23,2.55,228.0
9.399999999999977,7989.55,9.399999999999977,8.278,2,50.4159518,-84.4738629,8.278,2022-08-12 23:27:49,51.0,,74.0,0.0,18.0,104.0,184.0,20.0,44.0,67.0,215.0,21.5,75.5,2022,8,12,23,2.55,228.0
9.199999999999989,7997.74,9.199999999999989,8.426,2,50.4159473,-84.4739811,8.426,2022-08-12 23:27:50,51.0,,74.0,0.0,18.0,106.0,184.0,20.0,43.0,67.5,204.0,21.0,72.5,2022,8,12,23,2.55,228.0
9.199999999999989,8006.06,9.199999999999989,8.653,2,50.4159446,-84.4740995,8.653,2022-08-12 23:27:51,51.0,,74.0,0.0,18.0,107.0,185.0,17.5,50.0,63.0,190.0,22.0,75.0,2022,8,12,23,2.55,228.0
9.0,8014.9,9.0,8.762,2,50.4159501,-84.4742284,8.762,2022-08-12 23:27:52,51.0,,74.0,0.0,18.0,102.0,185.0,18.0,56.0,65.5,178.0,22.0,74.5,2022,8,12,23,2.55,228.0
8.800000000000011,8023.92,8.800000000000011,9.298,2,50.4159629,-84.4743552,9.298,2022-08-12 23:27:53,51.0,,74.0,0.0,18.0,83.0,185.0,20.5,63.0,71.0,170.0,21.0,73.0,2022,8,12,23,2.55,228.0
8.600000000000023,8033.44,8.600000000000023,9.683,2,50.4159931,-84.4744832,9.683,2022-08-12 23:27:54,51.0,,74.0,0.0,18.0,81.0,185.0,25.0,64.0,80.0,147.0,21.0,73.0,2022,8,12,23,2.55,228.0
8.199999999999989,8043.33,8.199999999999989,10.002,2,50.4160387,-84.4746103,10.002,2022-08-12 23:27:55,51.0,,74.0,-0.56,18.0,81.0,185.0,18.0,44.0,63.0,136.0,22.5,74.5,2022,8,12,23,2.55,228.0
7.600000000000023,8053.63,7.600000000000023,10.622,2,50.4161006,-84.4747379,10.622,2022-08-12 23:27:56,51.0,,75.0,-1.39,18.0,87.0,185.0,19.0,49.0,66.5,130.0,25.0,76.5,2022,8,12,23,2.55,228.0
7.0,8064.16,7.0,11.01,3,50.41616,-84.4748656,11.01,2022-08-12 23:27:57,51.0,,75.0,-2.16,18.0,93.0,186.0,21.0,45.0,72.5,159.0,25.5,78.0,2022,8,12,23,2.55,228.0
6.399999999999977,8075.31,6.399999999999977,11.04,3,50.4162369,-84.4749903,11.04,2022-08-12 23:27:58,51.0,,76.0,-2.94,18.0,95.0,186.0,20.0,43.0,72.5,173.0,24.0,78.0,2022,8,12,23,2.55,228.0
6.0,8086.64,6.0,11.046,3,50.4163188,-84.4751078,11.046,2022-08-12 23:27:59,51.0,,76.0,-3.57,18.0,95.0,186.0,19.0,47.0,72.5,196.0,22.5,78.0,2022,8,12,23,2.55,228.0
5.600000000000023,8097.99,5.600000000000023,10.988,3,50.4164116,-84.4752148,10.988,2022-08-12 23:28:00,51.0,,77.0,-3.88,18.0,95.0,186.0,21.0,51.0,76.0,220.0,24.0,84.5,2022,8,12,23,2.55,228.0
5.399999999999977,8109.5,5.399999999999977,10.862,3,50.4165038,-84.4753255,10.862,2022-08-12 23:28:01,51.0,,77.0,-3.91,18.0,94.0,186.0,22.5,47.0,79.5,237.0,25.5,91.5,2022,8,12,23,2.55,228.0
5.199999999999989,8120.59,5.199999999999989,10.817,3,50.4165937,-84.4754377,10.817,2022-08-12 23:28:02,51.0,,78.0,-3.71,18.0,93.0,187.0,23.0,45.0,79.5,229.0,26.5,95.0,2022,8,12,23,2.55,228.0
5.199999999999989,8131.81,5.199999999999989,10.681,3,50.4166774,-84.47555,10.681,2022-08-12 23:28:03,51.0,,78.0,-3.31,18.0,93.0,187.0,23.0,45.0,79.0,222.0,26.5,93.0,2022,8,12,23,2.55,228.0
5.0,8142.52,5.0,10.558,3,50.4167669,-84.4756442,10.558,2022-08-12 23:28:04,51.0,,78.0,-2.79,18.0,97.0,187.0,26.5,46.0,92.5,199.0,25.5,84.0,2022,8,12,23,2.55,228.0
5.0,8152.95,5.0,10.521,3,50.4168511,-84.4757522,10.521,2022-08-12 23:28:05,51.0,,78.0,-2.25,18.0,103.0,187.0,22.0,48.0,76.5,187.0,25.0,75.5,2022,8,12,23,2.55,228.0
5.0,8162.99,5.0,10.413,3,50.416925,-84.4758545,10.413,2022-08-12 23:28:06,51.0,,78.0,-1.77,18.0,102.0,187.0,19.0,41.0,66.0,196.0,25.5,82.0,2022,8,12,23,2.55,228.0
5.0,8173.38,5.0,10.383,3,50.4170034,-84.4759618,10.383,2022-08-12 23:28:07,51.0,,78.0,-1.38,18.0,101.0,188.0,18.0,43.0,63.5,188.0,26.0,88.0,2022,8,12,23,2.55,228.0
4.800000000000011,8183.7,4.800000000000011,10.291,3,50.4170829,-84.4760631,10.291,2022-08-12 23:28:08,51.0,,78.0,-1.12,18.0,101.0,188.0,19.0,45.0,67.0,178.0,25.0,86.0,2022,8,12,23,2.55,228.0
4.600000000000023,8193.73,4.600000000000023,10.305,3,50.4171566,-84.4761705,10.305,2022-08-12 23:28:09,51.0,,78.0,-0.98,18.0,101.0,188.0,19.0,43.0,67.5,174.0,21.5,76.5,2022,8,12,23,2.55,228.0
4.600000000000023,8203.89,4.600000000000023,10.332,3,50.4172333,-84.4762728,10.332,2022-08-12 23:28:10,51.0,,79.0,-0.86,18.0,101.0,188.0,17.5,41.0,62.5,181.0,21.0,73.5,2022,8,12,23,2.55,228.0
4.399999999999977,8214.0,4.399999999999977,10.346,3,50.4173079,-84.4763812,10.346,2022-08-12 23:28:11,51.0,,79.0,-0.8,18.0,101.0,188.0,18.0,46.0,65.5,188.0,20.5,69.5,2022,8,12,23,2.55,228.0
4.399999999999977,8224.04,4.399999999999977,10.369,3,50.4173856,-84.4764824,10.369,2022-08-12 23:28:12,51.0,,79.0,-0.79,18.0,101.0,189.0,19.0,48.0,70.0,211.0,19.5,66.0,2022,8,12,23,2.55,228.0
4.199999999999989,8234.95,4.199999999999989,10.338,3,50.4174647,-84.4765957,10.338,2022-08-12 23:28:13,51.0,,79.0,-0.81,18.0,101.0,189.0,19.0,48.0,69.0,209.0,19.5,65.0,2022,8,12,23,2.55,228.0
4.0,8245.65,4.0,10.269,3,50.417532,-84.4767212,10.269,2022-08-12 23:28:14,51.0,,79.0,-0.84,18.0,101.0,189.0,18.5,51.0,67.5,200.0,19.0,64.0,2022,8,12,23,2.55,228.0
3.8000000000000114,8255.8,3.8000000000000114,10.354,3,50.4175937,-84.4768411,10.354,2022-08-12 23:28:15,51.0,,79.0,-0.9,18.0,101.0,189.0,19.5,50.0,68.5,192.0,20.5,67.5,2022,8,12,23,2.55,228.0
3.6000000000000227,8266.19,3.6000000000000227,10.346,3,50.4176497,-84.4769762,10.346,2022-08-12 23:28:16,51.0,,79.0,-0.98,18.0,101.0,189.0,18.5,51.0,67.5,187.0,21.5,70.0,2022,8,12,23,2.55,228.0
3.3999999999999773,8276.88,3.3999999999999773,10.426,3,50.4176936,-84.4771188,10.426,2022-08-12 23:28:17,51.0,,79.0,-1.07,18.0,101.0,189.0,17.0,51.0,63.5,170.0,20.5,69.5,2022,8,12,23,2.55,228.0
3.1999999999999886,8287.51,3.1999999999999886,10.627,3,50.4177243,-84.4772632,10.627,2022-08-12 23:28:18,51.0,,80.0,-1.22,18.0,103.0,190.0,18.0,52.0,62.0,162.0,18.0,68.5,2022,8,12,23,2.55,228.0
2.8000000000000114,8298.03,2.8000000000000114,10.756,3,50.4177497,-84.4774107,10.756,2022-08-12 23:28:19,51.0,,80.0,-1.44,18.0,104.0,190.0,17.0,52.0,60.5,159.0,19.0,65.5,2022,8,12,23,2.55,228.0
2.3999999999999773,8308.44,2.3999999999999773,10.857,3,50.4177658,-84.4775624,10.857,2022-08-12 23:28:20,51.0,,80.0,-1.72,18.0,102.0,190.0,18.0,52.0,60.5,160.0,19.0,64.5,2022,8,12,23,2.55,228.0
2.1999999999999886,8319.7,2.1999999999999886,10.782,4,50.4177742,-84.4777219,10.782,2022-08-12 23:28:21,51.0,,80.0,-2.03,18.0,97.0,190.0,19.5,45.0,65.5,162.0,19.0,65.5,2022,8,12,23,2.55,228.0
2.0,8330.68,2.0,10.584,4,50.4177787,-84.4778777,10.584,2022-08-12 23:28:22,51.0,,81.0,-2.27,18.0,96.0,190.0,21.5,45.0,72.5,166.0,20.0,68.5,2022,8,12,23,2.55,228.0
1.8000000000000114,8341.82,1.8000000000000114,10.688,4,50.4177852,-84.4780408,10.688,2022-08-12 23:28:23,51.0,,81.0,-2.42,18.0,96.0,191.0,22.5,51.0,73.5,188.0,23.0,75.0,2022,8,12,23,2.55,228.0
1.6000000000000227,8353.13,1.6000000000000227,10.664,4,50.417797,-84.4782041,10.664,2022-08-12 23:28:24,51.0,,81.0,-2.43,18.0,104.0,191.0,21.5,52.0,71.0,191.0,23.5,75.5,2022,8,12,23,2.55,228.0
1.3999999999999773,8364.0,1.3999999999999773,10.58,4,50.4178015,-84.4783592,10.58,2022-08-12 23:28:25,51.0,,82.0,-2.3,18.0,106.0,191.0,20.0,49.0,68.5,192.0,24.0,76.0,2022,8,12,23,2.55,228.0
1.3999999999999773,8375.17,1.3999999999999773,10.668,4,50.4178051,-84.4785217,10.668,2022-08-12 23:28:26,51.0,,82.0,-2.1,18.0,105.0,191.0,20.0,51.0,69.5,192.0,23.0,74.0,2022,8,12,23,2.55,228.0
1.3999999999999773,8385.7,1.3999999999999773,10.611,3,50.417807,-84.4786747,10.611,2022-08-12 23:28:27,51.0,,82.0,-1.82,18.0,105.0,191.0,21.0,52.0,72.0,217.0,22.0,74.0,2022,8,12,23,2.55,228.0
1.3999999999999773,8396.0,1.3999999999999773,10.531,3,50.4178161,-84.4788225,10.531,2022-08-12 23:28:28,51.0,,82.0,-1.48,18.0,96.0,192.0,22.0,51.0,69.0,211.0,28.0,84.5,2022,8,12,23,2.55,228.0
1.6000000000000227,8406.36,1.6000000000000227,10.608,3,50.4178233,-84.4789753,10.608,2022-08-12 23:28:29,51.0,,82.0,-0.58,18.0,92.0,192.0,23.0,50.0,74.0,213.0,24.0,76.5,2022,8,12,23,2.55,228.0
1.8000000000000114,8417.23,1.8000000000000114,10.599,3,50.4178243,-84.4791339,10.599,2022-08-12 23:28:30,51.0,,82.0,0.0,18.0,91.0,192.0,25.0,49.0,79.5,220.0,26.5,80.0,2022,8,12,23,2.55,228.0
1.8000000000000114,8428.38,1.8000000000000114,10.588,4,50.4178278,-84.4792948,10.588,2022-08-12 23:28:31,51.0,,82.0,0.0,18.0,91.0,192.0,27.0,48.0,84.5,239.0,30.0,86.0,2022,8,12,23,2.55,228.0
1.6000000000000227,8439.41,1.6000000000000227,10.589,4,50.4178298,-84.479451,10.589,2022-08-12 23:28:32,51.0,,82.0,0.13,18.0,91.0,192.0,26.0,46.0,85.5,253.0,30.0,88.5,2022,8,12,23,2.55,228.0
1.6000000000000227,8449.96,1.6000000000000227,10.558,4,50.4178389,-84.4796037,10.558,2022-08-12 23:28:33,51.0,,82.0,0.1,18.0,91.0,193.0,25.0,44.0,86.5,255.0,29.5,91.0,2022,8,12,23,2.55,228.0
1.6000000000000227,8460.14,1.6000000000000227,10.499,4,50.4178479,-84.4797474,10.499,2022-08-12 23:28:34,51.0,,82.0,0.0,18.0,90.0,193.0,25.5,42.0,84.0,250.0,29.5,95.5,2022,8,12,23,2.55,228.0
1.6000000000000227,8470.53,1.6000000000000227,10.34,4,50.4178581,-84.4798987,10.34,2022-08-12 23:28:35,51.0,,82.0,0.0,18.0,90.0,193.0,28.0,44.0,86.0,242.0,31.0,98.0,2022,8,12,23,2.55,228.0
1.6000000000000227,8481.41,1.6000000000000227,10.326,4,50.4178733,-84.4800576,10.326,2022-08-12 23:28:36,51.0,,82.0,0.0,18.0,89.0,193.0,31.5,46.0,90.5,233.0,33.5,98.0,2022,8,12,23,2.55,228.0
1.6000000000000227,8492.37,1.6000000000000227,10.247,4,50.4178961,-84.4802091,10.247,2022-08-12 23:28:37,51.0,,82.0,0.0,18.0,89.0,194.0,30.5,47.0,87.5,261.0,33.5,98.0,2022,8,12,23,2.55,228.0
1.6000000000000227,8502.03,1.6000000000000227,10.207,4,50.4179236,-84.480341,10.207,2022-08-12 23:28:38,51.0,,82.0,0.0,18.0,89.0,194.0,32.0,46.0,90.0,277.0,35.5,98.5,2022,8,12,23,2.55,228.0
1.8000000000000114,8510.9,1.8000000000000114,10.1,4,50.417968,-84.4804588,10.1,2022-08-12 23:28:39,51.0,,82.0,0.0,18.0,89.0,194.0,34.0,47.0,92.5,284.0,37.0,99.0,2022,8,12,23,2.55,228.0
2.0,8522.09,2.0,10.255,4,50.4180124,-84.4806097,10.255,2022-08-12 23:28:40,51.0,,82.0,0.0,18.0,89.0,195.0,31.0,45.0,90.0,284.0,38.0,99.0,2022,8,12,23,2.55,228.0
2.1999999999999886,8532.34,2.1999999999999886,9.936,3,50.4180675,-84.4807343,9.936,2022-08-12 23:28:41,51.0,,82.0,0.0,18.0,88.0,195.0,26.5,43.0,85.0,267.0,37.5,99.0,2022,8,12,23,2.55,228.0
2.3999999999999773,8542.09,2.3999999999999773,9.753,3,50.4181276,-84.4808507,9.753,2022-08-12 23:28:42,51.0,,82.0,0.0,18.0,87.0,195.0,26.0,43.0,84.5,251.0,35.0,99.5,2022,8,12,23,2.55,228.0
2.1999999999999886,8551.4,2.1999999999999886,9.527,3,50.4181916,-84.4809571,9.527,2022-08-12 23:28:43,51.0,,82.0,0.5,18.0,86.0,195.0,27.0,48.0,85.0,241.0,31.5,94.0,2022,8,12,23,2.55,228.0
2.3999999999999773,8560.71,2.3999999999999773,9.654,3,50.4182609,-84.4810529,9.654,2022-08-12 23:28:44,52.0,,82.0,0.96,18.0,86.0,196.0,22.0,43.0,75.5,233.0,31.0,92.0,2022,8,12,23,2.55,228.0
2.3999999999999773,8570.04,2.3999999999999773,9.403,3,50.4183389,-84.4811346,9.403,2022-08-12 23:28:45,52.0,,82.0,1.05,18.0,99.0,196.0,19.0,66.0,67.0,202.0,29.5,88.5,2022,8,12,23,2.55,228.0
2.6000000000000227,8579.49,2.6000000000000227,9.065,3,50.4184213,-84.4812152,9.065,2022-08-12 23:28:46,52.0,,82.0,1.11,18.0,101.0,196.0,19.0,72.0,64.5,177.0,27.5,84.0,2022,8,12,23,2.55,228.0
2.8000000000000114,8588.83,2.8000000000000114,8.658,2,50.4185046,-84.4812901,8.658,2022-08-12 23:28:47,52.0,,82.0,1.16,18.0,99.0,196.0,19.5,57.0,67.0,221.0,27.0,83.0,2022,8,12,23,2.55,228.0
3.1999999999999886,8597.2,3.1999999999999886,8.119,2,50.4185793,-84.4813623,8.119,2022-08-12 23:28:48,52.0,,82.0,1.25,18.0,96.0,196.0,20.5,43.0,69.0,252.0,26.5,81.5,2022,8,12,23,2.55,228.0
3.6000000000000227,8605.32,3.6000000000000227,7.68,2,50.4186468,-84.4814334,7.68,2022-08-12 23:28:49,52.0,,82.0,1.32,18.0,97.0,197.0,21.5,48.0,71.5,251.0,26.0,80.0,2022,8,12,23,2.55,228.0
4.0,8613.09,4.0,7.359,2,50.4187095,-84.481499,7.359,2022-08-12 23:28:50,53.0,,82.0,1.47,18.0,98.0,197.0,22.5,49.0,74.0,218.0,25.5,79.0,2022,8,12,23,2.55,228.0
4.199999999999989,8620.53,4.199999999999989,6.954,2,50.418769,-84.4815722,6.954,2022-08-12 23:28:51,53.0,,82.0,1.78,18.0,101.0,197.0,24.0,48.0,77.0,225.0,25.0,77.5,2022,8,12,23,2.55,228.0
4.600000000000023,8627.6,4.600000000000023,6.798,2,50.4188247,-84.481646,6.798,2022-08-12 23:28:52,53.0,,82.0,2.25,18.0,102.0,197.0,31.0,52.0,94.0,253.0,23.5,74.5,2022,8,12,23,2.55,228.0
5.0,8634.38,5.0,6.601,2,50.4188685,-84.4817283,6.601,2022-08-12 23:28:53,53.0,,82.0,2.78,18.0,100.0,198.0,33.0,49.0,98.0,298.0,29.0,89.5,2022,8,12,23,2.55,228.0
5.600000000000023,8641.03,5.600000000000023,6.389,2,50.418904,-84.4818103,6.389,2022-08-12 23:28:54,54.0,,82.0,3.35,18.0,98.0,198.0,33.5,47.0,98.5,374.0,32.5,97.0,2022,8,12,23,2.55,228.0
6.0,8647.29,6.0,6.209,2,50.418934,-84.4818923,6.209,2022-08-12 23:28:55,54.0,,82.0,3.96,18.0,101.0,198.0,33.0,45.0,98.0,363.0,32.5,95.0,2022,8,12,23,2.55,228.0
6.399999999999977,8653.3,6.399999999999977,6.021,2,50.4189546,-84.4819729,6.021,2022-08-12 23:28:56,55.0,,82.0,4.63,18.0,98.0,199.0,32.5,44.0,98.0,374.0,32.5,93.0,2022,8,12,23,2.55,228.0
7.0,8659.28,7.0,5.759,2,50.4189684,-84.4820554,5.759,2022-08-12 23:28:57,55.0,,82.0,5.33,18.0,97.0,199.0,33.5,42.0,96.5,394.0,33.0,98.0,2022,8,12,23,2.55,228.0
7.600000000000023,8664.78,7.600000000000023,5.341,2,50.4189802,-84.4821363,5.341,2022-08-12 23:28:58,56.0,,82.0,6.06,18.0,102.0,200.0,32.0,50.0,98.5,378.0,34.5,99.5,2022,8,12,23,2.55,228.0
8.0,8669.96,8.0,5.119,2,50.4189848,-84.4822087,5.119,2022-08-12 23:28:59,56.0,,82.0,6.68,18.0,99.0,200.0,33.0,46.0,99.0,381.0,34.5,98.5,2022,8,12,23,2.55,228.0
8.600000000000023,8674.93,8.600000000000023,4.935,2,50.4189893,-84.4822816,4.935,2022-08-12 23:29:00,57.0,,82.0,7.23,18.0,97.0,200.0,34.0,45.0,98.0,424.0,33.5,97.0,2022,8,12,23,2.55,228.0
9.0,8679.91,9.0,4.882,2,50.4189939,-84.4823531,4.882,2022-08-12 23:29:01,57.0,,82.0,7.57,18.0,95.0,201.0,33.0,47.0,98.5,436.0,33.5,98.0,2022,8,12,23,2.55,228.0
9.600000000000023,8684.78,9.600000000000023,4.857,2,50.4189994,-84.4824186,4.857,2022-08-12 23:29:02,58.0,,82.0,7.72,18.0,93.0,201.0,31.5,48.0,98.5,439.0,34.0,99.0,2022,8,12,23,2.55,228.0
10.0,8689.85,10.0,5.173,2,50.4190085,-84.4824933,5.173,2022-08-12 23:29:03,58.0,,82.0,7.83,18.0,95.0,202.0,30.5,45.0,99.0,437.0,34.0,99.5,2022,8,12,23,2.55,228.0
10.399999999999977,8695.13,10.399999999999977,5.298,2,50.4190176,-84.4825734,5.298,2022-08-12 23:29:04,59.0,,82.0,7.91,18.0,97.0,202.0,30.0,45.0,96.5,427.0,33.5,100.0,2022,8,12,23,2.55,228.0
10.800000000000011,8700.32,10.800000000000011,5.41,2,50.4190276,-84.4826456,5.41,2022-08-12 23:29:05,59.0,,82.0,7.92,18.0,98.0,202.0,28.5,44.0,91.0,353.0,31.5,97.0,2022,8,12,23,2.55,228.0
11.199999999999989,8705.82,11.199999999999989,5.583,2,50.4190422,-84.4827205,5.583,2022-08-12 23:29:06,60.0,,82.0,7.8,18.0,100.0,203.0,26.0,45.0,85.5,285.0,27.0,87.0,2022,8,12,23,2.55,228.0
11.199999999999989,8711.61,11.199999999999989,6.035,2,50.4190625,-84.4828008,6.035,2022-08-12 23:29:07,60.0,,82.0,7.47,18.0,102.0,203.0,23.5,49.0,79.5,221.0,23.0,77.0,2022,8,12,23,2.55,228.0
11.399999999999977,8717.74,11.399999999999977,6.364,2,50.4190917,-84.4828757,6.364,2022-08-12 23:29:08,60.0,,82.0,6.9,18.0,99.0,203.0,21.0,49.0,74.0,164.0,19.0,67.0,2022,8,12,23,2.55,228.0
11.399999999999977,8724.08,11.399999999999977,6.614,2,50.4191288,-84.4829568,6.614,2022-08-12 23:29:09,61.0,,82.0,6.07,18.0,99.0,203.0,20.0,49.0,72.5,210.0,18.0,63.0,2022,8,12,23,2.55,228.0
11.199999999999989,8730.8,11.199999999999989,6.747,2,50.4191704,-84.4830364,6.747,2022-08-12 23:29:10,61.0,,82.0,5.06,18.0,97.0,204.0,22.5,48.0,81.0,207.0,22.5,73.0,2022,8,12,23,2.55,228.0
11.199999999999989,8737.89,11.199999999999989,6.978,2,50.4192197,-84.4831106,6.978,2022-08-12 23:29:11,61.0,,82.0,3.76,18.0,97.0,204.0,25.0,47.0,85.0,217.0,25.0,82.5,2022,8,12,23,2.55,228.0
11.199999999999989,8745.33,11.199999999999989,7.614,2,50.4192783,-84.4831847,7.614,2022-08-12 23:29:12,61.0,,82.0,1.41,18.0,99.0,204.0,21.0,49.0,72.0,231.0,28.0,90.5,2022,8,12,23,2.55,228.0
11.0,8753.3,11.0,7.896,2,50.4193368,-84.4832689,7.896,2022-08-12 23:29:13,61.0,,82.0,0.0,18.0,101.0,204.0,18.0,52.0,63.0,197.0,24.0,76.5,2022,8,12,23,2.55,228.0
11.0,8761.36,11.0,8.056,2,50.419392,-84.4833594,8.056,2022-08-12 23:29:14,61.0,,82.0,0.0,18.0,103.0,204.0,17.5,53.0,61.5,145.0,17.5,58.5,2022,8,12,23,2.55,228.0
11.0,8769.72,11.0,8.047,2,50.4194528,-84.4834494,8.047,2022-08-12 23:29:15,61.0,,82.0,0.0,18.0,103.0,204.0,18.5,53.0,65.0,147.0,19.5,62.5,2022,8,12,23,2.55,228.0
11.0,8778.03,11.0,8.042,2,50.4195152,-84.4835327,8.042,2022-08-12 23:29:16,61.0,,82.0,0.0,18.0,103.0,205.0,19.5,52.0,66.5,150.0,19.5,63.5,2022,8,12,23,2.55,228.0
10.800000000000011,8786.29,10.800000000000011,8.045,2,50.4195767,-84.4836223,8.045,2022-08-12 23:29:17,61.0,,82.0,0.0,18.0,102.0,205.0,20.5,48.0,67.5,153.0,19.0,64.0,2022,8,12,23,2.55,228.0
10.800000000000011,8794.65,10.800000000000011,8.099,2,50.4196443,-84.4837035,8.099,2022-08-12 23:29:18,61.0,,82.0,0.0,18.0,102.0,205.0,20.5,44.0,69.5,186.0,21.5,71.5,2022,8,12,23,2.55,228.0
10.800000000000011,8803.16,10.800000000000011,8.192,2,50.4197125,-84.4837834,8.192,2022-08-12 23:29:19,61.0,,82.0,0.0,18.0,98.0,205.0,20.0,40.0,72.0,193.0,24.5,80.0,2022,8,12,23,2.55,228.0
10.800000000000011,8811.69,10.800000000000011,8.114,2,50.4197834,-84.4838569,8.114,2022-08-12 23:29:20,61.0,,82.0,0.0,18.0,96.0,205.0,20.0,39.0,73.5,195.0,25.5,79.5,2022,8,12,23,2.55,228.0
10.800000000000011,8820.06,10.800000000000011,8.223,2,50.4198606,-84.4839276,8.223,2022-08-12 23:29:21,61.0,,82.0,0.0,18.0,96.0,205.0,20.0,43.0,74.5,196.0,26.0,79.0,2022,8,12,23,2.55,228.0
10.800000000000011,8828.44,10.800000000000011,8.135,2,50.4199375,-84.4839891,8.135,2022-08-12 23:29:22,61.0,,82.0,0.0,18.0,97.0,206.0,18.5,47.0,65.5,182.0,23.5,75.5,2022,8,12,23,2.55,228.0
10.600000000000023,8836.91,10.600000000000023,8.383,2,50.4200173,-84.484042,8.383,2022-08-12 23:29:23,61.0,,82.0,0.0,18.0,98.0,206.0,19.5,51.0,65.0,149.0,21.0,70.0,2022,8,12,23,2.55,228.0
10.600000000000023,8845.44,10.600000000000023,8.611,2,50.4201026,-84.4840851,8.611,2022-08-12 23:29:24,61.0,,82.0,0.0,18.0,100.0,206.0,21.0,49.0,69.0,158.0,20.0,66.0,2022,8,12,23,2.55,228.0
10.399999999999977,8854.04,10.399999999999977,8.616,2,50.4201899,-84.4841238,8.616,2022-08-12 23:29:25,61.0,,82.0,0.0,18.0,101.0,206.0,20.0,46.0,67.5,169.0,20.0,66.0,2022,8,12,23,2.55,228.0
10.399999999999977,8862.75,10.399999999999977,8.734,2,50.4202771,-84.4841692,8.734,2022-08-12 23:29:26,61.0,,82.0,-0.31,18.0,102.0,206.0,21.5,50.0,70.5,176.0,20.5,68.5,2022,8,12,23,2.55,228.0
