timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-07-07 00:05:00,,81.0,37.0,25.0,91.0,261.0,24.5,86.0,1385.91,9.536,3.0,50.5233876,-84.7931618,9.536,49.0,23.0,11.600000000000023,4.0,4.0,11.600000000000023,0.16,2022,7,7,0,3.18,257.0
2022-07-07 00:05:01,,72.0,37.0,23.5,90.0,265.0,24.0,82.0,1395.88,9.818,3.0,50.5234655,-84.7930606,9.818,55.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:02,,96.0,37.0,23.5,90.5,380.0,23.5,81.0,1406.2,10.068,3.0,50.523547,-84.792961,10.068,57.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:03,,103.0,38.0,27.5,94.5,527.0,24.0,86.5,1417.1,10.611,3.0,50.5236241,-84.7928452,10.611,54.0,23.0,11.199999999999989,4.0,4.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:04,,109.0,39.0,27.5,93.0,802.0,25.0,91.0,1428.76,11.142,3.0,50.5236973,-84.792708,11.142,51.0,23.0,11.199999999999989,4.0,4.0,11.199999999999989,-0.49,2022,7,7,0,3.18,257.0
2022-07-07 00:05:05,,103.0,40.0,26.0,88.0,765.0,26.0,92.5,1440.92,11.21,3.0,50.5237723,-84.7925629,11.21,47.0,23.0,11.199999999999989,4.0,4.0,11.199999999999989,-0.74,2022,7,7,0,3.18,257.0
2022-07-07 00:05:06,,74.0,40.0,25.5,85.0,691.0,26.0,91.0,1453.02,11.027,3.0,50.5238548,-84.7924264,11.027,43.0,23.0,11.199999999999989,4.0,4.0,11.199999999999989,-0.79,2022,7,7,0,3.18,257.0
2022-07-07 00:05:07,,44.0,40.0,30.5,89.5,617.0,25.0,86.5,1464.73,10.626,3.0,50.5239449,-84.7923132,10.626,38.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,-0.12,2022,7,7,0,3.18,257.0
2022-07-07 00:05:08,,25.0,41.0,35.5,94.0,358.0,23.5,82.5,1475.83,10.148,3.0,50.5240326,-84.7922032,10.148,34.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:09,,46.0,41.0,39.5,86.5,184.0,8.0,93.5,1486.37,9.664,3.0,50.5241136,-84.7920966,9.664,29.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:10,,32.0,41.0,39.0,81.0,135.0,1.5,97.0,1496.29,9.641,3.0,50.5241927,-84.792001,9.641,25.0,23.0,11.600000000000023,4.0,4.0,11.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:11,,17.0,41.0,36.0,79.5,86.0,5.0,91.5,1506.04,9.513,3.0,50.524275,-84.7919095,9.513,26.0,23.0,11.600000000000023,4.0,4.0,11.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:12,,3.0,41.0,32.5,78.0,0.0,8.0,86.5,1515.35,8.881,3.0,50.5243521,-84.7918209,8.881,32.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:13,,0.0,41.0,29.5,76.5,0.0,11.0,81.0,1523.95,8.435,3.0,50.5244224,-84.7917436,8.435,37.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:14,,20.0,41.0,26.0,74.5,12.0,14.0,76.0,1532.36,8.286,3.0,50.524492,-84.7916676,8.286,43.0,23.0,11.399999999999977,4.0,4.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:15,,84.0,41.0,22.5,73.0,51.0,17.0,70.5,1541.05,8.588,3.0,50.5245599,-84.791582,8.588,49.0,23.0,11.199999999999989,4.0,4.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:16,,83.0,41.0,21.0,73.0,128.0,19.0,67.0,1549.5,8.486,3.0,50.5246262,-84.791495,8.486,51.0,23.0,11.199999999999989,4.0,4.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:17,,82.0,41.0,23.0,75.0,164.0,19.0,67.5,1557.44,8.13,3.0,50.5246922,-84.7914213,8.13,51.0,23.0,11.0,4.0,4.0,11.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:18,,82.0,41.0,21.5,73.5,169.0,21.5,74.0,1565.15,7.764,3.0,50.524756,-84.7913536,7.764,52.0,23.0,11.0,4.0,4.0,11.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:19,,81.0,42.0,24.0,81.0,164.0,21.0,73.5,1572.69,7.625,3.0,50.5248174,-84.7912849,7.625,50.0,23.0,10.800000000000011,4.0,4.0,10.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:20,,80.0,42.0,28.0,89.5,170.0,20.0,71.5,1580.15,7.539,3.0,50.5248811,-84.791217,7.539,54.0,23.0,10.600000000000023,4.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:21,,79.0,42.0,29.0,91.5,168.0,19.5,69.5,1587.48,7.394,3.0,50.5249446,-84.7911527,7.394,53.0,23.0,10.199999999999989,4.0,4.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:22,,78.0,42.0,24.0,79.5,158.0,19.5,68.5,1594.69,7.288,3.0,50.5250055,-84.7910907,7.288,49.0,23.0,10.199999999999989,4.0,4.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:23,,78.0,42.0,19.5,67.0,120.0,19.0,67.0,1602.08,7.395,3.0,50.5250642,-84.7910185,7.395,47.0,23.0,10.199999999999989,4.0,5.0,10.199999999999989,-1.45,2022,7,7,0,3.18,257.0
2022-07-07 00:05:24,,77.0,42.0,17.0,60.5,109.0,18.5,65.0,1609.71,7.512,3.0,50.5251244,-84.7909443,7.512,46.0,23.0,10.199999999999989,4.0,5.0,10.199999999999989,-1.82,2022,7,7,0,3.18,257.0
2022-07-07 00:05:25,,77.0,42.0,16.5,58.5,102.0,17.5,62.0,1617.35,7.552,3.0,50.525184,-84.7908709,7.552,48.0,23.0,10.0,4.0,5.0,10.0,-1.81,2022,7,7,0,3.18,257.0
2022-07-07 00:05:26,,77.0,42.0,16.0,56.0,87.0,16.5,59.5,1624.74,7.181,3.0,50.5252433,-84.790798,7.181,52.0,23.0,10.0,4.0,5.0,10.0,-1.68,2022,7,7,0,3.18,257.0
2022-07-07 00:05:27,,77.0,42.0,15.5,53.5,88.0,16.0,57.0,1632.14,7.078,3.0,50.5253042,-84.7907256,7.078,53.0,23.0,10.0,4.0,5.0,10.0,-1.42,2022,7,7,0,3.18,257.0
2022-07-07 00:05:28,,77.0,43.0,15.0,51.5,81.0,15.0,54.0,1639.83,7.267,3.0,50.525368,-84.7906569,7.267,50.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,-1.14,2022,7,7,0,3.18,257.0
2022-07-07 00:05:29,,75.0,43.0,13.5,46.0,70.0,13.0,50.0,1647.7,6.985,3.0,50.5254331,-84.7905856,6.985,45.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,-0.83,2022,7,7,0,3.18,257.0
2022-07-07 00:05:30,,50.0,43.0,10.5,46.0,63.0,11.5,46.5,1655.78,6.724,3.0,50.5254985,-84.7905048,6.724,33.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,-0.62,2022,7,7,0,3.18,257.0
2022-07-07 00:05:31,,25.0,43.0,5.5,61.5,56.0,11.5,46.5,1663.42,6.422,3.0,50.5255591,-84.7904298,6.422,16.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,-0.62,2022,7,7,0,3.18,257.0
2022-07-07 00:05:32,,58.0,43.0,1.0,76.5,39.0,11.5,46.5,1670.04,6.364,3.0,50.5256074,-84.7903623,6.364,3.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,-0.66,2022,7,7,0,3.18,257.0
2022-07-07 00:05:33,,77.0,43.0,20.0,91.5,186.0,22.5,77.5,1676.99,6.987,3.0,50.5256619,-84.7902941,6.987,46.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,-0.11,2022,7,7,0,3.18,257.0
2022-07-07 00:05:34,,79.0,43.0,28.5,94.0,255.0,28.0,92.0,1684.79,7.574,3.0,50.5257312,-84.79023,7.574,51.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:35,,79.0,44.0,26.5,89.0,266.0,27.5,89.5,1692.57,7.605,3.0,50.5257982,-84.7901651,7.605,50.0,23.0,10.0,4.0,5.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:36,,80.0,44.0,24.5,85.5,260.0,25.5,83.5,1700.69,7.919,3.0,50.5258674,-84.7900918,7.919,47.0,23.0,10.0,4.0,5.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:37,,80.0,44.0,22.5,78.0,253.0,25.0,84.5,1710.05,9.017,3.0,50.5259074,-84.789976,9.017,42.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:38,,80.0,44.0,23.5,79.5,223.0,22.5,79.5,1720.03,9.802,3.0,50.5259246,-84.7898361,9.802,47.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:39,,80.0,44.0,22.0,77.5,203.0,21.5,77.0,1728.69,8.967,3.0,50.5259562,-84.7897209,8.967,51.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:40,,79.0,45.0,21.0,76.0,183.0,21.0,75.5,1736.28,7.934,3.0,50.5259884,-84.789621,7.934,50.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:41,,79.0,45.0,23.0,80.5,165.0,20.5,71.0,1744.1,7.864,3.0,50.5260156,-84.7895128,7.864,45.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:42,,80.0,45.0,17.0,69.5,157.0,20.5,71.0,1752.38,8.154,3.0,50.5260389,-84.7893936,8.154,41.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:43,,81.0,45.0,17.0,67.0,139.0,18.5,70.0,1760.63,8.252,3.0,50.526057,-84.7892802,8.252,47.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:44,,82.0,45.0,19.0,71.5,154.0,18.0,70.5,1768.83,8.21,3.0,50.5260773,-84.7891667,8.21,59.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:45,,84.0,45.0,22.0,79.0,190.0,19.0,72.0,1776.99,8.134,3.0,50.5261002,-84.7890517,8.134,58.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:46,,85.0,46.0,24.5,86.0,253.0,20.0,74.5,1785.02,8.134,3.0,50.5261269,-84.7889395,8.134,52.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:47,,86.0,46.0,25.0,87.0,268.0,23.5,82.0,1793.3,8.313,3.0,50.5261543,-84.7888225,8.313,51.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:48,,85.0,46.0,23.5,82.5,255.0,25.0,85.0,1801.78,8.324,3.0,50.5261835,-84.788707,8.324,51.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:49,,71.0,46.0,23.0,80.5,238.0,25.5,86.5,1810.09,8.29,3.0,50.52622,-84.7885976,8.29,55.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:50,,61.0,47.0,24.5,81.0,188.0,25.5,87.0,1818.32,8.316,3.0,50.526252,-84.7884893,8.316,60.0,23.0,9.399999999999977,4.0,5.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:51,,82.0,47.0,25.5,81.5,191.0,25.5,87.0,1826.69,8.317,3.0,50.5262796,-84.7883749,8.317,58.0,23.0,9.399999999999977,4.0,5.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:52,,84.0,47.0,25.0,83.5,199.0,23.5,81.5,1835.12,8.412,3.0,50.5263111,-84.7882564,8.412,47.0,23.0,9.0,4.0,5.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:53,,84.0,47.0,25.0,84.5,241.0,22.5,85.0,1843.63,8.48,3.0,50.5263434,-84.788142,8.48,50.0,23.0,9.0,4.0,5.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:54,,83.0,47.0,25.5,84.0,229.0,23.0,85.5,1852.33,8.604,3.0,50.5263688,-84.7880237,8.604,50.0,23.0,9.0,4.0,5.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:55,,83.0,48.0,25.5,82.0,221.0,24.0,84.0,1861.2,8.775,3.0,50.5263937,-84.7879001,8.775,50.0,23.0,9.199999999999989,4.0,5.0,9.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:56,,83.0,48.0,23.0,81.0,218.0,24.0,84.0,1870.0,8.792,3.0,50.5264211,-84.7877773,8.792,50.0,23.0,9.199999999999989,4.0,5.0,9.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:57,,84.0,48.0,21.0,79.5,216.0,25.5,86.0,1878.78,8.855,3.0,50.526446,-84.7876553,8.855,50.0,23.0,9.399999999999977,4.0,5.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:58,,84.0,48.0,24.5,90.5,221.0,23.5,80.0,1888.33,9.435,3.0,50.5264644,-84.7875221,9.435,49.0,23.0,9.399999999999977,4.0,5.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:05:59,,85.0,49.0,25.5,91.5,218.0,23.5,78.5,1898.13,9.652,3.0,50.5264782,-84.7873787,9.652,48.0,23.0,9.600000000000023,4.0,5.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:00,,85.0,49.0,24.5,87.0,214.0,25.0,82.0,1906.89,8.984,3.0,50.5264998,-84.7872524,8.984,47.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:01,,84.0,49.0,23.5,83.0,215.0,27.0,89.0,1915.8,9.087,3.0,50.5265194,-84.7871288,9.087,45.0,23.0,9.800000000000011,4.0,5.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:02,,84.0,49.0,23.0,82.5,220.0,26.0,87.0,1924.6,8.716,3.0,50.5265303,-84.7870048,8.716,38.0,23.0,10.0,4.0,5.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:03,,83.0,49.0,22.5,82.5,218.0,25.0,83.5,1934.2,9.184,3.0,50.5265357,-84.7868681,9.184,39.0,23.0,10.0,4.0,5.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:04,,82.0,50.0,22.0,82.0,225.0,24.5,81.0,1943.65,9.351,3.0,50.5265425,-84.7867311,9.351,41.0,23.0,10.199999999999989,4.0,5.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:05,,81.0,50.0,22.5,80.5,233.0,25.0,81.5,1951.64,8.211,3.0,50.5265657,-84.78662,8.211,43.0,23.0,10.199999999999989,4.0,5.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:06,,84.0,50.0,22.5,80.0,240.0,24.0,81.5,1959.59,8.022,3.0,50.5265908,-84.7865108,8.022,46.0,23.0,10.399999999999977,4.0,5.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:07,,86.0,50.0,23.0,79.0,252.0,23.5,82.0,1967.25,7.754,3.0,50.5266204,-84.7864066,7.754,48.0,23.0,10.800000000000011,4.0,5.0,10.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:08,,84.0,51.0,22.0,79.0,242.0,22.0,80.0,1974.35,7.265,3.0,50.5266476,-84.7863105,7.265,50.0,23.0,11.0,4.0,5.0,11.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:09,,79.0,51.0,21.0,79.5,221.0,20.5,77.0,1981.52,7.193,3.0,50.5266633,-84.7862105,7.193,51.0,23.0,11.0,4.0,5.0,11.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:10,,53.0,51.0,20.0,78.5,195.0,20.0,75.5,1988.65,7.138,3.0,50.5266865,-84.7861152,7.138,51.0,23.0,11.199999999999989,4.0,5.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:11,,69.0,51.0,19.5,70.5,162.0,22.0,83.0,1995.38,6.838,3.0,50.5267135,-84.786024,6.838,50.0,23.0,11.399999999999977,4.0,5.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:12,,76.0,51.0,20.5,72.5,188.0,23.5,85.5,2002.02,6.69,3.0,50.5267293,-84.7859285,6.69,50.0,23.0,11.399999999999977,4.0,5.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:13,,75.0,52.0,22.0,76.5,221.0,25.0,87.5,2008.18,6.287,3.0,50.5267453,-84.7858425,6.287,51.0,23.0,11.399999999999977,4.0,5.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:14,,75.0,52.0,23.5,80.0,217.0,26.5,89.5,2017.38,8.462,3.0,50.5267494,-84.7857131,8.462,52.0,23.0,11.800000000000011,4.0,5.0,11.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:15,,76.0,52.0,24.5,83.0,216.0,27.5,90.5,2027.29,9.593,3.0,50.5267543,-84.7855696,9.593,51.0,23.0,11.800000000000011,4.0,5.0,11.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:16,,79.0,52.0,23.5,82.5,232.0,26.5,88.5,2036.89,9.639,3.0,50.5267932,-84.7854424,9.639,48.0,23.0,11.399999999999977,4.0,5.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:17,,80.0,52.0,23.0,81.5,232.0,26.0,86.5,2047.06,10.045,3.0,50.5268409,-84.7853103,10.045,44.0,23.0,11.199999999999989,4.0,5.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:18,,80.0,53.0,22.0,80.0,213.0,25.0,84.0,2054.48,8.071,3.0,50.5268588,-84.7852059,8.071,47.0,23.0,11.199999999999989,4.0,5.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:19,,79.0,53.0,21.5,78.0,198.0,23.5,80.5,2060.61,6.629,3.0,50.5268634,-84.7851151,6.629,46.0,23.0,11.399999999999977,4.0,5.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:20,,77.0,53.0,21.0,76.0,193.0,22.5,77.5,2066.25,5.901,3.0,50.5268679,-84.7850336,5.901,43.0,23.0,11.399999999999977,4.0,5.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:21,,64.0,53.0,20.0,74.0,169.0,21.5,74.0,2072.43,6.102,3.0,50.5268633,-84.7849468,6.102,40.0,23.0,11.600000000000023,4.0,5.0,11.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:22,,43.0,53.0,,,120.0,,,2078.25,5.896,3.0,50.5268611,-84.7848648,5.896,37.0,23.0,11.600000000000023,4.0,5.0,11.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:23,,23.0,53.0,,,71.0,,,2082.35,4.756,3.0,50.5268634,-84.7848046,4.756,,23.0,11.800000000000011,4.0,5.0,11.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:24,,2.0,53.0,,,0.0,,,2086.14,4.059,3.0,50.5268593,-84.7847496,4.059,,23.0,11.800000000000011,4.0,5.0,11.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:25,,0.0,53.0,,,0.0,,,2090.6,4.18,3.0,50.5268474,-84.7846875,4.18,,23.0,11.800000000000011,4.0,5.0,11.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:26,,0.0,53.0,,,0.0,,,2095.06,4.387,3.0,50.526836,-84.7846238,4.387,,23.0,11.800000000000011,4.0,5.0,11.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:27,,0.0,53.0,,,0.0,,,2100.21,4.953,3.0,50.5268199,-84.7845549,4.953,,23.0,12.0,4.0,5.0,12.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:28,,0.0,53.0,,,0.0,,,2107.98,7.086,3.0,50.5267903,-84.7844501,7.086,,23.0,11.800000000000011,4.0,5.0,11.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:29,,0.0,53.0,,,0.0,,,2115.31,7.499,3.0,50.5267574,-84.7843534,7.499,,23.0,11.600000000000023,4.0,5.0,11.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:30,,0.0,53.0,,,0.0,,,2120.72,5.946,3.0,50.526732,-84.7842851,5.946,,23.0,11.399999999999977,4.0,5.0,11.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:31,,0.0,53.0,,,0.0,,,2125.51,4.921,3.0,50.5267269,-84.7842185,4.921,,23.0,11.199999999999989,4.0,5.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:32,,0.0,53.0,,,0.0,,,2129.8,4.55,3.0,50.5267422,-84.7841568,4.55,,23.0,11.0,4.0,5.0,11.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:33,,0.0,53.0,,,0.0,,,2134.38,4.574,3.0,50.526752,-84.7840932,4.574,,23.0,10.800000000000011,4.0,5.0,10.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:34,,0.0,53.0,,,0.0,,,2137.98,3.749,3.0,50.5267381,-84.7840506,3.749,,23.0,10.600000000000023,4.0,5.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:35,,0.0,53.0,,,0.0,,,2140.11,2.54,3.0,50.52672,-84.7840325,2.54,,23.0,10.399999999999977,4.0,5.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:36,,0.0,53.0,,,0.0,,,2141.63,1.777,3.0,50.5267086,-84.7840188,1.777,,23.0,10.399999999999977,4.0,5.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:37,,0.0,53.0,,,0.0,,,2142.2,0.876,3.0,50.5267041,-84.7840142,0.876,,23.0,10.399999999999977,4.0,5.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:38,,0.0,53.0,,,0.0,,,2142.2,0.219,3.0,50.5267041,-84.7840142,0.219,,23.0,10.399999999999977,4.0,6.0,10.399999999999977,-2.74,2022,7,7,0,3.18,257.0
2022-07-07 00:06:39,,0.0,53.0,,,0.0,,,2142.2,0.055,3.0,50.5267041,-84.7840142,0.055,,23.0,10.399999999999977,4.0,6.0,10.399999999999977,-0.62,2022,7,7,0,3.18,257.0
2022-07-07 00:06:40,,0.0,53.0,,,0.0,,,2142.2,0.011,3.0,50.5267041,-84.7840142,0.011,,23.0,10.399999999999977,4.0,6.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:41,,0.0,53.0,,,0.0,,,2142.2,0.0,3.0,50.5267041,-84.7840142,0.0,,23.0,10.399999999999977,4.0,6.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:42,,0.0,53.0,,,0.0,,,2142.2,0.0,3.0,50.5267041,-84.7840142,0.0,,23.0,10.399999999999977,4.0,6.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:43,,21.0,53.0,,,73.0,,,2144.96,2.043,3.0,50.5267086,-84.7839733,2.043,,23.0,10.399999999999977,4.0,6.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:44,,48.0,53.0,,,202.0,,,2148.81,3.377,3.0,50.52672,-84.7839232,3.377,,23.0,10.399999999999977,4.0,6.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:45,,61.0,54.0,22.0,84.5,274.0,24.5,87.5,2149.88,1.323,3.0,50.5267314,-84.7839049,1.323,,23.0,10.199999999999989,4.0,6.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:46,,69.0,54.0,23.5,85.0,296.0,23.0,85.5,2149.88,0.0,3.0,50.5267359,-84.7838914,0.0,56.0,23.0,10.199999999999989,4.0,6.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:47,,76.0,54.0,23.0,81.5,260.0,22.5,83.0,2153.0,2.485,3.0,50.5267268,-84.7838412,2.485,49.0,23.0,10.399999999999977,4.0,6.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:48,,79.0,54.0,21.0,73.0,196.0,23.0,80.0,2159.37,5.527,3.0,50.5267108,-84.7837497,5.527,46.0,23.0,10.399999999999977,4.0,6.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:49,,77.0,54.0,19.0,64.5,169.0,23.0,77.0,2166.57,6.777,3.0,50.5266948,-84.7836493,6.777,49.0,23.0,10.199999999999989,4.0,6.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:50,,75.0,55.0,12.5,51.0,144.0,17.5,65.5,2174.19,7.498,3.0,50.5266792,-84.7835423,7.498,47.0,23.0,10.199999999999989,4.0,6.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:51,,65.0,55.0,9.0,36.5,78.0,13.5,53.0,2182.72,8.296,3.0,50.5266788,-84.7834201,8.296,19.0,23.0,10.0,4.0,6.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:52,,47.0,55.0,,,63.0,,,2192.42,9.219,3.0,50.5266905,-84.7832803,9.219,,23.0,10.0,4.0,6.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:53,,29.0,55.0,,,49.0,,,2201.64,9.209,3.0,50.5267135,-84.7831529,9.209,,23.0,9.800000000000011,4.0,6.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:06:54,,10.0,55.0,,,34.0,,,2209.72,8.393,3.0,50.5267245,-84.7830399,8.393,,23.0,9.600000000000023,4.0,6.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
