distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,power,right_pedal_smoothness,right_torque_effectiveness,left_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
1558.46,6.54,2,50.5247914,-84.8122478,6.54,2023-01-19 23:55:43,,82.0,53.0,22.0,55.0,259.0,26.0,90.0,81.0,5.0,56.39999999999998,3.0,2.0,56.39999999999998,0.0,2023,1,19,23,3.96,43.0
1565.76,6.875,2,50.5247178,-84.8122207,6.875,2023-01-19 23:55:44,,85.0,53.0,24.0,50.0,390.0,26.5,94.0,90.0,5.0,56.60000000000002,3.0,2.0,56.60000000000002,0.0,2023,1,19,23,3.96,43.0
1573.39,7.092,2,50.5246377,-84.8121865,7.092,2023-01-19 23:55:45,,89.0,54.0,25.5,46.0,422.0,26.5,96.5,94.0,5.0,56.799999999999955,3.0,2.0,56.799999999999955,0.0,2023,1,19,23,3.96,43.0
1581.07,7.271,2,50.5245595,-84.8121503,7.271,2023-01-19 23:55:46,,92.0,54.0,25.5,44.0,409.0,26.5,95.5,90.5,5.0,56.799999999999955,3.0,2.0,56.799999999999955,0.0,2023,1,19,23,3.96,43.0
1588.48,7.263,2,50.5244849,-84.8121203,7.263,2023-01-19 23:55:47,,93.0,54.0,23.0,45.0,379.0,28.0,93.0,84.5,5.0,56.799999999999955,3.0,2.0,56.799999999999955,0.0,2023,1,19,23,3.96,43.0
1595.38,7.329,2,50.5244157,-84.8120865,7.329,2023-01-19 23:55:48,,93.0,55.0,23.5,46.0,305.0,29.0,93.0,85.5,5.0,57.0,3.0,2.0,57.0,0.0,2023,1,19,23,3.96,43.0
1602.54,7.078,2,50.5243406,-84.81205,7.078,2023-01-19 23:55:49,,93.0,55.0,23.0,43.0,298.0,29.5,92.5,84.0,5.0,57.200000000000045,3.0,2.0,57.200000000000045,0.0,2023,1,19,23,3.96,43.0
1609.88,7.339,2,50.5242668,-84.8120203,7.339,2023-01-19 23:55:50,,94.0,55.0,23.0,44.0,282.0,30.0,92.0,81.5,5.0,57.200000000000045,3.0,2.0,57.200000000000045,1.36,2023,1,19,23,3.96,43.0
1617.37,7.476,2,50.5241908,-84.8119865,7.476,2023-01-19 23:55:51,,95.0,56.0,22.5,47.0,271.0,30.0,91.5,78.5,5.0,57.200000000000045,4.0,2.0,57.200000000000045,1.44,2023,1,19,23,3.96,43.0
1624.71,7.081,2,50.5241134,-84.8119566,7.081,2023-01-19 23:55:52,,96.0,56.0,22.0,51.0,266.0,30.5,91.0,75.5,5.0,57.200000000000045,4.0,2.0,57.200000000000045,1.21,2023,1,19,23,3.96,43.0
1631.25,5.817,2,50.5240455,-84.8119423,5.817,2023-01-19 23:55:53,,95.0,56.0,23.5,54.0,267.0,27.5,89.0,85.0,5.0,57.200000000000045,4.0,2.0,57.200000000000045,1.05,2023,1,19,23,3.96,43.0
1635.43,2.743,2,50.5240015,-84.8119266,2.743,2023-01-19 23:55:54,,93.0,56.0,24.5,50.0,291.0,26.5,86.5,90.0,5.0,57.39999999999998,4.0,2.0,57.39999999999998,0.9,2023,1,19,23,3.96,43.0
1639.87,3.886,2,50.5239551,-84.8119084,3.886,2023-01-19 23:55:55,,91.0,57.0,25.0,47.0,307.0,26.5,86.0,92.0,5.0,57.60000000000002,4.0,2.0,57.60000000000002,0.84,2023,1,19,23,3.96,43.0
1645.12,5.077,2,50.5239021,-84.8118837,5.077,2023-01-19 23:55:56,,90.0,57.0,25.5,46.0,309.0,27.5,88.5,92.5,5.0,57.799999999999955,4.0,2.0,57.799999999999955,0.89,2023,1,19,23,3.96,43.0
1651.16,5.819,2,50.5238413,-84.8118501,5.819,2023-01-19 23:55:57,,90.0,57.0,25.5,50.0,312.0,28.0,91.5,92.5,5.0,58.0,4.0,2.0,58.0,1.06,2023,1,19,23,3.96,43.0
1657.53,6.216,2,50.5237775,-84.8118201,6.216,2023-01-19 23:55:58,,91.0,58.0,25.5,51.0,318.0,28.0,92.0,92.0,5.0,58.0,4.0,2.0,58.0,1.4,2023,1,19,23,3.96,43.0
1663.72,6.177,2,50.5237165,-84.8117926,6.177,2023-01-19 23:55:59,,92.0,58.0,25.0,53.0,324.0,27.5,91.0,91.5,5.0,58.200000000000045,5.0,2.0,58.200000000000045,1.9,2023,1,19,23,3.96,43.0
1670.96,6.964,2,50.5236438,-84.8117585,6.964,2023-01-19 23:56:00,,92.0,58.0,25.0,54.0,301.0,27.0,90.0,91.0,5.0,58.39999999999998,5.0,2.0,58.39999999999998,2.48,2023,1,19,23,3.96,43.0
1679.0,7.783,2,50.5235633,-84.8117089,7.783,2023-01-19 23:56:01,,95.0,59.0,25.0,53.0,315.0,27.0,89.5,90.5,5.0,58.60000000000002,5.0,2.0,58.60000000000002,2.83,2023,1,19,23,3.96,43.0
1687.78,8.522,2,50.5234847,-84.8116345,8.522,2023-01-19 23:56:02,,98.0,59.0,24.5,44.0,372.0,26.5,88.5,89.5,5.0,58.60000000000002,5.0,2.0,58.60000000000002,2.8,2023,1,19,23,3.96,43.0
1695.94,8.248,2,50.5234139,-84.8115657,8.248,2023-01-19 23:56:03,,99.0,60.0,24.5,51.0,432.0,26.0,87.5,89.0,5.0,58.799999999999955,5.0,2.0,58.799999999999955,2.64,2023,1,19,23,3.96,43.0
1703.53,7.796,2,50.5233462,-84.8115091,7.796,2023-01-19 23:56:04,,98.0,60.0,24.0,50.0,354.0,26.0,86.5,88.5,5.0,59.0,5.0,2.0,59.0,2.4,2023,1,19,23,3.96,43.0
1709.84,7.333,2,50.5232875,-84.8114608,7.333,2023-01-19 23:56:05,,97.0,60.0,24.5,48.0,313.0,25.5,86.0,87.5,5.0,59.0,6.0,2.0,59.0,2.15,2023,1,19,23,3.96,43.0
1717.13,7.465,2,50.5232194,-84.8114151,7.465,2023-01-19 23:56:06,,97.0,61.0,27.0,47.0,301.0,25.0,86.5,86.0,5.0,59.200000000000045,6.0,2.0,59.200000000000045,1.86,2023,1,19,23,3.96,43.0
1725.52,8.124,2,50.5231372,-84.8113633,8.124,2023-01-19 23:56:07,,97.0,61.0,29.5,47.0,301.0,24.0,90.0,93.5,5.0,59.200000000000045,6.0,2.0,59.200000000000045,1.64,2023,1,19,23,3.96,43.0
1734.09,8.527,2,50.5230529,-84.8113165,8.527,2023-01-19 23:56:08,,98.0,61.0,27.5,47.0,378.0,25.5,94.0,93.0,5.0,59.200000000000045,6.0,2.0,59.200000000000045,1.38,2023,1,19,23,3.96,43.0
1743.02,8.826,2,50.5229632,-84.8112645,8.826,2023-01-19 23:56:09,,100.0,62.0,27.0,48.0,468.0,26.5,97.0,93.0,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.21,2023,1,19,23,3.96,43.0
1751.8,8.732,2,50.5228738,-84.8112285,8.732,2023-01-19 23:56:10,,100.0,62.0,29.0,44.0,501.0,26.0,97.5,96.5,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1760.43,8.643,2,50.5227834,-84.8111944,8.643,2023-01-19 23:56:11,,99.0,63.0,30.0,39.0,467.0,29.5,98.5,91.5,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1769.22,8.759,2,50.5226893,-84.8111647,8.759,2023-01-19 23:56:12,,98.0,63.0,28.5,44.0,412.0,29.5,96.0,90.0,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1779.88,10.175,2,50.5225776,-84.811144,10.175,2023-01-19 23:56:13,,99.0,63.0,23.5,50.0,308.0,28.0,93.5,84.5,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1790.24,10.316,2,50.5224688,-84.8111126,10.316,2023-01-19 23:56:14,,102.0,64.0,20.0,55.0,309.0,25.5,87.0,78.5,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1800.0,9.882,2,50.5223669,-84.811076,9.882,2023-01-19 23:56:15,,105.0,64.0,19.0,57.0,308.0,22.0,77.0,73.5,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1809.58,9.677,2,50.5222675,-84.8110464,9.677,2023-01-19 23:56:16,,101.0,64.0,18.0,48.0,271.0,19.0,66.5,69.0,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1818.3,9.347,2,50.5221757,-84.8110144,9.347,2023-01-19 23:56:17,,94.0,64.0,17.0,41.0,212.0,15.5,56.0,64.0,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1827.54,9.01,2,50.5220829,-84.8109702,9.01,2023-01-19 23:56:18,,93.0,64.0,16.0,42.0,176.0,12.0,45.5,59.0,5.0,59.200000000000045,6.0,2.0,59.200000000000045,0.0,2023,1,19,23,3.96,43.0
1836.69,8.972,2,50.521991,-84.8109236,8.972,2023-01-19 23:56:19,,91.0,64.0,15.0,41.0,140.0,11.0,42.0,53.5,5.0,59.0,6.0,2.0,59.0,0.0,2023,1,19,23,3.96,43.0
1845.19,8.79,2,50.521906,-84.8108795,8.79,2023-01-19 23:56:20,,88.0,64.0,14.0,37.0,82.0,19.0,63.0,46.0,5.0,59.0,6.0,2.0,59.0,0.0,2023,1,19,23,3.96,43.0
1853.41,8.271,2,50.5218249,-84.8108334,8.271,2023-01-19 23:56:21,,76.0,65.0,15.0,45.0,83.0,17.0,59.5,48.5,5.0,58.799999999999955,6.0,2.0,58.799999999999955,0.0,2023,1,19,23,3.96,43.0
1860.94,7.679,2,50.5217536,-84.8107877,7.679,2023-01-19 23:56:22,,55.0,65.0,16.5,59.0,86.0,15.0,52.5,53.0,5.0,58.60000000000002,6.0,2.0,58.60000000000002,0.0,2023,1,19,23,3.96,43.0
1868.47,7.569,2,50.5216788,-84.8107421,7.569,2023-01-19 23:56:23,,34.0,65.0,18.0,74.0,88.0,12.5,44.5,58.5,5.0,58.60000000000002,6.0,2.0,58.60000000000002,0.0,2023,1,19,23,3.96,43.0
1876.16,7.662,2,50.5216042,-84.8106898,7.662,2023-01-19 23:56:24,,27.0,65.0,19.5,89.0,65.0,10.0,36.5,63.5,5.0,58.39999999999998,6.0,2.0,58.39999999999998,0.0,2023,1,19,23,3.96,43.0
1883.98,7.778,2,50.5215286,-84.810642,7.778,2023-01-19 23:56:25,,57.0,65.0,21.0,96.0,97.0,7.5,28.5,69.0,5.0,58.39999999999998,6.0,2.0,58.39999999999998,0.0,2023,1,19,23,3.96,43.0
1891.81,7.821,2,50.5214547,-84.8105901,7.821,2023-01-19 23:56:26,,82.0,65.0,25.0,76.0,162.0,1.5,83.5,77.0,5.0,58.0,6.0,2.0,58.0,0.0,2023,1,19,23,3.96,43.0
1899.91,8.074,2,50.5213759,-84.8105359,8.074,2023-01-19 23:56:27,,87.0,65.0,27.0,56.0,247.0,14.5,95.5,86.5,5.0,57.799999999999955,6.0,2.0,57.799999999999955,0.0,2023,1,19,23,3.96,43.0
1908.45,8.369,2,50.5212926,-84.8104869,8.369,2023-01-19 23:56:28,,90.0,66.0,27.5,50.0,320.0,26.0,91.0,91.5,5.0,57.200000000000045,6.0,3.0,57.200000000000045,-1.69,2023,1,19,23,3.96,43.0
1917.16,8.588,2,50.5212035,-84.8104478,8.588,2023-01-19 23:56:29,,91.0,66.0,27.0,50.0,304.0,28.0,89.5,90.0,5.0,56.799999999999955,6.0,3.0,56.799999999999955,-2.47,2023,1,19,23,3.96,43.0
1925.57,8.422,2,50.521119,-84.8104047,8.422,2023-01-19 23:56:30,,93.0,66.0,26.0,49.0,296.0,27.0,89.0,87.5,5.0,56.60000000000002,6.0,4.0,56.60000000000002,-2.9,2023,1,19,23,3.96,43.0
1933.03,8.213,2,50.5210479,-84.8103596,8.213,2023-01-19 23:56:31,,93.0,67.0,25.0,45.0,294.0,26.0,88.5,84.5,5.0,56.200000000000045,6.0,4.0,56.200000000000045,-3.18,2023,1,19,23,3.96,43.0
1941.52,8.535,2,50.5209673,-84.8103016,8.535,2023-01-19 23:56:32,,93.0,67.0,23.0,43.0,300.0,26.0,90.5,80.5,5.0,56.0,6.0,4.0,56.0,-3.31,2023,1,19,23,3.96,43.0
1950.81,8.855,2,50.5208828,-84.8102268,8.855,2023-01-19 23:56:33,,93.0,67.0,22.5,45.0,293.0,26.5,90.5,80.0,5.0,56.0,6.0,5.0,56.0,-3.26,2023,1,19,23,3.96,43.0
1960.64,8.663,2,50.5207907,-84.8101622,8.663,2023-01-19 23:56:34,,93.0,68.0,24.0,47.0,288.0,27.5,88.0,83.5,5.0,56.0,6.0,5.0,56.0,-3.04,2023,1,19,23,3.96,43.0
1969.46,8.368,2,50.5207026,-84.8101074,8.368,2023-01-19 23:56:35,,93.0,68.0,22.5,49.0,284.0,27.5,88.0,77.5,5.0,56.0,6.0,5.0,56.0,-2.57,2023,1,19,23,3.96,43.0
1977.4,8.406,2,50.5206238,-84.8100617,8.406,2023-01-19 23:56:36,,93.0,68.0,21.0,45.0,258.0,27.5,88.0,71.5,5.0,56.0,6.0,5.0,56.0,-2.0,2023,1,19,23,3.96,43.0
1986.09,8.333,2,50.5205392,-84.8100147,8.333,2023-01-19 23:56:37,,93.0,68.0,21.0,45.0,234.0,27.5,88.0,72.5,5.0,55.799999999999955,6.0,5.0,55.799999999999955,-1.45,2023,1,19,23,3.96,43.0
1994.6,8.378,2,50.5204526,-84.8099685,8.378,2023-01-19 23:56:38,,93.0,68.0,22.0,49.0,231.0,27.0,86.5,80.0,5.0,55.60000000000002,6.0,5.0,55.60000000000002,-1.13,2023,1,19,23,3.96,43.0
2002.98,8.413,2,50.5203699,-84.8099297,8.413,2023-01-19 23:56:39,,93.0,69.0,23.0,53.0,236.0,24.5,81.0,83.5,5.0,55.39999999999998,6.0,5.0,55.39999999999998,-1.08,2023,1,19,23,3.96,43.0
2011.2,8.041,2,50.5202877,-84.8098867,8.041,2023-01-19 23:56:40,,78.0,69.0,24.0,51.0,236.0,24.5,81.0,82.0,5.0,55.39999999999998,6.0,5.0,55.39999999999998,-1.0,2023,1,19,23,3.96,43.0
2018.81,7.086,2,50.5202087,-84.8098475,7.086,2023-01-19 23:56:41,,57.0,69.0,28.0,34.0,234.0,24.5,83.0,84.5,4.0,55.39999999999998,6.0,6.0,55.39999999999998,-0.93,2023,1,19,23,3.96,43.0
2026.26,6.933,2,50.5201345,-84.809811,6.933,2023-01-19 23:56:42,,35.0,69.0,33.0,17.0,232.0,24.0,85.0,88.5,4.0,55.39999999999998,6.0,6.0,55.39999999999998,-0.88,2023,1,19,23,3.96,43.0
2033.82,7.365,2,50.5200583,-84.8097746,7.365,2023-01-19 23:56:43,,47.0,70.0,34.5,36.0,218.0,24.0,87.0,89.5,4.0,55.39999999999998,6.0,6.0,55.39999999999998,-0.85,2023,1,19,23,3.96,43.0
2041.8,7.873,2,50.5199776,-84.8097381,7.873,2023-01-19 23:56:44,,58.0,70.0,24.0,73.0,230.0,24.0,87.0,81.0,4.0,55.39999999999998,6.0,6.0,55.39999999999998,-0.79,2023,1,19,23,3.96,43.0
2050.18,8.144,2,50.519893,-84.8096955,8.144,2023-01-19 23:56:45,,80.0,70.0,27.5,51.0,298.0,23.0,91.0,95.5,4.0,55.200000000000045,6.0,6.0,55.200000000000045,-0.7,2023,1,19,23,3.96,43.0
2058.92,8.5,2,50.5198063,-84.8096433,8.5,2023-01-19 23:56:46,,98.0,71.0,27.0,45.0,499.0,27.0,95.5,98.0,4.0,55.200000000000045,6.0,6.0,55.200000000000045,-0.62,2023,1,19,23,3.96,43.0
2068.31,8.776,2,50.5197128,-84.8096016,8.776,2023-01-19 23:56:47,,101.0,71.0,26.0,40.0,610.0,29.0,97.5,96.0,4.0,55.200000000000045,6.0,6.0,55.200000000000045,-0.56,2023,1,19,23,3.96,43.0
2077.71,8.937,2,50.5196173,-84.8095586,8.937,2023-01-19 23:56:48,,103.0,72.0,26.5,34.0,580.0,28.5,98.0,93.5,4.0,55.200000000000045,6.0,6.0,55.200000000000045,-0.52,2023,1,19,23,3.96,43.0
2087.01,8.975,2,50.5195212,-84.8095129,8.975,2023-01-19 23:56:49,,104.0,73.0,26.5,32.0,548.0,28.0,98.0,91.0,4.0,55.0,6.0,6.0,55.0,-0.57,2023,1,19,23,3.96,43.0
2096.35,8.966,2,50.5194259,-84.8094675,8.966,2023-01-19 23:56:50,,104.0,73.0,25.0,42.0,513.0,28.0,98.0,90.5,4.0,55.0,6.0,6.0,55.0,-0.62,2023,1,19,23,3.96,43.0
2105.72,8.948,2,50.5193333,-84.8094218,8.948,2023-01-19 23:56:51,,104.0,73.0,25.5,52.0,457.0,29.0,96.5,94.0,4.0,54.799999999999955,6.0,6.0,54.799999999999955,-0.64,2023,1,19,23,3.96,43.0
2114.74,8.953,2,50.519239,-84.8093829,8.953,2023-01-19 23:56:52,,105.0,74.0,25.5,48.0,392.0,30.0,95.5,93.0,4.0,54.799999999999955,6.0,6.0,54.799999999999955,-0.66,2023,1,19,23,3.96,43.0
2123.76,8.946,2,50.5191481,-84.8093406,8.946,2023-01-19 23:56:53,,106.0,74.0,25.0,44.0,391.0,29.5,95.5,87.5,4.0,54.799999999999955,6.0,6.0,54.799999999999955,-0.68,2023,1,19,23,3.96,43.0
2133.04,8.878,2,50.5190559,-84.8092879,8.878,2023-01-19 23:56:54,,105.0,75.0,24.0,44.0,373.0,27.5,96.5,82.5,4.0,54.60000000000002,6.0,6.0,54.60000000000002,-0.69,2023,1,19,23,3.96,43.0
2142.23,8.913,2,50.5189613,-84.8092464,8.913,2023-01-19 23:56:55,,106.0,75.0,27.0,46.0,396.0,29.5,91.0,92.0,4.0,54.60000000000002,6.0,6.0,54.60000000000002,-0.71,2023,1,19,23,3.96,43.0
2151.42,8.998,2,50.5188692,-84.8092034,8.998,2023-01-19 23:56:56,,107.0,75.0,26.5,48.0,454.0,30.0,90.5,91.5,4.0,54.60000000000002,6.0,7.0,54.60000000000002,-0.76,2023,1,19,23,3.96,43.0
2160.82,9.276,2,50.5187722,-84.8091582,9.276,2023-01-19 23:56:57,,108.0,76.0,25.0,48.0,437.0,29.5,91.5,87.0,4.0,54.60000000000002,6.0,7.0,54.60000000000002,-0.73,2023,1,19,23,3.96,43.0
2170.29,9.203,2,50.5186749,-84.8091125,9.203,2023-01-19 23:56:58,,108.0,76.0,23.5,48.0,386.0,29.5,93.0,83.0,4.0,54.60000000000002,6.0,7.0,54.60000000000002,-0.12,2023,1,19,23,3.96,43.0
2179.68,9.057,2,50.518579,-84.8090734,9.057,2023-01-19 23:56:59,,108.0,76.0,22.0,49.0,342.0,29.0,94.0,79.0,4.0,54.60000000000002,6.0,7.0,54.60000000000002,0.0,2023,1,19,23,3.96,43.0
2188.89,8.919,2,50.5184865,-84.8090369,8.919,2023-01-19 23:57:00,,107.0,77.0,23.0,49.0,295.0,28.0,88.0,80.0,4.0,54.60000000000002,6.0,7.0,54.60000000000002,0.0,2023,1,19,23,3.96,43.0
2197.96,8.818,2,50.5183937,-84.8089881,8.818,2023-01-19 23:57:01,,101.0,77.0,23.0,48.0,197.0,23.5,75.5,83.5,4.0,54.60000000000002,6.0,7.0,54.60000000000002,0.0,2023,1,19,23,3.96,43.0
2206.94,8.637,2,50.5183048,-84.8089401,8.637,2023-01-19 23:57:02,,97.0,77.0,23.0,46.0,197.0,22.0,74.5,84.5,4.0,54.60000000000002,6.0,7.0,54.60000000000002,0.0,2023,1,19,23,3.96,43.0
2215.91,8.562,2,50.5182172,-84.8088874,8.562,2023-01-19 23:57:03,,95.0,77.0,23.0,45.0,219.0,24.0,82.0,81.5,4.0,54.799999999999955,6.0,7.0,54.799999999999955,0.0,2023,1,19,23,3.96,43.0
2224.08,7.861,2,50.5181366,-84.8088408,7.861,2023-01-19 23:57:04,,70.0,77.0,22.0,43.0,184.0,24.0,82.0,77.0,4.0,54.799999999999955,6.0,7.0,54.799999999999955,0.0,2023,1,19,23,3.96,43.0
2231.8,6.853,2,50.5180595,-84.8088009,6.853,2023-01-19 23:57:05,,44.0,77.0,21.0,42.0,149.0,24.0,82.0,73.0,4.0,55.0,6.0,7.0,55.0,0.0,2023,1,19,23,3.96,43.0
2238.56,6.08,2,50.5179928,-84.8087642,6.08,2023-01-19 23:57:06,,19.0,77.0,20.5,36.0,115.0,24.0,82.0,68.5,4.0,55.200000000000045,6.0,7.0,55.200000000000045,0.0,2023,1,19,23,3.96,43.0
2244.59,5.425,2,50.5179322,-84.8087343,5.425,2023-01-19 23:57:07,,0.0,77.0,20.0,31.0,0.0,23.5,81.5,67.0,4.0,55.200000000000045,6.0,7.0,55.200000000000045,0.0,2023,1,19,23,3.96,43.0
2249.0,3.846,2,50.5178862,-84.8087135,3.846,2023-01-19 23:57:08,,0.0,77.0,19.5,25.0,0.0,23.0,80.5,67.5,4.0,55.39999999999998,6.0,7.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2252.66,3.242,2,50.5178482,-84.8087086,3.242,2023-01-19 23:57:09,,0.0,77.0,19.0,19.0,0.0,22.0,79.5,68.5,4.0,55.39999999999998,6.0,7.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2256.26,3.616,2,50.5178084,-84.8086952,3.616,2023-01-19 23:57:10,,35.0,77.0,18.5,14.0,7.0,21.5,78.5,69.0,4.0,55.39999999999998,6.0,7.0,55.39999999999998,1.02,2023,1,19,23,3.96,43.0
2259.95,3.619,2,50.517771,-84.8086903,3.619,2023-01-19 23:57:11,,81.0,77.0,18.5,8.0,31.0,20.5,77.5,70.0,4.0,55.39999999999998,6.0,7.0,55.39999999999998,1.31,2023,1,19,23,3.96,43.0
2263.25,2.966,2,50.5177347,-84.8086903,2.966,2023-01-19 23:57:12,,55.0,78.0,18.0,9.0,54.0,20.0,76.5,70.0,4.0,55.60000000000002,6.0,7.0,55.60000000000002,1.36,2023,1,19,23,3.96,43.0
2266.21,2.929,2,50.5177051,-84.8087035,2.929,2023-01-19 23:57:13,,43.0,78.0,21.5,25.0,154.0,20.5,73.0,60.0,4.0,55.60000000000002,6.0,7.0,55.60000000000002,1.51,2023,1,19,23,3.96,43.0
2268.16,2.219,2,50.5176941,-84.8087284,2.219,2023-01-19 23:57:14,,29.0,78.0,22.0,28.0,110.0,21.0,73.0,59.5,4.0,55.799999999999955,6.0,7.0,55.799999999999955,1.65,2023,1,19,23,3.96,43.0
2270.03,1.97,2,50.5176864,-84.8087489,1.97,2023-01-19 23:57:15,,14.0,78.0,22.0,30.0,65.0,22.0,74.5,61.5,4.0,55.799999999999955,7.0,7.0,55.799999999999955,1.73,2023,1,19,23,3.96,43.0
2272.34,2.218,2,50.5176707,-84.8087801,2.218,2023-01-19 23:57:16,,0.0,78.0,22.5,33.0,0.0,22.5,76.0,63.5,4.0,55.799999999999955,7.0,7.0,55.799999999999955,1.71,2023,1,19,23,3.96,43.0
2273.03,1.052,2,50.5176656,-84.8087905,1.052,2023-01-19 23:57:17,,0.0,78.0,22.5,36.0,0.0,23.5,77.5,65.5,4.0,55.799999999999955,7.0,7.0,55.799999999999955,1.67,2023,1,19,23,3.96,43.0
2275.46,3.423,1,50.5175981,-84.8087717,3.423,2023-01-19 23:57:27,,20.0,78.0,23.5,62.0,15.0,31.5,93.0,86.0,4.0,55.799999999999955,7.0,7.0,55.799999999999955,0.0,2023,1,19,23,3.96,43.0
2280.32,4.43,1,50.5175589,-84.8087241,4.43,2023-01-19 23:57:28,,56.0,78.0,24.0,65.0,128.0,32.5,94.5,88.0,4.0,55.60000000000002,7.0,7.0,55.60000000000002,0.0,2023,1,19,23,3.96,43.0
2286.13,5.409,1,50.5175171,-84.8086616,5.409,2023-01-19 23:57:29,,81.0,79.0,24.0,61.0,322.0,33.0,96.0,90.0,4.0,55.39999999999998,7.0,7.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2292.62,6.251,2,50.5174697,-84.8085917,6.251,2023-01-19 23:57:30,,98.0,79.0,24.5,58.0,545.0,32.5,95.0,92.5,4.0,55.39999999999998,7.0,7.0,55.39999999999998,0.0,2023,1,19,23,3.96,43.0
2299.59,6.8,2,50.5174199,-84.8085191,6.8,2023-01-19 23:57:31,,103.0,80.0,26.0,54.0,521.0,30.5,93.0,95.0,4.0,55.200000000000045,7.0,7.0,55.200000000000045,0.0,2023,1,19,23,3.96,43.0
2306.83,7.129,2,50.5173666,-84.8084399,7.129,2023-01-19 23:57:32,,97.0,80.0,27.5,50.0,442.0,28.5,90.5,97.5,4.0,55.0,7.0,7.0,55.0,0.0,2023,1,19,23,3.96,43.0
2313.9,7.12,2,50.5173159,-84.8083655,7.12,2023-01-19 23:57:33,,92.0,80.0,30.5,47.0,347.0,28.0,90.0,97.5,4.0,54.799999999999955,7.0,7.0,54.799999999999955,0.0,2023,1,19,23,3.96,43.0
2321.24,7.26,2,50.5172652,-84.8082851,7.26,2023-01-19 23:57:34,,94.0,81.0,30.0,46.0,376.0,27.0,88.5,93.0,4.0,54.60000000000002,7.0,7.0,54.60000000000002,0.0,2023,1,19,23,3.96,43.0
2328.65,7.376,2,50.5172119,-84.8082098,7.376,2023-01-19 23:57:35,,95.0,81.0,26.5,46.0,361.0,25.5,86.0,84.5,4.0,54.60000000000002,7.0,7.0,54.60000000000002,-1.72,2023,1,19,23,3.96,43.0
2335.95,7.317,2,50.5171571,-84.8081302,7.317,2023-01-19 23:57:36,,93.0,81.0,23.5,46.0,315.0,24.0,83.5,75.5,4.0,54.60000000000002,7.0,8.0,54.60000000000002,-2.03,2023,1,19,23,3.96,43.0
2342.82,6.979,2,50.5171092,-84.808055,6.979,2023-01-19 23:57:37,,92.0,82.0,20.0,45.0,270.0,22.5,81.0,67.0,4.0,54.60000000000002,7.0,8.0,54.60000000000002,-1.85,2023,1,19,23,3.96,43.0
2349.23,6.577,2,50.5170643,-84.8079831,6.577,2023-01-19 23:57:38,,81.0,82.0,16.5,45.0,178.0,21.0,78.5,58.5,4.0,54.60000000000002,7.0,8.0,54.60000000000002,-1.57,2023,1,19,23,3.96,43.0
2355.19,6.068,2,50.5170246,-84.8079156,6.068,2023-01-19 23:57:39,,56.0,82.0,17.5,45.0,127.0,18.0,78.5,59.0,4.0,54.799999999999955,7.0,8.0,54.799999999999955,-0.28,2023,1,19,23,3.96,43.0
2359.54,4.792,2,50.5169981,-84.8078652,4.792,2023-01-19 23:57:40,,30.0,82.0,22.0,46.0,77.0,14.0,80.0,65.5,4.0,55.0,7.0,8.0,55.0,0.0,2023,1,19,23,3.96,43.0
2362.93,3.247,2,50.5169792,-84.8078209,3.247,2023-01-19 23:57:41,,5.0,82.0,26.0,48.0,0.0,10.0,81.5,72.5,4.0,55.200000000000045,7.0,8.0,55.200000000000045,0.08,2023,1,19,23,3.96,43.0
2365.85,3.426,2,50.5169578,-84.8077947,3.426,2023-01-19 23:57:42,,11.0,82.0,30.5,50.0,1.0,6.0,82.5,79.0,4.0,55.39999999999998,7.0,8.0,55.39999999999998,0.58,2023,1,19,23,3.96,43.0
2369.17,3.621,2,50.5169221,-84.8077892,3.621,2023-01-19 23:57:43,,26.0,82.0,35.0,53.0,8.0,2.0,84.0,86.0,4.0,55.39999999999998,7.0,8.0,55.39999999999998,1.18,2023,1,19,23,3.96,43.0
2373.11,4.228,2,50.5168841,-84.8078087,4.228,2023-01-19 23:57:44,,36.0,82.0,36.5,53.0,19.0,1.5,85.5,89.0,4.0,55.39999999999998,7.0,8.0,55.39999999999998,1.65,2023,1,19,23,3.96,43.0
