timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-10-07 21:03:34,,1397.97,7.338,3.0,50.5183904,-84.7990312,7.338,24.0,96.0,28.0,26.0,92.5,336.0,23.0,73.5,79.0,8.0,5.0,6.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:35,,1405.75,7.675,3.0,50.5184493,-84.7989496,7.675,24.0,101.0,28.0,26.5,96.5,414.0,30.0,93.0,76.0,8.0,5.0,6.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:36,,1413.85,7.964,3.0,50.5185092,-84.7988667,7.964,24.0,104.0,29.0,22.5,93.0,414.0,29.5,94.0,74.0,8.0,5.0,6.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:37,,1421.66,7.843,3.0,50.5185683,-84.7987848,7.843,24.0,104.0,29.0,17.5,62.0,312.0,24.0,81.0,71.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:38,,1429.33,7.72,3.0,50.5186225,-84.7987036,7.72,24.0,103.0,29.0,20.5,74.0,136.0,17.0,59.0,68.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:39,,1437.16,7.873,3.0,50.5186815,-84.7986219,7.873,24.0,106.0,29.0,25.0,91.0,249.0,15.5,53.0,65.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:40,,1445.68,8.232,3.0,50.5187465,-84.7985378,8.232,24.0,109.0,30.0,27.0,91.5,319.0,20.5,69.5,64.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:41,,1453.57,8.21,3.0,50.5188049,-84.798448,8.21,24.0,109.0,30.0,26.5,92.0,351.0,25.0,86.5,67.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:42,,1461.85,8.46,3.0,50.5188599,-84.7983646,8.46,24.0,84.0,30.0,25.5,92.0,336.0,22.5,84.5,81.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:43,,1469.24,7.677,3.0,50.5189041,-84.7982763,7.677,24.0,85.0,30.0,24.5,88.5,225.0,19.0,86.0,96.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:44,,1477.39,8.391,3.0,50.5189587,-84.7981765,8.391,24.0,87.0,30.0,22.5,84.0,131.0,15.0,89.0,91.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:45,,1485.46,8.126,3.0,50.5190227,-84.7981032,8.126,24.0,64.0,30.0,21.0,79.5,103.0,10.5,92.5,78.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:46,,1493.28,7.347,3.0,50.5190822,-84.7980207,7.347,24.0,41.0,30.0,19.5,75.0,74.0,6.5,95.5,65.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:47,,1500.25,7.03,3.0,50.5191329,-84.7979473,7.03,24.0,18.0,30.0,18.0,70.5,46.0,2.5,98.5,52.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:48,,1506.75,6.458,3.0,50.5191825,-84.7978842,6.458,24.0,0.0,30.0,18.0,70.0,0.0,1.5,97.5,53.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:49,,1512.97,6.2,3.0,50.5192327,-84.7978203,6.2,24.0,0.0,30.0,19.5,74.0,0.0,4.5,93.0,55.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:50,,1519.27,6.396,3.0,50.519283,-84.7977568,6.396,24.0,19.0,31.0,21.5,78.0,4.0,7.5,88.0,56.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:51,,1525.89,6.598,3.0,50.519339,-84.7977013,6.598,24.0,98.0,31.0,23.5,82.0,137.0,11.0,83.0,58.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:52,,1535.28,6.855,3.0,50.5194244,-84.797629,6.855,24.0,100.0,31.0,25.0,86.5,248.0,14.0,78.0,64.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:53,,1543.96,7.11,3.0,50.519497,-84.7975559,7.11,24.0,100.0,31.0,27.0,90.5,214.0,17.0,73.0,65.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:54,,1551.88,7.417,3.0,50.5195613,-84.7974737,7.417,24.0,93.0,31.0,28.5,93.0,213.0,19.5,69.0,64.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:55,,1560.31,7.675,3.0,50.5196291,-84.797401,7.675,24.0,97.0,32.0,27.5,89.5,232.0,20.0,69.0,64.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:56,,1568.01,7.647,3.0,50.5196923,-84.79732,7.647,24.0,98.0,32.0,26.5,86.5,232.0,20.0,69.0,66.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:57,,1575.82,7.729,3.0,50.5197558,-84.7972524,7.729,24.0,87.0,32.0,25.5,83.5,220.0,20.5,69.5,61.0,7.199999999999989,5.0,6.0,7.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:58,,1584.65,7.223,3.0,50.5198297,-84.7971736,7.223,24.0,63.0,32.0,24.5,80.5,204.0,21.0,69.5,50.0,7.199999999999989,5.0,6.0,7.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:03:59,,1592.66,6.795,3.0,50.5198979,-84.7971009,6.795,24.0,40.0,32.0,19.0,82.0,188.0,20.0,66.0,36.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:00,,1600.23,7.655,3.0,50.5199619,-84.7970364,7.655,24.0,29.0,32.0,0.0,100.0,86.0,14.5,50.5,23.0,7.399999999999977,5.0,6.0,7.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:01,,1607.34,7.255,3.0,50.5200207,-84.7969647,7.255,24.0,18.0,32.0,8.5,97.5,69.0,16.0,54.5,9.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:02,,1614.14,6.967,3.0,50.5200793,-84.7969103,6.967,24.0,8.0,32.0,17.0,95.0,52.0,17.5,58.5,23.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:03,,1621.11,6.948,3.0,50.5201383,-84.7968468,6.948,24.0,17.0,32.0,25.5,93.0,2.0,19.0,62.5,38.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:04,,1626.97,6.151,3.0,50.5201883,-84.796792,6.151,24.0,25.0,32.0,29.5,84.5,9.0,20.0,65.5,47.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:05,,1633.32,6.319,3.0,50.5202381,-84.7967281,6.319,24.0,94.0,32.0,18.0,58.0,106.0,20.0,65.5,51.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:06,,1640.36,6.821,3.0,50.5202843,-84.7966546,6.821,24.0,101.0,33.0,20.5,75.0,218.0,18.0,62.5,53.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:07,,1647.02,6.737,3.0,50.5203337,-84.7965828,6.737,24.0,105.0,33.0,21.5,83.0,374.0,17.5,63.0,50.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:08,,1654.35,7.138,3.0,50.5203889,-84.796509,7.138,24.0,108.0,33.0,22.0,82.0,355.0,18.0,67.0,58.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:09,,1661.56,7.208,3.0,50.5204436,-84.7964273,7.208,24.0,109.0,34.0,22.0,81.0,327.0,19.0,70.5,69.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:10,,1669.77,7.95,3.0,50.5205075,-84.7963451,7.95,24.0,103.0,34.0,22.5,80.0,272.0,20.0,74.5,58.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:11,,1677.21,7.574,3.0,50.5205623,-84.7962725,7.574,24.0,98.0,34.0,25.0,87.5,228.0,20.5,74.0,61.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:12,,1686.17,8.638,3.0,50.5206393,-84.7961908,8.638,24.0,99.0,34.0,24.5,91.0,235.0,22.5,78.0,64.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:13,,1694.7,8.57,3.0,50.5207071,-84.7961095,8.57,24.0,100.0,35.0,22.5,89.0,240.0,25.0,85.0,65.0,7.600000000000023,5.0,6.0,7.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:14,,1702.63,8.062,3.0,50.5207713,-84.7960358,8.062,24.0,102.0,35.0,24.0,91.5,255.0,20.0,82.0,64.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:15,,1711.11,8.348,3.0,50.5208356,-84.7959534,8.348,24.0,103.0,35.0,24.0,83.0,323.0,19.5,73.5,60.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:16,,1719.32,8.208,3.0,50.5209034,-84.7958714,8.208,24.0,104.0,35.0,25.0,83.5,279.0,20.5,73.5,60.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:17,,1727.68,8.237,3.0,50.5209623,-84.7957814,8.237,24.0,105.0,36.0,26.5,87.5,234.0,21.5,76.0,61.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:18,,1736.47,8.15,3.0,50.521035,-84.7956997,8.15,24.0,101.0,36.0,27.5,91.0,228.0,23.0,79.0,61.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:19,,1744.98,8.504,3.0,50.5211067,-84.795619,8.504,24.0,101.0,36.0,29.0,94.5,270.0,24.0,81.5,62.0,7.800000000000011,5.0,6.0,7.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:20,,1754.2,8.76,3.0,50.521182,-84.795534,8.76,24.0,103.0,37.0,31.0,97.0,339.0,25.0,82.5,60.0,8.0,5.0,6.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:21,,1763.52,9.384,3.0,50.5212553,-84.7954429,9.384,24.0,105.0,37.0,30.5,98.0,380.0,27.5,85.5,59.0,8.0,5.0,6.0,8.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:22,,1772.66,9.409,3.0,50.5213315,-84.7953618,9.409,24.0,108.0,37.0,26.0,92.0,385.0,29.0,90.0,52.0,8.199999999999989,5.0,6.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:23,,1782.61,9.314,3.0,50.5214091,-84.7952613,9.314,24.0,108.0,38.0,21.5,83.0,356.0,28.5,92.5,55.0,8.199999999999989,5.0,6.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:24,,1792.29,9.129,3.0,50.5214861,-84.7951619,9.129,23.0,109.0,38.0,22.5,83.0,328.0,27.5,90.0,62.0,8.199999999999989,5.0,6.0,8.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:25,,1801.5,9.129,3.0,50.52156,-84.795075,9.129,23.0,110.0,38.0,23.5,82.5,253.0,26.5,87.0,49.0,8.399999999999977,5.0,6.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:26,,1810.99,8.72,3.0,50.5216294,-84.7949735,8.72,23.0,110.0,38.0,23.0,80.5,223.0,26.0,87.5,50.0,8.399999999999977,5.0,6.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:27,,1819.98,8.888,3.0,50.5216958,-84.7948791,8.888,23.0,109.0,39.0,22.0,76.5,209.0,26.0,87.5,53.0,8.399999999999977,5.0,6.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:28,,1829.06,8.693,3.0,50.5217677,-84.7947892,8.693,23.0,107.0,39.0,22.5,73.5,191.0,24.5,79.5,56.0,8.399999999999977,5.0,6.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:29,,1838.16,8.804,3.0,50.5218362,-84.794698,8.804,23.0,105.0,39.0,20.5,67.5,150.0,19.5,68.5,50.0,8.399999999999977,5.0,6.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:30,,1846.59,7.966,3.0,50.5219055,-84.7946153,7.966,23.0,90.0,39.0,22.0,70.0,143.0,16.5,62.5,61.0,8.399999999999977,5.0,6.0,8.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:31,,1855.77,8.626,3.0,50.5219821,-84.7945345,8.626,23.0,62.0,39.0,25.0,75.0,136.0,13.5,56.5,68.0,8.600000000000023,5.0,6.0,8.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:32,,1863.35,7.691,3.0,50.5220499,-84.7944709,7.691,23.0,34.0,39.0,27.5,79.0,129.0,10.5,50.5,74.0,8.600000000000023,5.0,6.0,8.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:33,,1871.55,7.637,3.0,50.5221179,-84.7943984,7.637,23.0,6.0,39.0,30.0,83.5,122.0,7.5,44.0,79.0,8.600000000000023,5.0,6.0,8.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:34,,1878.65,5.524,3.0,50.5221772,-84.7943345,5.524,23.0,7.0,39.0,32.5,88.0,1.0,4.5,37.5,85.0,8.800000000000011,5.0,6.0,8.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:35,,1883.5,3.789,3.0,50.5222165,-84.7942908,3.789,23.0,21.0,39.0,35.5,92.5,3.0,1.5,31.5,91.0,9.0,5.0,6.0,9.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:36,,1887.04,3.97,3.0,50.5222489,-84.7942628,3.97,23.0,29.0,39.0,31.0,84.0,24.0,0.5,25.0,97.0,9.199999999999989,5.0,6.0,9.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:37,,1888.95,2.416,3.0,50.5222623,-84.7942445,2.416,23.0,36.0,39.0,21.0,65.0,29.0,2.0,18.5,86.0,9.399999999999977,5.0,6.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:38,,1890.02,1.4,3.0,50.5222669,-84.7942266,1.4,23.0,27.0,39.0,11.5,46.0,25.0,3.5,12.5,67.0,9.399999999999977,5.0,6.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:51,,1890.09,3.52,2.0,50.5223083,-84.7941627,3.52,23.0,0.0,39.0,21.0,91.5,0.0,0.5,1.5,52.0,9.800000000000011,5.0,6.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:52,,1892.4,3.007,2.0,50.5223273,-84.7941475,3.007,23.0,18.0,39.0,22.0,95.0,24.0,0.0,1.0,51.0,9.800000000000011,5.0,6.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:53,,1895.8,2.979,2.0,50.522363,-84.7941262,2.979,23.0,33.0,39.0,23.0,98.5,86.0,1.5,4.5,50.0,9.800000000000011,5.0,6.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:54,,1898.76,3.173,2.0,50.522392,-84.7941014,3.173,23.0,44.0,39.0,28.5,98.0,132.0,29.0,83.0,49.0,10.0,5.0,6.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:55,,1902.55,3.416,2.0,50.5224223,-84.7940712,3.416,23.0,52.0,40.0,29.0,97.0,188.0,32.0,97.5,52.0,10.0,5.0,6.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:56,,1906.41,3.747,2.0,50.5224541,-84.7940347,3.747,23.0,60.0,40.0,29.0,96.5,207.0,29.5,97.5,55.0,10.0,5.0,6.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:04:57,,1910.81,4.263,2.0,50.5224857,-84.7939894,4.263,23.0,68.0,40.0,28.5,96.5,231.0,28.5,98.0,57.0,10.0,5.0,6.0,10.0,0.05,2022,10,7,21,4.85,202.0
2022-10-07 21:04:58,,1915.43,4.641,2.0,50.5225167,-84.7939362,4.641,23.0,75.0,40.0,27.5,95.5,254.0,30.0,97.0,59.0,10.0,5.0,6.0,10.0,0.61,2022,10,7,21,4.85,202.0
2022-10-07 21:04:59,,1920.45,4.852,2.0,50.5225442,-84.7938722,4.852,23.0,80.0,41.0,30.0,96.0,264.0,29.0,96.0,61.0,10.199999999999989,5.0,6.0,10.199999999999989,0.66,2022,10,7,21,4.85,202.0
2022-10-07 21:05:00,,1925.79,5.284,2.0,50.5225802,-84.7938092,5.284,23.0,87.0,41.0,28.5,93.5,253.0,29.5,95.0,60.0,10.199999999999989,5.0,6.0,10.199999999999989,0.82,2022,10,7,21,4.85,202.0
2022-10-07 21:05:01,,1931.68,5.585,2.0,50.5226177,-84.7937438,5.585,23.0,91.0,41.0,26.0,90.5,213.0,29.5,93.5,66.0,10.199999999999989,5.0,6.0,10.199999999999989,0.79,2022,10,7,21,4.85,202.0
2022-10-07 21:05:02,,1937.76,5.992,3.0,50.5226639,-84.7936794,5.992,23.0,94.0,41.0,24.5,88.5,184.0,30.0,92.5,68.0,10.199999999999989,5.0,6.0,10.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:03,,1943.64,5.928,3.0,50.5227092,-84.7936248,5.928,23.0,97.0,41.0,24.5,89.0,186.0,30.0,92.0,66.0,10.199999999999989,5.0,6.0,10.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:04,,1949.82,6.09,3.0,50.5227551,-84.7935607,6.09,23.0,94.0,42.0,24.5,87.0,199.0,27.0,83.0,69.0,10.399999999999977,5.0,6.0,10.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:05,,1955.84,6.072,3.0,50.5228047,-84.7934975,6.072,23.0,92.0,42.0,23.5,84.5,211.0,25.0,77.5,71.0,10.399999999999977,5.0,6.0,10.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:06,,1961.97,6.319,3.0,50.5228496,-84.7934346,6.319,23.0,93.0,42.0,22.0,82.0,205.0,24.0,75.0,74.0,10.399999999999977,5.0,6.0,10.399999999999977,0.05,2022,10,7,21,4.85,202.0
2022-10-07 21:05:07,,1968.6,6.575,3.0,50.5228957,-84.7933611,6.575,23.0,95.0,42.0,20.5,79.5,196.0,23.0,72.0,72.0,10.399999999999977,5.0,6.0,10.399999999999977,0.63,2022,10,7,21,4.85,202.0
2022-10-07 21:05:08,,1975.36,6.769,3.0,50.5229455,-84.7932976,6.769,23.0,93.0,42.0,19.0,77.0,177.0,21.5,69.5,61.0,10.399999999999977,5.0,6.0,10.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:09,,1982.08,7.08,3.0,50.5229979,-84.7932277,7.08,23.0,89.0,43.0,19.5,77.5,153.0,22.0,69.5,71.0,10.399999999999977,5.0,6.0,10.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:10,,1989.98,7.092,4.0,50.5230448,-84.7931349,7.092,23.0,90.0,43.0,20.5,78.5,154.0,23.0,70.0,69.0,10.399999999999977,5.0,6.0,10.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:11,,1996.9,7.356,3.0,50.5230909,-84.7930522,7.356,23.0,92.0,43.0,21.5,78.5,140.0,21.5,66.5,67.0,10.199999999999989,5.0,6.0,10.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:12,,2004.09,7.495,3.0,50.5231447,-84.7929715,7.495,23.0,94.0,43.0,22.0,76.0,135.0,16.0,54.5,69.0,10.199999999999989,5.0,6.0,10.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:13,,2012.05,7.68,3.0,50.5231999,-84.7928887,7.68,23.0,95.0,43.0,21.0,75.0,132.0,16.0,58.0,74.0,10.0,5.0,6.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:14,,2019.53,7.872,3.0,50.5232592,-84.7928156,7.872,23.0,94.0,43.0,21.5,76.0,127.0,17.5,56.5,71.0,10.0,5.0,6.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:15,,2027.56,7.864,3.0,50.5233192,-84.7927329,7.864,23.0,93.0,43.0,20.0,71.5,124.0,18.0,55.5,70.0,10.0,5.0,6.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:16,,2035.44,7.605,3.0,50.5233875,-84.7926599,7.605,23.0,94.0,43.0,17.5,65.0,122.0,17.5,55.5,69.0,10.0,5.0,6.0,10.0,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:17,,2043.42,7.573,3.0,50.5234511,-84.7925869,7.573,23.0,79.0,44.0,16.5,64.0,116.0,16.5,55.5,72.0,9.800000000000011,5.0,6.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:18,,2051.04,7.435,3.0,50.5235056,-84.7925053,7.435,23.0,65.0,44.0,17.5,66.0,111.0,12.0,56.5,85.0,9.800000000000011,5.0,6.0,9.800000000000011,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:19,,2058.53,7.466,3.0,50.5235629,-84.7924259,7.466,23.0,50.0,44.0,18.5,68.0,105.0,7.5,57.5,98.0,9.600000000000023,5.0,6.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:20,,2066.69,7.695,3.0,50.5236296,-84.7923497,7.695,23.0,54.0,44.0,19.5,70.0,94.0,3.0,58.5,79.0,9.600000000000023,5.0,6.0,9.600000000000023,-0.07,2022,10,7,21,4.85,202.0
2022-10-07 21:05:21,,2074.68,7.83,3.0,50.5236977,-84.792277,7.83,23.0,92.0,44.0,21.0,74.5,105.0,5.0,59.5,69.0,9.600000000000023,5.0,6.0,9.600000000000023,-0.93,2022,10,7,21,4.85,202.0
2022-10-07 21:05:22,,2082.78,7.81,3.0,50.5237649,-84.7922052,7.81,23.0,93.0,44.0,23.0,83.0,129.0,18.0,60.5,70.0,9.600000000000023,5.0,6.0,9.600000000000023,-0.89,2022,10,7,21,4.85,202.0
2022-10-07 21:05:23,,2090.66,7.63,3.0,50.5238286,-84.7921325,7.63,23.0,93.0,44.0,23.0,82.5,139.0,17.5,60.0,71.0,9.600000000000023,5.0,6.0,9.600000000000023,-0.75,2022,10,7,21,4.85,202.0
2022-10-07 21:05:24,,2098.56,7.842,3.0,50.5238923,-84.7920597,7.842,23.0,93.0,44.0,23.0,81.5,148.0,17.0,60.5,65.0,9.600000000000023,5.0,6.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:25,,2106.82,7.868,3.0,50.5239613,-84.7919859,7.868,23.0,94.0,45.0,22.5,80.0,168.0,17.5,64.0,55.0,9.399999999999977,5.0,6.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:26,,2114.95,7.891,3.0,50.5240277,-84.7919062,7.891,23.0,95.0,45.0,22.0,78.5,180.0,18.0,67.5,48.0,9.399999999999977,5.0,6.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:27,,2122.37,6.672,3.0,50.5240878,-84.7918321,6.672,23.0,86.0,45.0,21.5,77.0,183.0,18.5,71.0,62.0,9.399999999999977,5.0,6.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:28,,2127.31,4.113,3.0,50.5241238,-84.7917779,4.113,23.0,54.0,45.0,21.5,75.5,148.0,18.5,74.5,76.0,9.600000000000023,5.0,6.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:29,,2130.82,3.592,3.0,50.5241417,-84.7917332,3.592,23.0,23.0,45.0,26.0,79.5,112.0,18.5,75.5,90.0,9.600000000000023,5.0,6.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:30,,2134.14,4.337,3.0,50.5241698,-84.791705,4.337,23.0,30.0,45.0,38.0,92.5,115.0,18.0,73.0,93.0,9.600000000000023,5.0,6.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:31,,2138.35,5.093,3.0,50.5242059,-84.7916689,5.093,23.0,44.0,45.0,33.0,90.0,129.0,20.0,76.5,72.0,9.600000000000023,5.0,6.0,9.600000000000023,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:32,,2143.26,5.541,3.0,50.524252,-84.7916321,5.541,23.0,55.0,46.0,27.5,88.0,182.0,21.5,80.5,51.0,9.399999999999977,5.0,6.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:33,,2148.68,6.055,3.0,50.524302,-84.7915953,6.055,23.0,63.0,46.0,22.5,86.0,327.0,23.5,84.0,51.0,9.399999999999977,5.0,6.0,9.399999999999977,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:34,,2155.35,6.92,3.0,50.5243552,-84.7915332,6.92,23.0,71.0,46.0,19.0,84.0,340.0,23.0,86.0,52.0,9.199999999999989,5.0,6.0,9.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:35,,2163.02,7.244,3.0,50.5244114,-84.7914497,7.244,23.0,81.0,47.0,19.0,83.5,353.0,20.0,85.0,50.0,9.199999999999989,5.0,6.0,9.199999999999989,0.0,2022,10,7,21,4.85,202.0
2022-10-07 21:05:36,,2170.28,7.571,3.0,50.5244751,-84.7913858,7.571,23.0,86.0,47.0,23.5,90.5,355.0,20.0,85.5,47.0,9.199999999999989,5.0,6.0,9.199999999999989,0.0,2022,10,7,21,4.85,202.0
