ascent,descent,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,distance,temperature,cadence,power,calories,left_pedal_smoothness,right_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_torque_effectiveness,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
52,30,4.811,3,50.5351737,-84.7809377,4.811,2022-10-22 00:36:29,,8009.48,12.0,100.0,71.0,222.0,30.5,19.0,11.0,88.0,66.5,26.799999999999955,26.799999999999955,-1.98,2022,10,22,0,4.02,243.0
52,30,5.807,3,50.5351282,-84.7810014,5.807,2022-10-22 00:36:30,,8015.55,12.0,90.0,120.0,222.0,26.0,20.5,30.0,85.0,75.5,26.600000000000023,26.600000000000023,-1.86,2022,10,22,0,4.02,243.0
52,30,5.099,3,50.5351009,-84.7810651,5.099,2022-10-22 00:36:31,,8020.39,12.0,91.0,217.0,222.0,21.5,21.5,47.0,82.0,85.0,26.600000000000023,26.600000000000023,-1.79,2022,10,22,0,4.02,243.0
52,31,5.402,3,50.5350736,-84.7811288,5.402,2022-10-22 00:36:32,,8025.8,12.0,90.0,244.0,222.0,7.5,22.0,11.0,93.5,87.0,26.600000000000023,26.600000000000023,-1.72,2022,10,22,0,4.02,243.0
52,31,5.563,3,50.5350417,-84.7812016,5.563,2022-10-22 00:36:33,,8031.44,12.0,80.0,127.0,222.0,0.0,15.0,1.0,99.0,62.0,26.600000000000023,26.600000000000023,-1.49,2022,10,22,0,4.02,243.0
52,31,6.19,3,50.5349962,-84.7812654,6.19,2022-10-22 00:36:34,,8037.84,12.0,73.0,43.0,222.0,3.5,6.5,21.0,96.5,36.0,26.399999999999977,26.399999999999977,-1.12,2022,10,22,0,4.02,243.0
52,31,5.857,3,50.5349507,-84.7813291,5.857,2022-10-22 00:36:35,,8043.55,12.0,60.0,48.0,223.0,15.0,9.0,58.0,94.5,53.5,26.399999999999977,26.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,31,6.001,3,50.5349097,-84.7813928,6.001,2022-10-22 00:36:36,,8049.66,12.0,70.0,84.0,223.0,26.5,11.5,51.0,92.5,71.0,26.399999999999977,26.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,31,6.194,3,50.5348733,-84.7814747,6.194,2022-10-22 00:36:37,,8055.86,12.0,82.0,228.0,223.0,30.0,14.0,54.0,90.0,78.0,26.399999999999977,26.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,31,6.757,3,50.5348324,-84.7815566,6.757,2022-10-22 00:36:38,,8062.91,12.0,88.0,251.0,223.0,26.5,16.0,60.0,88.0,76.5,26.399999999999977,26.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,31,7.349,3,50.5348005,-84.7816476,7.349,2022-10-22 00:36:39,,8070.04,12.0,91.0,234.0,223.0,23.0,18.5,61.0,85.0,75.0,26.399999999999977,26.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,31,7.998,2,50.5347641,-84.781766,7.998,2022-10-22 00:36:40,,8078.76,12.0,94.0,219.0,224.0,19.0,18.5,53.0,70.5,75.0,26.200000000000045,26.200000000000045,0.0,2022,10,22,0,4.02,243.0
52,31,8.581,2,50.5347277,-84.7818843,8.581,2022-10-22 00:36:41,,8087.44,12.0,100.0,256.0,224.0,25.5,21.5,56.0,87.5,81.5,26.200000000000045,26.200000000000045,0.0,2022,10,22,0,4.02,243.0
52,31,9.048,2,50.5346958,-84.7820117,9.048,2022-10-22 00:36:42,,8096.57,12.0,101.0,304.0,224.0,28.0,25.0,54.0,94.0,86.5,26.0,26.0,0.0,2022,10,22,0,4.02,243.0
52,31,8.889,2,50.5346549,-84.7821301,8.889,2022-10-22 00:36:43,,8105.49,12.0,103.0,298.0,224.0,25.0,27.5,54.0,85.5,86.5,26.0,26.0,-0.09,2022,10,22,0,4.02,243.0
52,31,8.288,2,50.534623,-84.7822302,8.288,2022-10-22 00:36:44,,8113.47,12.0,103.0,277.0,225.0,22.0,25.5,53.0,75.0,82.0,26.0,26.0,-0.72,2022,10,22,0,4.02,243.0
52,32,8.192,2,50.534582,-84.7823394,8.192,2022-10-22 00:36:45,,8121.83,12.0,98.0,259.0,225.0,19.0,24.0,44.0,64.0,77.5,26.0,26.0,-0.73,2022,10,22,0,4.02,243.0
52,32,8.235,2,50.5345456,-84.7824486,8.235,2022-10-22 00:36:46,,8129.97,12.0,96.0,251.0,225.0,27.5,26.5,46.0,86.0,85.0,25.799999999999955,25.799999999999955,-0.76,2022,10,22,0,4.02,243.0
52,32,8.173,2,50.5345138,-84.7825579,8.173,2022-10-22 00:36:47,,8137.99,12.0,96.0,286.0,226.0,28.0,29.0,47.0,91.5,88.5,25.600000000000023,25.600000000000023,-0.83,2022,10,22,0,4.02,243.0
52,32,8.103,2,50.5344774,-84.7826671,8.103,2022-10-22 00:36:48,,8146.09,12.0,97.0,290.0,226.0,24.5,30.5,50.0,85.0,87.5,25.600000000000023,25.600000000000023,-0.87,2022,10,22,0,4.02,243.0
52,32,8.329,2,50.5344364,-84.7827763,8.329,2022-10-22 00:36:49,,8154.67,12.0,99.0,291.0,226.0,29.0,29.5,54.0,94.0,86.5,25.600000000000023,25.600000000000023,-0.92,2022,10,22,0,4.02,243.0
52,32,8.283,2,50.5344,-84.7828855,8.283,2022-10-22 00:36:50,,8162.73,12.0,100.0,283.0,226.0,22.5,29.5,59.0,78.5,87.0,25.600000000000023,25.600000000000023,-0.74,2022,10,22,0,4.02,243.0
52,32,8.484,2,50.534359,-84.7829948,8.484,2022-10-22 00:36:51,,8171.48,12.0,101.0,276.0,227.0,22.5,22.0,64.0,84.5,80.0,25.600000000000023,25.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,33,8.626,2,50.5343272,-84.7831131,8.626,2022-10-22 00:36:52,,8180.12,12.0,103.0,243.0,227.0,21.5,22.5,61.0,82.0,82.0,25.399999999999977,25.399999999999977,-0.07,2022,10,22,0,4.02,243.0
52,33,8.94,2,50.5342953,-84.7832314,8.94,2022-10-22 00:36:53,,8189.1,12.0,104.0,224.0,227.0,19.5,27.0,61.0,73.0,87.0,25.200000000000045,25.200000000000045,-0.61,2022,10,22,0,4.02,243.0
52,33,8.632,2,50.534268,-84.7833589,8.632,2022-10-22 00:36:54,,8197.74,12.0,106.0,202.0,227.0,20.5,25.0,64.0,72.5,81.0,24.799999999999955,24.799999999999955,-0.71,2022,10,22,0,4.02,243.0
52,33,9.006,2,50.5342407,-84.7834772,9.006,2022-10-22 00:36:55,,8206.62,12.0,108.0,171.0,227.0,21.0,23.0,66.0,75.0,76.5,24.600000000000023,24.600000000000023,-0.93,2022,10,22,0,4.02,243.0
52,33,9.057,2,50.5342089,-84.7836046,9.057,2022-10-22 00:36:56,,8215.73,12.0,105.0,222.0,228.0,21.0,21.5,64.0,77.5,72.5,24.399999999999977,24.399999999999977,-1.26,2022,10,22,0,4.02,243.0
52,34,9.293,2,50.5341815,-84.7837321,9.293,2022-10-22 00:36:57,,8225.08,12.0,100.0,264.0,228.0,20.5,22.5,62.0,78.5,75.0,24.0,24.0,-1.73,2022,10,22,0,4.02,243.0
52,34,9.545,3,50.5341497,-84.7838686,9.545,2022-10-22 00:36:58,,8234.71,12.0,102.0,283.0,228.0,18.5,28.0,59.0,76.0,89.0,23.799999999999955,23.799999999999955,-2.15,2022,10,22,0,4.02,243.0
52,34,9.818,3,50.5341178,-84.7840051,9.818,2022-10-22 00:36:59,,8244.67,12.0,106.0,271.0,229.0,22.0,27.0,56.0,75.5,76.0,23.399999999999977,23.399999999999977,-2.55,2022,10,22,0,4.02,243.0
52,34,10.129,3,50.534086,-84.7841417,10.129,2022-10-22 00:37:00,,8254.75,12.0,109.0,196.0,229.0,24.0,25.0,59.0,79.0,77.5,23.0,23.0,-2.67,2022,10,22,0,4.02,243.0
52,35,10.561,3,50.5340541,-84.7842964,10.561,2022-10-22 00:37:01,,8265.65,12.0,101.0,209.0,229.0,23.0,24.0,60.0,74.5,77.0,22.399999999999977,22.399999999999977,-2.76,2022,10,22,0,4.02,243.0
52,35,10.65,3,50.5340223,-84.7844329,10.65,2022-10-22 00:37:02,,8276.07,12.0,103.0,158.0,229.0,21.0,23.5,61.0,68.0,72.0,21.799999999999955,21.799999999999955,-2.88,2022,10,22,0,4.02,243.0
52,36,10.874,2,50.5339722,-84.7845877,10.874,2022-10-22 00:37:03,,8287.14,12.0,104.0,170.0,229.0,19.5,21.0,62.0,71.0,66.5,21.200000000000045,21.200000000000045,-3.14,2022,10,22,0,4.02,243.0
52,36,11.27,2,50.5339403,-84.7847424,11.27,2022-10-22 00:37:04,,8298.12,12.0,108.0,202.0,229.0,18.0,18.0,60.0,74.0,60.5,20.399999999999977,20.399999999999977,-3.56,2022,10,22,0,4.02,243.0
52,37,11.291,2,50.5339039,-84.7848971,11.291,2022-10-22 00:37:05,,8309.3,12.0,107.0,218.0,230.0,18.0,20.5,57.0,75.0,67.0,19.799999999999955,19.799999999999955,-4.06,2022,10,22,0,4.02,243.0
52,38,11.817,2,50.5338675,-84.7850701,11.817,2022-10-22 00:37:06,,8322.29,12.0,104.0,231.0,230.0,18.5,24.0,48.0,75.5,76.5,19.0,19.0,-4.63,2022,10,22,0,4.02,243.0
52,38,11.845,2,50.5338311,-84.785243,11.845,2022-10-22 00:37:07,,8334.08,12.0,100.0,222.0,230.0,19.0,25.5,50.0,75.5,79.5,18.200000000000045,18.200000000000045,-5.21,2022,10,22,0,4.02,243.0
52,39,11.953,2,50.5337902,-84.7854069,11.953,2022-10-22 00:37:08,,8346.72,12.0,102.0,214.0,230.0,20.5,23.5,56.0,73.5,71.5,17.600000000000023,17.600000000000023,-5.68,2022,10,22,0,4.02,243.0
52,40,11.919,2,50.5337537,-84.7855798,11.919,2022-10-22 00:37:09,,8358.86,12.0,102.0,211.0,231.0,21.5,21.0,55.0,76.5,67.0,16.799999999999955,16.799999999999955,-6.0,2022,10,22,0,4.02,243.0
52,41,11.925,2,50.5337219,-84.7857436,11.925,2022-10-22 00:37:10,,8370.81,12.0,103.0,224.0,231.0,18.0,22.0,52.0,69.0,72.0,16.200000000000045,16.200000000000045,-6.03,2022,10,22,0,4.02,243.0
52,41,11.961,2,50.5336855,-84.7859166,11.961,2022-10-22 00:37:11,,8382.97,12.0,103.0,184.0,231.0,16.5,23.5,49.0,64.0,76.0,15.399999999999977,15.399999999999977,-5.96,2022,10,22,0,4.02,243.0
52,42,11.948,2,50.5336491,-84.7860895,11.948,2022-10-22 00:37:12,,8395.35,12.0,79.0,158.0,231.0,17.5,24.0,,62.5,77.5,14.799999999999955,14.799999999999955,-5.59,2022,10,22,0,4.02,243.0
52,43,11.924,2,50.5336172,-84.7862534,11.924,2022-10-22 00:37:13,,8407.41,12.0,49.0,136.0,231.0,18.5,24.5,,61.0,79.0,14.0,14.0,-5.22,2022,10,22,0,4.02,243.0
52,43,11.709,3,50.5335808,-84.7864263,11.709,2022-10-22 00:37:14,,8419.36,12.0,20.0,113.0,231.0,,,,,,13.0,13.0,-5.0,2022,10,22,0,4.02,243.0
52,44,11.299,3,50.5335535,-84.7865902,11.299,2022-10-22 00:37:15,,8431.48,12.0,0.0,0.0,231.0,,,,,,12.200000000000045,12.200000000000045,-4.94,2022,10,22,0,4.02,243.0
52,45,11.531,3,50.5335216,-84.786754,11.531,2022-10-22 00:37:16,,8442.97,12.0,0.0,0.0,231.0,,,,,,11.600000000000023,11.600000000000023,-5.04,2022,10,22,0,4.02,243.0
52,46,11.247,3,50.5334898,-84.7869178,11.247,2022-10-22 00:37:17,,8454.3,12.0,0.0,0.0,231.0,,,,,,11.199999999999989,11.199999999999989,-5.15,2022,10,22,0,4.02,243.0
52,47,11.543,3,50.5334579,-84.7870817,11.543,2022-10-22 00:37:18,,8466.14,12.0,0.0,0.0,231.0,,,,,,10.600000000000023,10.600000000000023,-5.25,2022,10,22,0,4.02,243.0
52,47,11.762,3,50.5334215,-84.7872455,11.762,2022-10-22 00:37:19,,8478.19,12.0,0.0,0.0,231.0,,,,,,10.0,10.0,-5.32,2022,10,22,0,4.02,243.0
52,48,11.596,3,50.5333851,-84.7874094,11.596,2022-10-22 00:37:20,,8489.92,12.0,0.0,0.0,231.0,,,,,,9.600000000000023,9.600000000000023,-5.34,2022,10,22,0,4.02,243.0
52,48,11.737,3,50.5333487,-84.7875641,11.737,2022-10-22 00:37:21,,8501.53,12.0,0.0,0.0,231.0,,,,,,8.800000000000011,8.800000000000011,-5.35,2022,10,22,0,4.02,243.0
52,49,11.786,3,50.5333123,-84.7877461,11.786,2022-10-22 00:37:22,,8514.15,12.0,0.0,0.0,231.0,,,,,,8.199999999999989,8.199999999999989,-5.17,2022,10,22,0,4.02,243.0
52,49,11.982,3,50.5332713,-84.7879191,11.982,2022-10-22 00:37:23,,8526.6,12.0,0.0,0.0,231.0,,,,,,7.399999999999977,7.399999999999977,-5.05,2022,10,22,0,4.02,243.0
52,50,11.867,3,50.5332395,-84.788092,11.867,2022-10-22 00:37:24,,8538.96,12.0,0.0,0.0,231.0,,,,,,6.600000000000023,6.600000000000023,-4.82,2022,10,22,0,4.02,243.0
52,51,11.617,3,50.5332076,-84.788265,11.617,2022-10-22 00:37:25,,8550.88,12.0,0.0,0.0,231.0,,,,,,6.199999999999989,6.199999999999989,-4.74,2022,10,22,0,4.02,243.0
52,52,10.702,3,50.5331712,-84.7884197,10.702,2022-10-22 00:37:26,,8562.47,12.0,0.0,0.0,231.0,,,,,,6.0,6.0,-4.62,2022,10,22,0,4.02,243.0
52,52,9.505,3,50.5331393,-84.7885653,9.505,2022-10-22 00:37:27,,8572.6,12.0,0.0,0.0,231.0,,,,,,5.800000000000011,5.800000000000011,-4.34,2022,10,22,0,4.02,243.0
52,52,8.456,3,50.533112,-84.7886928,8.456,2022-10-22 00:37:28,,8581.63,12.0,0.0,0.0,231.0,,,,,,5.800000000000011,5.800000000000011,-3.9,2022,10,22,0,4.02,243.0
52,52,6.772,3,50.5330847,-84.7887838,6.772,2022-10-22 00:37:29,,8588.66,12.0,0.0,0.0,231.0,,,,,,5.600000000000023,5.600000000000023,-3.4,2022,10,22,0,4.02,243.0
52,52,4.772,3,50.5330711,-84.7888566,4.772,2022-10-22 00:37:30,,8593.88,12.0,0.0,0.0,231.0,,,,,,5.600000000000023,5.600000000000023,-2.87,2022,10,22,0,4.02,243.0
52,53,3.317,3,50.5330529,-84.788893,3.317,2022-10-22 00:37:31,,8597.17,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-2.38,2022,10,22,0,4.02,243.0
52,53,2.601,3,50.5330392,-84.7889294,2.601,2022-10-22 00:37:32,,8599.73,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-1.98,2022,10,22,0,4.02,243.0
52,53,1.908,3,50.5330301,-84.7889567,1.908,2022-10-22 00:37:33,,8602.11,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-1.73,2022,10,22,0,4.02,243.0
52,53,1.736,3,50.5330347,-84.788984,1.736,2022-10-22 00:37:34,,8604.02,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-1.34,2022,10,22,0,4.02,243.0
52,53,1.628,3,50.5330438,-84.7890113,1.628,2022-10-22 00:37:35,,8606.01,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-1.04,2022,10,22,0,4.02,243.0
52,53,1.712,3,50.5330483,-84.7890386,1.712,2022-10-22 00:37:36,,8607.96,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-0.07,2022,10,22,0,4.02,243.0
52,53,1.868,3,50.5330529,-84.789066,1.868,2022-10-22 00:37:37,,8609.94,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-0.96,2022,10,22,0,4.02,243.0
52,53,2.722,3,50.5330392,-84.7890933,2.722,2022-10-22 00:37:38,,8612.33,12.0,0.0,0.0,231.0,,,,,,5.399999999999977,5.399999999999977,-0.81,2022,10,22,0,4.02,243.0
52,53,2.645,3,50.533021,-84.7891297,2.645,2022-10-22 00:37:39,,8615.13,12.0,7.0,12.0,231.0,,,,,,5.399999999999977,5.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,53,2.77,3,50.5329983,-84.789157,2.77,2022-10-22 00:37:40,,8618.24,12.0,46.0,44.0,231.0,12.0,28.5,,59.0,92.5,5.399999999999977,5.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,53,2.667,3,50.5329755,-84.7891843,2.667,2022-10-22 00:37:41,,8621.12,12.0,48.0,70.0,231.0,10.5,21.5,28.0,49.5,73.5,5.399999999999977,5.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,53,2.892,3,50.5329618,-84.7892207,2.892,2022-10-22 00:37:42,,8624.0,12.0,49.0,50.0,231.0,9.5,14.5,49.0,41.0,53.0,5.399999999999977,5.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,53,2.658,3,50.5329527,-84.7892571,2.658,2022-10-22 00:37:43,,8626.59,12.0,47.0,40.0,231.0,11.0,6.5,65.0,42.0,23.0,5.199999999999989,5.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,53,2.681,3,50.5329482,-84.7892935,2.681,2022-10-22 00:37:44,,8629.28,12.0,46.0,39.0,231.0,16.0,8.5,53.0,59.5,28.5,5.199999999999989,5.199999999999989,-0.05,2022,10,22,0,4.02,243.0
52,54,2.548,3,50.5329345,-84.7893299,2.548,2022-10-22 00:37:45,,8631.78,12.0,48.0,53.0,231.0,13.5,15.5,41.0,56.0,50.5,5.199999999999989,5.199999999999989,-0.68,2022,10,22,0,4.02,243.0
52,54,2.421,3,50.5329209,-84.7893572,2.421,2022-10-22 00:37:46,,8634.16,12.0,52.0,78.0,231.0,13.0,23.5,60.0,54.0,73.0,5.0,5.0,-1.04,2022,10,22,0,4.02,243.0
52,54,2.986,3,50.5328981,-84.7894027,2.986,2022-10-22 00:37:47,,8637.34,12.0,58.0,128.0,232.0,22.5,31.0,73.0,75.5,86.0,5.0,5.0,-1.44,2022,10,22,0,4.02,243.0
52,54,4.323,3,50.5328799,-84.7894574,4.323,2022-10-22 00:37:48,,8642.11,12.0,79.0,239.0,232.0,32.0,38.0,50.0,97.5,98.5,5.0,5.0,-1.75,2022,10,22,0,4.02,243.0
52,54,5.025,3,50.5328663,-84.7895393,5.025,2022-10-22 00:37:49,,8647.39,12.0,91.0,286.0,232.0,22.0,34.5,25.0,69.5,99.0,4.800000000000011,4.800000000000011,-1.93,2022,10,22,0,4.02,243.0
52,54,5.21,3,50.532839,-84.789603,5.21,2022-10-22 00:37:50,,8652.62,12.0,93.0,185.0,232.0,18.5,25.5,45.0,61.5,77.0,4.800000000000011,4.800000000000011,-1.91,2022,10,22,0,4.02,243.0
52,54,5.506,3,50.5328117,-84.7896758,5.506,2022-10-22 00:37:51,,8658.17,12.0,95.0,142.0,232.0,20.5,15.0,60.0,67.0,49.0,4.800000000000011,4.800000000000011,-1.74,2022,10,22,0,4.02,243.0
52,54,5.782,2,50.5327844,-84.7897395,5.782,2022-10-22 00:37:52,,8663.53,12.0,92.0,147.0,233.0,24.0,17.0,58.0,68.0,54.5,4.800000000000011,4.800000000000011,-1.5,2022,10,22,0,4.02,243.0
52,54,5.761,2,50.5327616,-84.7898214,5.761,2022-10-22 00:37:53,,8669.64,12.0,91.0,176.0,233.0,24.0,19.5,55.0,68.5,63.0,4.800000000000011,4.800000000000011,-1.15,2022,10,22,0,4.02,243.0
52,54,5.795,2,50.5327388,-84.7899125,5.795,2022-10-22 00:37:54,,8675.95,12.0,91.0,206.0,233.0,23.0,22.5,44.0,69.5,71.5,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,5.815,2,50.5327161,-84.7899944,5.815,2022-10-22 00:37:55,,8682.22,12.0,91.0,218.0,233.0,26.0,25.0,46.0,79.0,78.5,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,5.88,2,50.5326979,-84.7900854,5.88,2022-10-22 00:37:56,,8688.54,12.0,93.0,218.0,233.0,31.5,26.0,51.0,94.5,82.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,6.342,2,50.5326751,-84.7901764,6.342,2022-10-22 00:37:57,,8695.12,12.0,95.0,207.0,234.0,22.0,26.0,48.0,68.5,82.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,6.625,2,50.5326615,-84.7902674,6.625,2022-10-22 00:37:58,,8701.63,12.0,97.0,188.0,234.0,21.0,25.5,58.0,73.5,79.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,6.758,2,50.5326387,-84.7903585,6.758,2022-10-22 00:37:59,,8708.6,12.0,100.0,174.0,234.0,22.5,24.5,68.0,79.0,78.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,7.268,2,50.5326205,-84.7904586,7.268,2022-10-22 00:38:00,,8715.78,12.0,98.0,237.0,234.0,25.0,23.5,64.0,82.5,77.5,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,7.565,3,50.5325978,-84.7905678,7.565,2022-10-22 00:38:01,,8723.08,12.0,96.0,262.0,234.0,27.5,23.5,56.0,85.5,80.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,7.934,3,50.5325705,-84.7906679,7.934,2022-10-22 00:38:02,,8730.95,12.0,97.0,269.0,235.0,29.5,27.0,54.0,87.5,97.5,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,8.025,3,50.5325386,-84.7907863,8.025,2022-10-22 00:38:03,,8739.11,12.0,98.0,240.0,235.0,21.5,27.0,51.0,66.5,83.5,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,7.843,3,50.5324931,-84.7908864,7.843,2022-10-22 00:38:04,,8747.19,12.0,100.0,229.0,235.0,20.5,24.0,50.0,70.0,77.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,8.006,3,50.5324521,-84.7909865,8.006,2022-10-22 00:38:05,,8755.25,12.0,104.0,324.0,235.0,22.5,23.5,56.0,81.0,80.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,8.348,2,50.5324112,-84.7910958,8.348,2022-10-22 00:38:06,,8763.64,12.0,107.0,316.0,236.0,21.0,26.0,56.0,76.5,86.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,8.619,2,50.5323884,-84.7912232,8.619,2022-10-22 00:38:07,,8772.74,12.0,104.0,235.0,236.0,13.0,26.0,44.0,41.5,81.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,8.779,2,50.5323611,-84.7913506,8.779,2022-10-22 00:38:08,,8782.21,12.0,101.0,173.0,236.0,16.5,19.5,47.0,62.0,66.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,8.551,2,50.5323429,-84.7914871,8.551,2022-10-22 00:38:09,,8791.89,12.0,98.0,180.0,236.0,17.0,20.5,50.0,66.5,70.5,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,54,8.698,2,50.5323156,-84.7916237,8.698,2022-10-22 00:38:10,,8801.34,12.0,100.0,172.0,236.0,17.5,25.5,53.0,65.5,84.0,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,54,8.901,2,50.5322928,-84.7917511,8.901,2022-10-22 00:38:11,,8810.19,12.0,106.0,299.0,237.0,26.0,27.5,55.0,92.0,90.5,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,54,9.362,2,50.532261,-84.7918876,9.362,2022-10-22 00:38:12,,8820.33,12.0,110.0,476.0,237.0,28.5,29.5,51.0,98.0,96.0,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,9.351,2,50.5322337,-84.7920151,9.351,2022-10-22 00:38:13,,8829.59,12.0,110.0,437.0,238.0,24.0,30.0,44.0,86.0,98.0,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,9.27,2,50.5322018,-84.7921516,9.27,2022-10-22 00:38:14,,8839.45,12.0,109.0,365.0,238.0,21.0,26.5,50.0,78.5,92.0,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,9.316,2,50.53217,-84.7922881,9.316,2022-10-22 00:38:15,,8849.32,12.0,109.0,365.0,238.0,25.0,21.5,48.0,85.0,81.5,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,9.331,2,50.5321381,-84.7924247,9.331,2022-10-22 00:38:16,,8859.18,12.0,104.0,330.0,239.0,19.5,31.0,25.0,76.0,94.0,4.0,4.0,0.0,2022,10,22,0,4.02,243.0
52,54,9.012,2,50.5321017,-84.7925521,9.012,2022-10-22 00:38:17,,8868.86,12.0,99.0,270.0,239.0,12.0,25.0,2.0,75.5,77.0,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,8.679,2,50.5320698,-84.7926795,8.679,2022-10-22 00:38:18,,8878.02,12.0,83.0,78.0,239.0,4.5,17.0,73.0,76.5,56.5,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,8.217,2,50.5320425,-84.7927979,8.217,2022-10-22 00:38:19,,8886.25,12.0,53.0,5.0,239.0,1.5,11.5,100.0,77.0,,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,54,7.975,2,50.5320198,-84.7929162,7.975,2022-10-22 00:38:20,,8894.62,12.0,38.0,4.0,239.0,5.0,9.5,100.0,78.0,,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,54,7.268,2,50.531997,-84.7930163,7.268,2022-10-22 00:38:21,,8902.15,12.0,23.0,2.0,239.0,8.5,7.5,100.0,78.5,,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
52,54,5.736,2,50.5319834,-84.7931164,5.736,2022-10-22 00:38:22,,8908.56,12.0,9.0,1.0,239.0,12.0,5.5,100.0,79.5,,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
52,54,4.706,2,50.5319743,-84.7931893,4.706,2022-10-22 00:38:23,,8913.85,12.0,0.0,0.0,239.0,15.5,3.5,100.0,80.0,,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,4.201,2,50.5319743,-84.7932348,4.201,2022-10-22 00:38:24,,8917.58,12.0,7.0,0.0,239.0,19.0,1.5,100.0,81.0,,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
52,54,0.143,1,50.5319697,-84.7933076,0.143,2022-10-22 00:38:45,,8917.58,12.0,0.0,0.0,239.0,,,,,,5.199999999999989,5.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,1.637,1,50.5319561,-84.7933258,1.637,2022-10-22 00:38:46,,8917.8,12.0,0.0,0.0,239.0,,,,,,5.199999999999989,5.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,2.218,2,50.5319424,-84.7933622,2.218,2022-10-22 00:38:47,,8920.22,12.0,0.0,0.0,239.0,,,,,,5.199999999999989,5.199999999999989,0.0,2022,10,22,0,4.02,243.0
52,54,3.066,2,50.5319242,-84.7934077,3.066,2022-10-22 00:38:48,,8923.56,12.0,36.0,113.0,239.0,29.5,0.0,,98.0,0.0,5.0,5.0,0.0,2022,10,22,0,4.02,243.0
